Year,Elevation,SCA,CCA
2000.0,0.0,3.58,24.94
2000.0,100.0,7.74,51.66
2000.0,200.0,10.94,61.26
2000.0,300.0,14.47,69.16
2000.0,400.0,18.62,75.21
2000.0,500.0,22.76,79.82
2000.0,600.0,27.13,82.07
2000.0,700.0,30.01,85.42
2000.0,800.0,33.72,86.79
2000.0,900.0,36.67,88.01
2000.0,1000.0,44.90,88.89
2000.0,1100.0,55.41,89.70
2000.0,1200.0,62.46,90.51
2000.0,1300.0,71.13,90.29
2000.0,1400.0,76.24,90.82
2000.0,1500.0,82.57,91.29
2000.0,1600.0,81.48,92.45
2000.0,1700.0,84.30,92.59
2000.0,1800.0,84.56,92.98
2000.0,1900.0,89.70,92.62
2000.0,2000.0,93.72,94.06
2000.0,2100.0,99.94,97.09
2000.0,2200.0,100.00,99.55
2001.0,0.0,3.15,24.78
2001.0,100.0,5.57,51.36
2001.0,200.0,8.22,60.54
2001.0,300.0,10.62,68.02
2001.0,400.0,13.16,73.18
2001.0,500.0,15.39,77.28
2001.0,600.0,18.55,79.59
2001.0,700.0,20.84,83.04
2001.0,800.0,23.86,84.22
2001.0,900.0,27.45,85.56
2001.0,1000.0,36.33,87.28
2001.0,1100.0,49.77,89.07
2001.0,1200.0,61.61,90.56
2001.0,1300.0,72.68,90.50
2001.0,1400.0,77.44,90.84
2001.0,1500.0,81.59,91.14
2001.0,1600.0,79.05,92.15
2001.0,1700.0,82.41,92.58
2001.0,1800.0,79.19,93.85
2001.0,1900.0,71.01,94.85
2001.0,2000.0,52.80,97.02
2001.0,2100.0,30.83,99.25
2001.0,2200.0,0.00,100.00
2002.0,0.0,3.69,19.06
2002.0,100.0,8.08,43.70
2002.0,200.0,10.71,52.82
2002.0,300.0,13.55,60.89
2002.0,400.0,16.78,66.85
2002.0,500.0,20.03,72.02
2002.0,600.0,23.98,75.02
2002.0,700.0,28.00,79.28
2002.0,800.0,32.30,81.22
2002.0,900.0,36.54,82.96
2002.0,1000.0,43.61,84.61
2002.0,1100.0,52.24,85.99
2002.0,1200.0,60.21,87.27
2002.0,1300.0,70.01,87.36
2002.0,1400.0,77.37,87.89
2002.0,1500.0,85.35,88.44
2002.0,1600.0,86.36,89.97
2002.0,1700.0,91.40,90.23
2002.0,1800.0,93.61,91.12
2002.0,1900.0,96.98,91.23
2002.0,2000.0,94.32,92.65
2002.0,2100.0,99.77,95.80
2002.0,2200.0,100.00,97.67
2003.0,0.0,4.18,15.67
2003.0,100.0,8.09,39.30
2003.0,200.0,10.37,48.18
2003.0,300.0,12.33,55.72
2003.0,400.0,15.15,61.75
2003.0,500.0,17.75,67.19
2003.0,600.0,20.55,70.69
2003.0,700.0,23.55,75.03
2003.0,800.0,26.48,77.17
2003.0,900.0,28.97,78.93
2003.0,1000.0,34.35,80.67
2003.0,1100.0,42.03,82.52
2003.0,1200.0,50.68,84.02
2003.0,1300.0,60.64,84.42
2003.0,1400.0,69.57,85.41
2003.0,1500.0,80.26,85.96
2003.0,1600.0,87.03,87.25
2003.0,1700.0,90.74,88.08
