Year,Elevation,SCA,CCA
2000.0,3600.0,0.00,4.97
2000.0,3700.0,0.10,4.30
2000.0,3800.0,0.00,4.25
2000.0,3900.0,0.00,4.82
2000.0,4000.0,0.00,5.27
2000.0,4100.0,0.02,6.18
2000.0,4200.0,0.75,6.81
2000.0,4300.0,0.10,7.83
2000.0,4400.0,0.20,8.88
2000.0,4500.0,0.44,9.82
2000.0,4600.0,0.53,9.85
2000.0,4700.0,0.65,10.24
2000.0,4800.0,0.91,11.14
2000.0,4900.0,1.27,11.75
2000.0,5000.0,2.12,12.22
2000.0,5100.0,4.37,13.20
2000.0,5200.0,9.06,14.28
2000.0,5300.0,19.81,15.75
2000.0,5400.0,28.90,16.47
2000.0,5500.0,41.93,18.13
2000.0,5600.0,58.56,19.33
2000.0,5700.0,72.05,19.59
2000.0,5800.0,83.48,21.16
2000.0,5900.0,89.07,22.97
2000.0,6000.0,92.77,25.86
2000.0,6100.0,92.06,27.83
2000.0,6200.0,94.10,28.54
2000.0,6300.0,94.26,25.53
2001.0,3600.0,0.00,6.42
2001.0,3700.0,0.74,6.09
2001.0,3800.0,0.01,6.99
2001.0,3900.0,0.01,7.97
2001.0,4000.0,0.01,8.54
2001.0,4100.0,0.02,9.92
2001.0,4200.0,2.06,10.88
2001.0,4300.0,0.11,12.30
2001.0,4400.0,0.15,13.36
2001.0,4500.0,0.33,14.26
2001.0,4600.0,0.51,14.55
2001.0,4700.0,0.82,15.40
2001.0,4800.0,1.88,16.38
2001.0,4900.0,4.19,17.30
2001.0,5000.0,9.62,18.08
2001.0,5100.0,20.58,18.99
2001.0,5200.0,34.50,19.96
2001.0,5300.0,52.87,20.55
2001.0,5400.0,64.47,20.74
2001.0,5500.0,74.95,21.70
2001.0,5600.0,84.27,22.41
2001.0,5700.0,89.11,23.46
2001.0,5800.0,91.06,24.80
2001.0,5900.0,92.26,26.63
2001.0,6000.0,93.18,28.71
2001.0,6100.0,95.31,31.66
2001.0,6200.0,95.52,30.22
2001.0,6300.0,94.83,24.51
2002.0,3600.0,0.00,2.58
2002.0,3700.0,0.06,2.87
2002.0,3800.0,0.02,3.22
2002.0,3900.0,0.02,3.69
