Year,Snowline_elev
2000.0,560.8512190204221
2001.0,592.610304269257
2002.0,607.8640770045264
2003.0,587.626759502614
2004.0,561.267226233288
2005.0,546.9196419468625
2006.0,533.4337022588678
2007.0,538.8803444592131
2008.0,521.1808534251584
2009.0,530.8423328547244
2010.0,533.9106324383446
2011.0,521.0316411876045
2012.0,534.7204752549216
2013.0,589.3783094367818
2014.0,547.6711934122428
2015.0,559.4625491708098
2016.0,553.8512598611736
2017.0,566.6214209227433
2018.0,558.6103389089836
2019.0,570.0334553008789
2020.0,582.9349068706019
2021.0,538.8618402356209
2022.0,595.953489451344
2023.0,570.7267280488503
2024.0,566.076259233378
