Year,Snowline_elev
2000.0,727.5901226601413
2001.0,772.0518732062889
2002.0,750.1862734677169
2003.0,746.9498104809976
2004.0,730.0951262864933
2005.0,718.616958963433
2006.0,720.1840733825924
2007.0,706.7159670749796
2008.0,715.1891542402495
2009.0,732.9589750780405
2010.0,704.9275384302138
2011.0,706.348982092437
2012.0,731.2304340680301
2013.0,752.6532254819105
2014.0,704.2426560918266
2015.0,750.1378984322732
2016.0,763.87251732824
2017.0,725.3823637794923
2018.0,716.8327837898555
2019.0,741.3546466682801
2020.0,724.4153928358309
2021.0,753.5161398390375
2022.0,753.7738235747674
2023.0,730.5390001516956
2024.0,729.2837968957758
