Year,Elevation,SCA,CCA
2000.0,0.0,0.00,33.42
2000.0,100.0,0.00,29.54
2000.0,200.0,0.00,22.23
2000.0,300.0,0.00,17.73
2000.0,400.0,0.02,14.84
2000.0,500.0,0.02,11.72
2000.0,600.0,0.01,9.25
2000.0,700.0,0.00,7.95
2000.0,800.0,0.00,7.21
2000.0,900.0,0.00,6.73
2000.0,1000.0,0.00,6.63
2000.0,1100.0,0.00,6.65
2000.0,1200.0,0.00,6.85
2000.0,1300.0,0.00,7.02
2000.0,1400.0,0.01,7.36
2000.0,1500.0,0.03,7.70
2000.0,1600.0,0.07,8.12
2000.0,1700.0,0.14,8.50
2000.0,1800.0,0.25,8.99
2000.0,1900.0,0.42,9.69
2000.0,2000.0,0.63,10.58
2000.0,2100.0,0.85,11.31
2000.0,2200.0,1.20,11.94
2000.0,2300.0,1.69,12.47
2000.0,2400.0,2.42,13.00
2000.0,2500.0,3.40,13.52
2000.0,2600.0,4.51,13.84
2000.0,2700.0,5.55,14.05
2000.0,2800.0,6.87,14.46
2000.0,2900.0,8.20,14.68
2000.0,3000.0,9.51,14.95
2000.0,3100.0,10.95,15.31
2000.0,3200.0,12.68,15.50
2000.0,3300.0,14.36,15.74
2000.0,3400.0,15.80,15.86
2000.0,3500.0,17.53,16.04
2000.0,3600.0,19.80,16.25
2000.0,3700.0,22.64,16.29
2000.0,3800.0,25.54,16.41
2000.0,3900.0,28.58,16.73
2000.0,4000.0,31.32,17.22
2000.0,4100.0,33.36,17.77
2000.0,4200.0,34.67,18.17
2000.0,4300.0,36.16,18.73
2000.0,4400.0,37.00,19.13
2000.0,4500.0,36.53,19.24
2000.0,4600.0,35.43,19.38
2000.0,4700.0,34.68,19.63
2000.0,4800.0,33.26,19.81
2000.0,4900.0,32.86,20.19
2000.0,5000.0,33.32,20.39
2000.0,5100.0,37.22,21.22
2000.0,5200.0,39.12,22.52
2000.0,5300.0,39.27,23.22
2000.0,5400.0,36.77,25.25
2000.0,5500.0,34.60,27.56
2000.0,5600.0,37.90,28.62
2000.0,5700.0,41.55,28.46
2000.0,5800.0,42.84,28.16
2000.0,5900.0,47.41,26.54
2000.0,6000.0,39.01,25.63
2000.0,6100.0,34.45,25.76
2001.0,0.0,0.00,25.80
2001.0,100.0,0.00,23.86
2001.0,200.0,0.00,16.64
2001.0,300.0,0.00,12.42
2001.0,400.0,0.00,10.37
2001.0,500.0,0.00,7.69
2001.0,600.0,0.00,6.06
2001.0,700.0,0.00,5.16
2001.0,800.0,0.00,4.75
2001.0,900.0,0.00,4.69
2001.0,1000.0,0.00,4.74
2001.0,1100.0,0.00,4.92
2001.0,1200.0,0.00,5.37
2001.0,1300.0,0.00,5.69
2001.0,1400.0,0.00,6.16
2001.0,1500.0,0.00,6.40
2001.0,1600.0,0.00,6.56
2001.0,1700.0,0.00,6.61
2001.0,1800.0,0.00,6.63
2001.0,1900.0,0.00,6.56
2001.0,2000.0,0.00,6.40
2001.0,2100.0,0.00,6.21
2001.0,2200.0,0.00,6.11
2001.0,2300.0,0.00,6.06
2001.0,2400.0,0.01,6.11
2001.0,2500.0,0.02,6.24
2001.0,2600.0,0.04,6.41
2001.0,2700.0,0.07,6.60
2001.0,2800.0,0.12,6.95
2001.0,2900.0,0.20,7.21
2001.0,3000.0,0.36,7.56
2001.0,3100.0,0.64,7.93
2001.0,3200.0,1.05,8.29
2001.0,3300.0,1.62,8.69
2001.0,3400.0,2.21,9.10
2001.0,3500.0,3.03,9.68
2001.0,3600.0,4.30,10.27
2001.0,3700.0,5.92,10.83
2001.0,3800.0,7.99,11.49
2001.0,3900.0,10.64,12.32
2001.0,4000.0,13.67,13.29
2001.0,4100.0,16.67,14.05
2001.0,4200.0,18.72,14.54
2001.0,4300.0,20.94,15.07
2001.0,4400.0,22.92,15.26
2001.0,4500.0,23.23,15.38
2001.0,4600.0,22.70,15.59
2001.0,4700.0,22.44,15.93
2001.0,4800.0,22.50,16.46
2001.0,4900.0,23.81,17.36
2001.0,5000.0,25.91,17.82
2001.0,5100.0,30.29,18.78
2001.0,5200.0,33.88,19.86
2001.0,5300.0,36.25,20.83
2001.0,5400.0,34.23,22.70
2001.0,5500.0,33.33,24.34
2001.0,5600.0,36.16,25.49
2001.0,5700.0,41.15,25.56
2001.0,5800.0,45.40,25.66
2001.0,5900.0,52.99,25.92
2001.0,6000.0,48.30,24.58
2001.0,6100.0,47.91,23.90
2002.0,0.0,0.00,17.50
2002.0,100.0,0.00,15.97
2002.0,200.0,0.00,13.16
2002.0,300.0,0.00,11.98
2002.0,400.0,0.00,11.04
2002.0,500.0,0.00,9.58
2002.0,600.0,0.00,8.63
2002.0,700.0,0.00,7.92
2002.0,800.0,0.00,7.33
2002.0,900.0,0.00,7.00
2002.0,1000.0,0.00,6.69
2002.0,1100.0,0.00,6.47
2002.0,1200.0,0.00,6.46
2002.0,1300.0,0.01,6.43
2002.0,1400.0,0.04,6.49
2002.0,1500.0,0.09,6.57
2002.0,1600.0,0.14,6.67
2002.0,1700.0,0.20,6.85
2002.0,1800.0,0.32,7.07
2002.0,1900.0,0.51,7.43
2002.0,2000.0,0.75,7.82
2002.0,2100.0,1.02,8.09
2002.0,2200.0,1.36,8.33
2002.0,2300.0,1.83,8.55
2002.0,2400.0,2.46,8.82
2002.0,2500.0,3.21,9.18
2002.0,2600.0,4.08,9.58
2002.0,2700.0,5.16,9.96
2002.0,2800.0,6.84,10.39
2002.0,2900.0,8.92,10.62
2002.0,3000.0,11.26,10.90
2002.0,3100.0,13.95,11.22
2002.0,3200.0,16.92,11.29
2002.0,3300.0,19.95,11.41
2002.0,3400.0,22.68,11.47
2002.0,3500.0,25.31,11.47
2002.0,3600.0,28.25,11.61
2002.0,3700.0,31.32,11.77
2002.0,3800.0,34.22,11.86
2002.0,3900.0,37.03,11.99
2002.0,4000.0,39.34,12.21
2002.0,4100.0,41.14,12.33
2002.0,4200.0,42.18,12.53
2002.0,4300.0,43.96,12.87
2002.0,4400.0,44.86,13.15
2002.0,4500.0,43.92,13.29
2002.0,4600.0,42.30,13.48
2002.0,4700.0,41.18,13.59
2002.0,4800.0,38.58,14.01
2002.0,4900.0,36.75,14.67
2002.0,5000.0,35.45,15.15
2002.0,5100.0,37.48,15.76
2002.0,5200.0,38.65,16.48
2002.0,5300.0,38.07,17.13
2002.0,5400.0,34.37,18.31
2002.0,5500.0,32.83,19.98
2002.0,5600.0,37.36,20.60
2002.0,5700.0,42.77,20.24
2002.0,5800.0,44.64,19.17
2002.0,5900.0,55.51,19.51
2002.0,6000.0,48.69,18.76
2002.0,6100.0,42.99,19.19
2003.0,0.0,0.00,8.62
2003.0,100.0,0.00,5.96
2003.0,200.0,0.00,4.31
2003.0,300.0,0.00,3.23
2003.0,400.0,0.00,2.89
2003.0,500.0,0.00,2.56
2003.0,600.0,0.00,2.49
2003.0,700.0,0.00,2.52
2003.0,800.0,0.00,2.40
2003.0,900.0,0.00,2.35
2003.0,1000.0,0.00,2.32
2003.0,1100.0,0.00,2.26
2003.0,1200.0,0.00,2.27
2003.0,1300.0,0.01,2.34
2003.0,1400.0,0.01,2.48
2003.0,1500.0,0.01,2.54
2003.0,1600.0,0.02,2.67
2003.0,1700.0,0.03,2.82
2003.0,1800.0,0.03,2.92
2003.0,1900.0,0.04,3.02
2003.0,2000.0,0.06,3.10
2003.0,2100.0,0.08,3.17
2003.0,2200.0,0.08,3.28
2003.0,2300.0,0.11,3.41
2003.0,2400.0,0.12,3.54
2003.0,2500.0,0.14,3.71
2003.0,2600.0,0.17,3.86
2003.0,2700.0,0.20,4.03
2003.0,2800.0,0.27,4.23
2003.0,2900.0,0.41,4.37
2003.0,3000.0,0.63,4.56
2003.0,3100.0,0.94,4.72
2003.0,3200.0,1.41,4.85
2003.0,3300.0,1.98,5.00
2003.0,3400.0,2.62,5.13
2003.0,3500.0,3.56,5.28
2003.0,3600.0,4.93,5.41
2003.0,3700.0,6.62,5.52
2003.0,3800.0,8.85,5.63
2003.0,3900.0,11.45,5.92
2003.0,4000.0,14.52,6.24
2003.0,4100.0,17.37,6.48
2003.0,4200.0,18.99,6.64
2003.0,4300.0,20.93,6.78
2003.0,4400.0,21.73,6.88
2003.0,4500.0,21.48,6.98
2003.0,4600.0,20.32,7.17
2003.0,4700.0,19.77,7.31
2003.0,4800.0,19.10,7.60
2003.0,4900.0,19.86,7.94
2003.0,5000.0,21.36,8.25
2003.0,5100.0,25.80,8.62
2003.0,5200.0,28.36,8.85
2003.0,5300.0,28.45,9.26
2003.0,5400.0,25.32,10.44
2003.0,5500.0,26.05,11.42
2003.0,5600.0,32.38,12.61
2003.0,5700.0,37.06,12.41
2003.0,5800.0,41.62,12.11
2003.0,5900.0,57.97,12.86
2003.0,6000.0,51.95,12.22
2003.0,6100.0,47.52,12.18
2004.0,0.0,0.00,3.51
2004.0,100.0,0.01,1.38
2004.0,200.0,0.00,0.77
2004.0,300.0,0.00,0.52
2004.0,400.0,0.00,0.49
2004.0,500.0,0.00,0.30
2004.0,600.0,0.00,0.27
2004.0,700.0,0.00,0.30
2004.0,800.0,0.00,0.41
2004.0,900.0,0.00,0.42
2004.0,1000.0,0.00,0.42
2004.0,1100.0,0.00,0.44
2004.0,1200.0,0.01,0.48
2004.0,1300.0,0.02,0.50
2004.0,1400.0,0.04,0.51
2004.0,1500.0,0.07,0.52
2004.0,1600.0,0.07,0.55
2004.0,1700.0,0.08,0.64
2004.0,1800.0,0.10,0.81
2004.0,1900.0,0.13,0.99
2004.0,2000.0,0.20,1.15
2004.0,2100.0,0.29,1.37
2004.0,2200.0,0.39,1.54
2004.0,2300.0,0.55,1.74
2004.0,2400.0,0.78,1.96
2004.0,2500.0,1.05,2.17
2004.0,2600.0,1.32,2.40
