Year,Elevation,SCA,CCA
2000.0,0.0,1.09,24.14
2000.0,100.0,2.25,51.76
2000.0,200.0,3.02,59.82
2000.0,300.0,3.54,65.36
2000.0,400.0,3.81,69.21
2000.0,500.0,3.89,71.46
2000.0,600.0,4.07,73.14
2000.0,700.0,4.68,74.52
2000.0,800.0,6.77,75.88
2000.0,900.0,8.98,78.07
2000.0,1000.0,9.78,80.68
2000.0,1100.0,15.33,81.33
2000.0,1200.0,15.66,83.22
2001.0,0.0,0.48,23.46
2001.0,100.0,0.82,50.73
2001.0,200.0,1.01,58.67
2001.0,300.0,1.17,64.08
2001.0,400.0,1.30,67.76
2001.0,500.0,1.51,69.99
2001.0,600.0,1.86,71.75
2001.0,700.0,2.56,73.01
2001.0,800.0,4.23,74.58
2001.0,900.0,5.47,76.70
2001.0,1000.0,4.87,80.08
2001.0,1100.0,7.52,81.15
2001.0,1200.0,12.75,81.70
2002.0,0.0,1.36,18.68
2002.0,100.0,2.78,44.85
2002.0,200.0,3.73,54.12
2002.0,300.0,4.62,60.88
2002.0,400.0,5.23,65.65
2002.0,500.0,5.63,68.45
2002.0,600.0,5.97,70.67
2002.0,700.0,6.50,72.60
2002.0,800.0,7.92,74.59
2002.0,900.0,10.15,76.98
2002.0,1000.0,10.17,80.69
2002.0,1100.0,12.84,82.20
2002.0,1200.0,15.06,83.15
2003.0,0.0,1.78,13.20
2003.0,100.0,3.52,36.42
2003.0,200.0,4.39,46.24
2003.0,300.0,4.96,53.89
2003.0,400.0,5.12,59.76
2003.0,500.0,5.20,63.41
2003.0,600.0,5.20,66.21
2003.0,700.0,5.32,68.53
2003.0,800.0,6.41,70.59
2003.0,900.0,9.04,74.28
2003.0,1000.0,12.29,77.24
2003.0,1100.0,15.21,78.94
2003.0,1200.0,17.85,79.91
2004.0,0.0,1.56,12.19
2004.0,100.0,2.83,34.01
2004.0,200.0,3.56,43.19
2004.0,300.0,4.03,50.20
2004.0,400.0,4.37,55.57
2004.0,500.0,4.76,58.86
2004.0,600.0,5.21,61.36
2004.0,700.0,6.02,63.37
2004.0,800.0,7.50,65.30
2004.0,900.0,9.16,67.99
2004.0,1000.0,9.27,71.36
2004.0,1100.0,10.05,73.37
2004.0,1200.0,11.38,73.88
2005.0,0.0,2.30,11.40
2005.0,100.0,4.54,31.87
2005.0,200.0,5.90,40.86
2005.0,300.0,7.08,47.86
2005.0,400.0,8.08,53.30
2005.0,500.0,8.95,56.80
2005.0,600.0,9.86,59.49
2005.0,700.0,10.82,62.05
2005.0,800.0,12.28,64.37
2005.0,900.0,14.17,67.31
2005.0,1000.0,18.83,68.78
2005.0,1100.0,26.28,69.52
2005.0,1200.0,30.35,70.05
2006.0,0.0,1.95,12.82
2006.0,100.0,3.67,35.98
2006.0,200.0,4.71,46.16
2006.0,300.0,5.57,53.83
2006.0,400.0,6.31,59.79
2006.0,500.0,7.11,63.49
2006.0,600.0,8.27,66.36
2006.0,700.0,9.73,68.84
2006.0,800.0,12.36,71.46
2006.0,900.0,15.83,74.58
