Year,Elevation,SCA,CCA
2000.0,0.0,0.15,33.28
2000.0,100.0,0.10,39.75
2000.0,200.0,0.12,40.10
2000.0,300.0,0.08,39.88
2000.0,400.0,0.08,38.74
2000.0,500.0,0.12,37.59
2000.0,600.0,0.18,37.72
2000.0,700.0,0.35,38.35
2000.0,800.0,0.46,38.77
2000.0,900.0,1.37,39.46
2000.0,1000.0,2.74,39.86
2000.0,1100.0,5.80,41.11
2000.0,1200.0,9.69,42.67
2000.0,1300.0,14.08,43.52
2000.0,1400.0,19.57,45.05
2000.0,1500.0,23.99,46.10
2000.0,1600.0,28.07,47.59
2000.0,1700.0,32.14,49.14
2000.0,1800.0,37.51,49.60
2000.0,1900.0,42.07,50.26
2000.0,2000.0,45.93,51.27
2000.0,2100.0,48.37,53.32
2000.0,2200.0,50.45,55.72
2000.0,2300.0,54.30,57.33
2000.0,2400.0,62.38,57.06
2000.0,2500.0,68.76,55.24
2000.0,2600.0,72.33,54.52
2000.0,2700.0,77.94,51.46
2000.0,2800.0,82.58,50.10
2000.0,2900.0,89.32,47.78
2000.0,3000.0,96.17,46.77
2000.0,3100.0,98.42,41.64
2000.0,3200.0,98.91,41.69
2000.0,3300.0,99.32,42.70
2000.0,3400.0,99.40,42.17
2000.0,3500.0,99.40,41.96
2001.0,0.0,0.04,24.82
2001.0,100.0,0.04,28.98
2001.0,200.0,0.04,29.71
2001.0,300.0,0.06,30.79
2001.0,400.0,0.06,30.41
2001.0,500.0,0.07,29.96
2001.0,600.0,0.05,29.84
2001.0,700.0,0.08,29.68
2001.0,800.0,0.16,29.40
2001.0,900.0,0.38,28.44
2001.0,1000.0,0.74,28.22
2001.0,1100.0,1.85,29.21
2001.0,1200.0,3.51,30.65
2001.0,1300.0,6.60,32.28
2001.0,1400.0,10.46,33.67
2001.0,1500.0,14.40,34.81
2001.0,1600.0,18.13,36.06
2001.0,1700.0,21.55,37.30
2001.0,1800.0,25.46,37.64
2001.0,1900.0,29.07,37.96
2001.0,2000.0,32.74,38.67
2001.0,2100.0,36.63,40.27
2001.0,2200.0,40.93,42.34
2001.0,2300.0,47.64,43.93
2001.0,2400.0,59.16,44.28
2001.0,2500.0,67.06,43.33
2001.0,2600.0,72.30,43.67
2001.0,2700.0,76.34,42.04
2001.0,2800.0,79.50,41.40
2001.0,2900.0,84.83,39.58
2001.0,3000.0,95.95,37.23
2001.0,3100.0,97.90,33.10
2001.0,3200.0,97.31,33.14
2001.0,3300.0,96.95,33.15
2001.0,3400.0,96.51,31.57
2001.0,3500.0,96.55,31.36
2002.0,0.0,0.13,26.06
2002.0,100.0,0.09,30.29
2002.0,200.0,0.09,31.59
2002.0,300.0,0.12,33.56
2002.0,400.0,0.20,34.60
2002.0,500.0,0.34,34.71
2002.0,600.0,0.43,35.69
2002.0,700.0,0.76,36.38
2002.0,800.0,1.27,36.82
2002.0,900.0,3.49,38.42
2002.0,1000.0,6.69,39.22
2002.0,1100.0,11.32,40.61
2002.0,1200.0,15.92,41.77
2002.0,1300.0,20.65,42.15
2002.0,1400.0,25.96,42.64
2002.0,1500.0,30.33,43.10
2002.0,1600.0,34.60,44.14
2002.0,1700.0,38.60,44.98
2002.0,1800.0,42.75,44.78
2002.0,1900.0,46.35,44.95
2002.0,2000.0,49.14,45.53
2002.0,2100.0,51.03,47.48
2002.0,2200.0,52.39,50.09
2002.0,2300.0,56.75,52.12
2002.0,2400.0,66.56,52.76
2002.0,2500.0,74.28,51.51
2002.0,2600.0,79.02,52.21
2002.0,2700.0,84.05,50.31
2002.0,2800.0,88.51,50.10
2002.0,2900.0,92.92,49.32
2002.0,3000.0,96.61,46.16
2002.0,3100.0,98.18,44.01
