Sen_slope,Area
n10,0.0
n09,0.0
n08,0.0
n07,0.0
n06,0.0
n05,0.0
n04,0.0
n03,0.0
n02,0.0
n01,0.43
n00,0.78
p00,657.0
p01,753.18
p02,313.3
p03,83.21
p04,9.3
p05,0.21
p06,0.0
p07,0.0
p08,0.0
p09,0.0
p10,0.0
