Year,Snowline_elev
2000.0,277.67
2001.0,268.20
2002.0,248.97
2003.0,264.20
2004.0,256.55
2005.0,256.79
2006.0,262.93
2007.0,262.85
2008.0,268.54
2009.0,264.70
2010.0,273.43
2011.0,258.19
2012.0,260.26
2013.0,275.25
2014.0,271.89
2015.0,274.20
2016.0,249.09
2017.0,247.55
2018.0,267.22
2019.0,257.65
2020.0,278.11
2021.0,256.04
2022.0,256.89
2023.0,263.90
2024.0,260.36
