Year,Snowline_elev
2000.0,653.29
2001.0,668.54
2002.0,663.50
2003.0,651.01
2004.0,645.01
2005.0,640.37
2006.0,618.32
2007.0,618.30
2008.0,580.88
2009.0,602.09
2010.0,636.80
2011.0,609.10
2012.0,613.13
2013.0,597.21
2014.0,621.95
2015.0,612.60
2016.0,628.73
2017.0,598.09
2018.0,611.42
2019.0,603.11
2020.0,615.70
2021.0,605.06
2022.0,616.81
2023.0,595.35
2024.0,636.00
