Year,Snowline_elev
2000.0,562.7791494837303
2001.0,665.783567173103
2002.0,441.694161349733
2003.0,489.053911697161
2004.0,361.3952079902238
2005.0,408.9597708505509
2006.0,515.5341476002066
2007.0,482.46094296651137
2008.0,388.24454818924494
2009.0,441.24977066606067
2010.0,402.04754099752836
2011.0,373.5273498027602
2012.0,442.39818755359016
2013.0,407.79639501595335
2014.0,456.1932454950485
2015.0,384.1594452306851
2016.0,356.2159673980595
2017.0,485.58787804873987
2018.0,450.3382503164263
2019.0,388.18858788941014
2020.0,443.2967714507216
2021.0,366.2655021847774
2022.0,427.14956523567804
2023.0,433.71125027367265
2024.0,453.5130257173176
