Sen_slope,Area
n10,450.1908688355374
n09,118.10142661587008
n08,142.65999796488973
n07,191.2588827087623
n06,244.48214452187423
n05,317.3206168729179
n04,349.10863783602815
n03,269.97954193296573
n02,239.01604056580902
n01,208.52241052297774
0,0.0
p01,484.0880457156249
p02,306.70689671102906
p03,175.9685788951597
p04,97.78793964540462
p05,59.535037238296475
p06,46.47193630612742
p07,32.98170016409313
p08,20.583591596997547
p09,14.707010033517161
p10,21.063994927267164
