Year,Snowline_elev
2000.0,4407.15
2001.0,4383.35
2002.0,4302.64
2003.0,4251.14
2004.0,4308.91
2005.0,4294.34
2006.0,4211.25
2007.0,4319.53
2008.0,4273.01
2009.0,4151.81
2010.0,4353.97
2011.0,4310.06
2012.0,4276.13
2013.0,4284.93
2014.0,4315.20
2015.0,4294.13
2016.0,4385.12
2017.0,4269.38
2018.0,4325.23
2019.0,4223.48
2020.0,4328.27
2021.0,4292.10
2022.0,4362.76
2023.0,4267.81
2024.0,4356.08
