Year,Elevation,SP,CP
2000.0,0.0,0.0,33.420083241702564
2000.0,100.0,0.0,29.539687738476285
2000.0,200.0,0.0,22.225949010009924
2000.0,300.0,0.0,17.725855723848497
2000.0,400.0,0.0,14.840712514702032
2000.0,500.0,0.0,11.716554092453096
2000.0,600.0,0.0,9.247669571427172
2000.0,700.0,0.0,7.95111200511141
2000.0,800.0,0.0,7.210561245593331
2000.0,900.0,0.0,6.733799763534936
2000.0,1000.0,0.0,6.6298877552392925
2000.0,1100.0,0.0,6.648440276336942
2000.0,1200.0,0.0,6.853500300536125
2000.0,1300.0,7.534129607120254E-5,7.021705021373214
2000.0,1400.0,0.0010560708303360886,7.357986711777924
2000.0,1500.0,0.010242940949344227,7.702629098809684
2000.0,1600.0,0.030487832703437037,8.120270817433894
2000.0,1700.0,0.07338726188453715,8.503985144892619
2000.0,1800.0,0.17043384931880298,8.991002141678145
2000.0,1900.0,0.34726923617131816,9.68779550386196
2000.0,2000.0,0.5697740025723285,10.57668277474912
2000.0,2100.0,0.7907496261867265,11.309924780822465
2000.0,2200.0,1.1470465749696896,11.939237000945766
2000.0,2300.0,1.6515911164645696,12.472290120744589
2000.0,2400.0,2.396191110400306,12.99984272439748
2000.0,2500.0,3.3914220375539634,13.515990447223375
2000.0,2600.0,4.5133034333876365,13.840765204778517
2000.0,2700.0,5.547365339566368,14.046216531264147
2000.0,2800.0,6.871471697356487,14.464552610936632
2000.0,2900.0,8.212737684835925,14.675403809362681
2000.0,3000.0,9.517012532312044,14.948499814141133
2000.0,3100.0,10.955391908843012,15.31202404729072
2000.0,3200.0,12.68091154755569,15.495829829945745
2000.0,3300.0,14.354747165681893,15.739561519995817
2000.0,3400.0,15.806323272878576,15.857032027135167
2000.0,3500.0,17.547312306021155,16.041481816472515
2000.0,3600.0,19.807432171346218,16.251778245442463
2000.0,3700.0,22.64216715241909,16.29177221558313
2000.0,3800.0,25.543047300022188,16.406317944659264
2000.0,3900.0,28.579770629678674,16.7280665288685
2000.0,4000.0,31.322539832629055,17.217687595756264
2000.0,4100.0,33.359803207353856,17.768166465243887
2000.0,4200.0,34.66197810763299,18.167021069465875
2000.0,4300.0,36.146056211209995,18.730896179715174
2000.0,4400.0,36.99911363300998,19.12874748079021
2000.0,4500.0,36.52443999974024,19.23557071755575
2000.0,4600.0,35.43033228146586,19.379721885533552
2000.0,4700.0,34.667617550191046,19.625946218964916
2000.0,4800.0,33.245961285076156,19.812174901036713
2000.0,4900.0,32.84921866672746,20.191069287449594
2000.0,5000.0,33.33451685249406,20.39149229467688
2000.0,5100.0,37.22086335710507,21.215114814295323
2000.0,5200.0,39.14074335745705,22.522045198532417
2000.0,5300.0,39.31176682240768,23.219391388227283
2000.0,5400.0,36.79804176005661,25.253129014764088
2000.0,5500.0,34.634907711611966,27.5638742796536
