Year,Snowline_elev
2000.0,473.68310593782877
2001.0,471.2001318483566
2002.0,449.4798329799399
2003.0,457.6864962889798
2004.0,447.67017858609364
2005.0,458.9743264206498
2006.0,435.48331430988657
2007.0,437.40281125843944
2008.0,422.2988601885773
2009.0,439.4488007185526
2010.0,442.96081275356005
2011.0,438.1590966749877
2012.0,447.35631328519827
2013.0,458.13497789779325
2014.0,432.1168208750369
2015.0,432.99893250551025
2016.0,458.96665427299257
2017.0,461.19974179637444
2018.0,436.81548135656334
2019.0,439.3244299379384
2020.0,451.0133601237169
2021.0,441.25390728652036
2022.0,438.99087698756114
2023.0,437.190507232833
2024.0,446.4847663233021
