Year,Elevation,SCA,CCA
2000.0,0.0,5.43,67.48
2000.0,100.0,5.85,56.27
2000.0,200.0,2.86,47.85
2000.0,300.0,7.58,59.54
2000.0,400.0,11.40,61.39
2000.0,500.0,12.96,63.57
2000.0,600.0,15.96,66.67
2000.0,700.0,19.02,69.91
2000.0,800.0,21.52,73.51
2000.0,900.0,24.59,76.86
2000.0,1000.0,27.52,79.18
2000.0,1100.0,31.98,81.18
2000.0,1200.0,37.23,82.78
2000.0,1300.0,42.93,83.39
2000.0,1400.0,50.25,82.89
2000.0,1500.0,57.11,81.69
2000.0,1600.0,59.44,82.31
2000.0,1700.0,62.95,82.70
2000.0,1800.0,66.10,82.52
2000.0,1900.0,71.84,81.40
2000.0,2000.0,79.43,80.43
2000.0,2100.0,87.57,78.74
2000.0,2200.0,92.94,78.21
2000.0,2300.0,96.98,77.33
2000.0,2400.0,98.22,79.64
2000.0,2500.0,99.08,80.56
2000.0,2600.0,99.46,84.05
2000.0,2700.0,99.94,87.37
2000.0,2800.0,99.93,86.95
2000.0,2900.0,99.91,85.66
2000.0,3000.0,99.86,85.27
2000.0,3100.0,99.92,86.06
2000.0,3200.0,99.76,84.35
2000.0,3300.0,99.25,82.94
2000.0,3400.0,98.81,84.23
2000.0,3500.0,99.36,85.85
2000.0,3600.0,97.50,85.92
2001.0,0.0,2.94,60.57
2001.0,100.0,4.13,46.30
2001.0,200.0,1.89,37.55
2001.0,300.0,5.18,49.15
2001.0,400.0,8.24,51.07
2001.0,500.0,9.45,53.42
2001.0,600.0,11.91,56.69
2001.0,700.0,14.53,60.48
2001.0,800.0,16.38,64.34
2001.0,900.0,19.07,68.11
2001.0,1000.0,21.88,70.90
2001.0,1100.0,26.23,73.78
2001.0,1200.0,32.10,76.27
2001.0,1300.0,39.29,77.60
2001.0,1400.0,47.87,77.87
2001.0,1500.0,55.80,76.66
2001.0,1600.0,58.91,77.46
2001.0,1700.0,62.80,77.65
2001.0,1800.0,68.52,77.80
2001.0,1900.0,72.04,76.72
2001.0,2000.0,78.50,76.54
2001.0,2100.0,85.85,76.29
2001.0,2200.0,93.04,77.07
2001.0,2300.0,97.51,76.64
2001.0,2400.0,97.82,79.37
2001.0,2500.0,99.50,80.60
2001.0,2600.0,99.09,84.99
2001.0,2700.0,97.38,88.69
2001.0,2800.0,97.20,88.97
2001.0,2900.0,96.16,87.49
2001.0,3000.0,96.51,86.27
2001.0,3100.0,97.05,87.00
2001.0,3200.0,99.84,85.60
2001.0,3300.0,99.69,85.89
2001.0,3400.0,99.47,87.86
2001.0,3500.0,99.85,92.17
2001.0,3600.0,100.00,93.79
2002.0,0.0,9.00,57.37
2002.0,100.0,7.56,43.19
2002.0,200.0,4.11,34.29
2002.0,300.0,8.03,46.63
2002.0,400.0,11.59,48.64
2002.0,500.0,13.28,51.27
2002.0,600.0,16.23,54.95
2002.0,700.0,19.68,58.78
2002.0,800.0,22.58,63.21
2002.0,900.0,25.58,67.36
2002.0,1000.0,28.54,70.62
2002.0,1100.0,32.80,73.59
2002.0,1200.0,37.64,75.96
2002.0,1300.0,43.66,77.34
2002.0,1400.0,51.35,77.49
2002.0,1500.0,58.73,76.68
2002.0,1600.0,62.52,77.93
2002.0,1700.0,66.77,78.42
2002.0,1800.0,72.36,78.55
2002.0,1900.0,76.74,77.55
2002.0,2000.0,83.16,76.63
2002.0,2100.0,89.98,74.92
2002.0,2200.0,94.25,74.51
2002.0,2300.0,96.39,73.47
2002.0,2400.0,95.88,76.23
2002.0,2500.0,97.71,78.00
2002.0,2600.0,98.40,82.08
2002.0,2700.0,97.59,85.17
2002.0,2800.0,98.19,85.74
2002.0,2900.0,98.25,83.73
2002.0,3000.0,97.83,83.51
2002.0,3100.0,98.56,85.13
2002.0,3200.0,99.21,84.58
2002.0,3300.0,99.51,83.15
2002.0,3400.0,99.12,84.26
2002.0,3500.0,98.57,82.92
2002.0,3600.0,98.31,82.80
2003.0,0.0,7.67,48.80
2003.0,100.0,6.88,34.11
2003.0,200.0,4.45,25.59
2003.0,300.0,7.74,37.32
2003.0,400.0,10.79,39.55
2003.0,500.0,12.39,42.06
2003.0,600.0,15.13,45.98
2003.0,700.0,18.39,50.22
2003.0,800.0,21.04,54.76
2003.0,900.0,23.81,59.11
2003.0,1000.0,26.63,62.27
2003.0,1100.0,30.68,65.33
2003.0,1200.0,35.73,67.67
2003.0,1300.0,42.16,69.12
2003.0,1400.0,50.42,69.42
2003.0,1500.0,58.32,68.64
2003.0,1600.0,61.63,70.26
2003.0,1700.0,65.69,70.84
2003.0,1800.0,71.24,71.37
2003.0,1900.0,74.68,70.44
2003.0,2000.0,81.02,69.99
2003.0,2100.0,88.14,68.92
2003.0,2200.0,93.59,68.67
2003.0,2300.0,97.11,68.71
2003.0,2400.0,96.91,72.27
2003.0,2500.0,98.21,74.26
2003.0,2600.0,98.25,78.29
2003.0,2700.0,98.61,80.52
2003.0,2800.0,98.79,83.21
2003.0,2900.0,99.12,80.72
2003.0,3000.0,98.86,80.58
2003.0,3100.0,98.26,83.03
2003.0,3200.0,98.23,85.94
2003.0,3300.0,98.51,88.42
2003.0,3400.0,98.46,91.07
2003.0,3500.0,99.33,89.19
2003.0,3600.0,100.00,88.77
2004.0,0.0,8.50,46.31
2004.0,100.0,7.29,32.33
2004.0,200.0,4.63,23.96
2004.0,300.0,7.97,35.46
2004.0,400.0,10.64,37.25
2004.0,500.0,11.94,39.41
2004.0,600.0,14.22,42.57
2004.0,700.0,16.70,46.22
2004.0,800.0,18.65,50.36
2004.0,900.0,20.97,54.43
2004.0,1000.0,23.62,57.67
2004.0,1100.0,27.79,61.01
2004.0,1200.0,33.45,63.80
2004.0,1300.0,40.94,65.58
2004.0,1400.0,50.35,66.25
2004.0,1500.0,59.20,65.64
2004.0,1600.0,63.41,67.14
2004.0,1700.0,67.97,67.80
2004.0,1800.0,73.65,68.47
2004.0,1900.0,76.54,67.57
2004.0,2000.0,82.19,67.31
2004.0,2100.0,88.72,66.30
2004.0,2200.0,93.92,66.09
2004.0,2300.0,97.80,66.65
2004.0,2400.0,98.42,70.55
2004.0,2500.0,99.33,73.09
2004.0,2600.0,99.45,77.54
2004.0,2700.0,99.40,79.38
2004.0,2800.0,98.98,82.33
2004.0,2900.0,98.88,79.87
2004.0,3000.0,98.89,79.35
2004.0,3100.0,98.59,82.12
2004.0,3200.0,98.46,83.90
2004.0,3300.0,98.27,84.61
2004.0,3400.0,97.95,86.46
2004.0,3500.0,99.46,89.15
2004.0,3600.0,100.00,89.07
2005.0,0.0,11.94,46.19
2005.0,100.0,9.10,32.13
2005.0,200.0,5.94,24.07
2005.0,300.0,10.64,35.02
2005.0,400.0,14.18,36.70
2005.0,500.0,17.06,38.92
2005.0,600.0,21.08,42.11
2005.0,700.0,25.90,45.37
2005.0,800.0,30.47,48.78
2005.0,900.0,34.95,51.86
2005.0,1000.0,39.05,53.95
2005.0,1100.0,44.04,56.07
2005.0,1200.0,49.64,57.84
2005.0,1300.0,55.83,58.92
2005.0,1400.0,62.97,59.06
2005.0,1500.0,69.20,58.26
2005.0,1600.0,71.84,59.42
2005.0,1700.0,74.68,59.65
2005.0,1800.0,78.58,60.21
2005.0,1900.0,80.69,59.52
2005.0,2000.0,85.06,60.06
2005.0,2100.0,90.15,60.07
2005.0,2200.0,94.52,60.46
2005.0,2300.0,97.85,61.10
2005.0,2400.0,98.28,64.48
2005.0,2500.0,99.47,66.64
2005.0,2600.0,99.64,70.95
2005.0,2700.0,99.64,73.27
2005.0,2800.0,99.42,75.83
2005.0,2900.0,99.34,74.00
2005.0,3000.0,99.13,73.77
2005.0,3100.0,99.04,76.32
2005.0,3200.0,99.08,79.15
2005.0,3300.0,99.06,79.88
2005.0,3400.0,98.96,82.05
2005.0,3500.0,99.38,81.48
2005.0,3600.0,98.48,81.92
2006.0,0.0,9.34,49.32
2006.0,100.0,8.20,33.53
2006.0,200.0,5.50,28.73
2006.0,300.0,9.65,39.38
2006.0,400.0,12.87,41.28
2006.0,500.0,14.89,43.55
2006.0,600.0,17.86,46.85
2006.0,700.0,21.79,50.11
2006.0,800.0,25.60,53.86
2006.0,900.0,30.02,57.25
2006.0,1000.0,34.23,59.54
2006.0,1100.0,39.83,61.97
2006.0,1200.0,46.31,63.93
2006.0,1300.0,53.33,65.07
2006.0,1400.0,61.29,65.56
2006.0,1500.0,68.29,64.91
2006.0,1600.0,71.43,66.03
2006.0,1700.0,74.79,66.53
2006.0,1800.0,79.07,67.41
2006.0,1900.0,81.56,66.89
2006.0,2000.0,86.08,67.40
2006.0,2100.0,90.95,67.33
2006.0,2200.0,95.01,67.52
2006.0,2300.0,97.82,68.13
2006.0,2400.0,97.47,71.72
2006.0,2500.0,98.16,73.91
2006.0,2600.0,98.67,77.97
2006.0,2700.0,99.17,80.01
2006.0,2800.0,99.01,83.16
2006.0,2900.0,98.70,81.13
2006.0,3000.0,98.59,81.76
2006.0,3100.0,98.73,84.30
2006.0,3200.0,99.30,86.43
2006.0,3300.0,99.26,87.39
2006.0,3400.0,98.74,90.07
2006.0,3500.0,97.64,86.95
2006.0,3600.0,96.00,86.30
2007.0,0.0,10.86,48.02
2007.0,100.0,8.79,29.63
2007.0,200.0,5.40,20.13
2007.0,300.0,10.09,31.92
2007.0,400.0,13.19,34.33
2007.0,500.0,15.61,36.88
2007.0,600.0,19.16,40.88
2007.0,700.0,23.71,44.52
2007.0,800.0,28.10,48.50
2007.0,900.0,32.97,52.25
2007.0,1000.0,37.44,54.95
2007.0,1100.0,43.02,57.94
2007.0,1200.0,48.74,60.24
2007.0,1300.0,54.67,61.59
2007.0,1400.0,61.42,61.75
2007.0,1500.0,67.41,60.90
2007.0,1600.0,69.55,62.26
2007.0,1700.0,72.09,62.77
2007.0,1800.0,75.91,63.55
2007.0,1900.0,78.05,62.84
2007.0,2000.0,82.93,63.11
2007.0,2100.0,88.81,62.90
2007.0,2200.0,93.94,62.90
2007.0,2300.0,97.59,63.95
2007.0,2400.0,97.82,68.01
2007.0,2500.0,98.93,69.79
2007.0,2600.0,99.36,74.48
2007.0,2700.0,99.41,76.24
2007.0,2800.0,99.06,78.72
2007.0,2900.0,99.17,76.59
2007.0,3000.0,98.78,77.05
2007.0,3100.0,98.51,79.60
2007.0,3200.0,98.44,82.78
2007.0,3300.0,98.77,84.00
2007.0,3400.0,99.80,86.36
2007.0,3500.0,100.00,80.55
2007.0,3600.0,100.00,78.63
2008.0,0.0,10.26,43.98
2008.0,100.0,8.25,25.24
2008.0,200.0,5.37,17.62
2008.0,300.0,9.45,28.79
2008.0,400.0,12.37,30.47
2008.0,500.0,14.19,32.52
2008.0,600.0,16.73,35.83
2008.0,700.0,20.11,39.14
2008.0,800.0,23.16,42.81
2008.0,900.0,26.53,46.36
2008.0,1000.0,30.10,48.84
2008.0,1100.0,34.79,51.47
2008.0,1200.0,40.22,53.51
2008.0,1300.0,46.69,54.86
2008.0,1400.0,54.52,55.09
2008.0,1500.0,61.76,54.32
2008.0,1600.0,64.98,55.42
2008.0,1700.0,68.44,55.64
2008.0,1800.0,73.26,56.57
2008.0,1900.0,75.96,55.95
2008.0,2000.0,81.37,56.84
2008.0,2100.0,87.62,56.85
2008.0,2200.0,92.87,57.35
2008.0,2300.0,96.72,59.13
2008.0,2400.0,96.86,63.50
2008.0,2500.0,98.54,66.13
2008.0,2600.0,98.48,71.21
2008.0,2700.0,98.83,73.42
2008.0,2800.0,98.87,76.56
2008.0,2900.0,98.56,74.11
2008.0,3000.0,98.31,73.06
2008.0,3100.0,98.10,76.02
2008.0,3200.0,98.54,79.94
2008.0,3300.0,98.74,81.57
2008.0,3400.0,98.19,83.55
2008.0,3500.0,99.84,83.05
2008.0,3600.0,100.00,83.06
2009.0,0.0,13.10,49.03
2009.0,100.0,10.34,31.30
2009.0,200.0,6.07,22.32
2009.0,300.0,10.85,34.54
2009.0,400.0,14.70,36.80
2009.0,500.0,17.37,39.38
2009.0,600.0,21.94,43.36
2009.0,700.0,27.19,47.13
2009.0,800.0,32.59,51.19
2009.0,900.0,37.82,54.67
2009.0,1000.0,42.12,57.07
2009.0,1100.0,47.13,59.37
2009.0,1200.0,51.53,60.90
2009.0,1300.0,55.92,61.79
2009.0,1400.0,61.11,62.05
2009.0,1500.0,65.80,61.47
2009.0,1600.0,67.18,62.70
2009.0,1700.0,69.49,62.90
2009.0,1800.0,73.42,63.60
2009.0,1900.0,75.83,63.09
2009.0,2000.0,81.05,63.73
2009.0,2100.0,87.27,63.78
2009.0,2200.0,92.24,64.79
2009.0,2300.0,96.34,67.03
2009.0,2400.0,97.13,70.90
2009.0,2500.0,98.68,73.39
2009.0,2600.0,98.55,76.78
2009.0,2700.0,98.69,78.19
2009.0,2800.0,98.16,81.23
2009.0,2900.0,97.89,80.12
2009.0,3000.0,97.85,80.44
2009.0,3100.0,97.89,82.64
2009.0,3200.0,98.95,85.49
