Year,Snowline_elev
2000.0,899.203672327515
2001.0,928.7078459587696
2002.0,842.9213548593789
2003.0,821.7940329066095
2004.0,821.2706139751123
2005.0,845.3242925164924
2006.0,843.5769607868563
2007.0,837.6008950186139
2008.0,852.6348057104485
2009.0,851.1845720303331
2010.0,854.2354421347147
2011.0,863.5255740167783
2012.0,812.3449277745798
2013.0,841.3488719985039
2014.0,807.3158456426302
2015.0,796.3092363668729
2016.0,839.8605136428354
2017.0,877.5666649540153
2018.0,814.7488737187932
2019.0,848.1462945139551
2020.0,843.7799769291482
2021.0,819.7003329633739
2022.0,860.8878098492339
2023.0,849.5057400916185
2024.0,862.1602116911231
