Year,Elevation,SCA,CCA
2000.0,0.0,5.71,27.83
2000.0,100.0,18.79,63.16
2000.0,200.0,27.84,71.94
2000.0,300.0,37.54,77.30
2000.0,400.0,47.31,81.08
2000.0,500.0,54.93,83.75
2000.0,600.0,60.21,85.43
2000.0,700.0,65.73,86.73
2000.0,800.0,73.95,86.37
2000.0,900.0,80.43,87.26
2000.0,1000.0,93.39,84.83
2001.0,0.0,5.95,27.15
2001.0,100.0,18.32,62.09
2001.0,200.0,24.60,70.78
2001.0,300.0,30.73,76.03
2001.0,400.0,36.74,79.95
2001.0,500.0,41.99,82.99
2001.0,600.0,46.41,85.13
2001.0,700.0,52.16,86.56
2001.0,800.0,62.50,86.93
2001.0,900.0,73.11,88.21
2001.0,1000.0,82.75,85.45
2002.0,0.0,5.26,20.98
2002.0,100.0,15.45,52.82
2002.0,200.0,21.40,62.10
2002.0,300.0,27.57,68.24
2002.0,400.0,34.83,73.29
2002.0,500.0,42.45,77.20
2002.0,600.0,50.35,80.10
2002.0,700.0,60.24,82.11
2002.0,800.0,72.76,82.45
2002.0,900.0,81.55,83.29
2002.0,1000.0,91.46,81.69
2003.0,0.0,4.79,16.08
2003.0,100.0,13.20,45.78
2003.0,200.0,17.44,55.61
2003.0,300.0,21.82,62.51
2003.0,400.0,26.97,68.37
2003.0,500.0,33.19,73.02
2003.0,600.0,40.44,76.63
2003.0,700.0,47.78,78.97
2003.0,800.0,55.51,79.96
2003.0,900.0,59.20,81.51
2003.0,1000.0,70.88,82.85
2004.0,0.0,5.16,15.45
2004.0,100.0,14.30,44.50
2004.0,200.0,18.67,54.25
2004.0,300.0,22.86,60.94
2004.0,400.0,27.07,66.72
2004.0,500.0,30.95,71.40
2004.0,600.0,34.02,75.01
2004.0,700.0,38.44,77.48
2004.0,800.0,46.69,79.28
2004.0,900.0,51.56,80.44
2004.0,1000.0,66.55,78.79
2005.0,0.0,6.14,14.76
2005.0,100.0,16.76,42.76
2005.0,200.0,22.02,52.24
2005.0,300.0,26.95,58.88
2005.0,400.0,32.07,64.65
2005.0,500.0,37.16,69.52
2005.0,600.0,42.15,73.45
2005.0,700.0,47.83,76.06
2005.0,800.0,57.75,77.00
2005.0,900.0,63.64,77.80
2005.0,1000.0,77.90,78.84
2006.0,0.0,5.57,15.30
2006.0,100.0,15.57,44.27
2006.0,200.0,20.98,54.00
2006.0,300.0,26.42,61.01
2006.0,400.0,32.31,66.98
2006.0,500.0,38.59,71.90
2006.0,600.0,45.10,75.84
2006.0,700.0,52.42,78.30
2006.0,800.0,60.99,79.55
2006.0,900.0,65.94,81.20
2006.0,1000.0,77.00,80.93
2007.0,0.0,5.62,16.10
2007.0,100.0,15.87,46.24
2007.0,200.0,21.12,56.24
2007.0,300.0,26.54,63.30
2007.0,400.0,32.99,69.32
2007.0,500.0,40.29,74.25
2007.0,600.0,47.81,78.21
2007.0,700.0,55.49,80.51
2007.0,800.0,64.47,81.68
2007.0,900.0,68.94,83.22
2007.0,1000.0,85.46,79.77
2008.0,0.0,6.81,15.90
2008.0,100.0,19.15,45.56
2008.0,200.0,25.41,55.47
2008.0,300.0,31.40,62.34
2008.0,400.0,37.79,68.19
2008.0,500.0,44.40,72.81
2008.0,600.0,50.53,76.31
2008.0,700.0,57.08,78.55
2008.0,800.0,65.22,79.56
2008.0,900.0,70.72,80.93
2008.0,1000.0,91.09,80.45
2009.0,0.0,6.01,16.92
2009.0,100.0,18.20,48.74
2009.0,200.0,24.99,59.33
2009.0,300.0,31.84,66.67
2009.0,400.0,39.72,72.79
2009.0,500.0,48.06,77.68
2009.0,600.0,55.90,81.38
2009.0,700.0,62.75,83.42
2009.0,800.0,70.25,84.36
2009.0,900.0,76.12,85.59
2009.0,1000.0,91.27,83.88
2010.0,0.0,5.93,16.37
2010.0,100.0,17.36,47.23
2010.0,200.0,23.44,57.58
2010.0,300.0,29.64,64.84
2010.0,400.0,36.45,71.08
2010.0,500.0,43.42,76.00
2010.0,600.0,50.31,79.73
2010.0,700.0,56.92,81.97
2010.0,800.0,65.71,82.89
2010.0,900.0,71.46,85.16
2010.0,1000.0,83.63,86.28
2011.0,0.0,6.18,15.76
2011.0,100.0,17.36,45.21
2011.0,200.0,23.03,55.10
2011.0,300.0,28.63,61.97
2011.0,400.0,34.92,67.90
2011.0,500.0,41.63,72.78
2011.0,600.0,47.92,76.64
2011.0,700.0,54.31,79.27
2011.0,800.0,63.19,80.15
2011.0,900.0,68.57,81.61
2011.0,1000.0,83.63,80.99
2012.0,0.0,5.85,16.31
2012.0,100.0,16.50,46.91
2012.0,200.0,21.70,57.06
2012.0,300.0,26.76,64.09
2012.0,400.0,31.96,70.04
2012.0,500.0,37.02,74.89
2012.0,600.0,41.26,78.61
2012.0,700.0,45.83,81.06
2012.0,800.0,54.24,81.94
2012.0,900.0,59.49,82.45
2012.0,1000.0,80.93,82.14
2013.0,0.0,5.60,15.94
2013.0,100.0,16.63,45.96
2013.0,200.0,22.44,55.99
2013.0,300.0,27.75,62.90
2013.0,400.0,33.25,68.82
2013.0,500.0,38.37,73.42
2013.0,600.0,42.53,76.86
2013.0,700.0,46.56,79.27
2013.0,800.0,53.46,80.56
2013.0,900.0,58.84,81.71
2013.0,1000.0,77.22,82.00
2014.0,0.0,5.39,15.91
2014.0,100.0,14.56,45.68
2014.0,200.0,19.11,55.61
2014.0,300.0,23.86,62.56
2014.0,400.0,29.59,68.47
2014.0,500.0,35.94,73.31
2014.0,600.0,42.99,77.25
2014.0,700.0,50.76,79.70
2014.0,800.0,62.18,81.06
2014.0,900.0,70.20,82.33
2014.0,1000.0,79.12,82.40
2015.0,0.0,5.31,15.24
2015.0,100.0,14.58,44.04
2015.0,200.0,19.19,53.72
2015.0,300.0,23.69,60.57
2015.0,400.0,28.76,66.52
2015.0,500.0,33.76,71.49
2015.0,600.0,38.00,75.44
2015.0,700.0,43.24,78.11
2015.0,800.0,52.48,79.70
2015.0,900.0,56.01,80.55
2015.0,1000.0,75.97,78.27
2016.0,0.0,3.77,13.71
2016.0,100.0,8.21,39.16
2016.0,200.0,9.81,47.65
2016.0,300.0,11.47,53.62
2016.0,400.0,13.73,58.83
2016.0,500.0,16.57,63.00
2016.0,600.0,19.86,66.17
2016.0,700.0,24.41,68.55
2016.0,800.0,32.57,70.57
2016.0,900.0,34.46,72.17
2016.0,1000.0,45.84,73.85
2017.0,0.0,5.42,15.62
2017.0,100.0,14.97,44.75
2017.0,200.0,19.32,54.41
2017.0,300.0,23.17,61.15
2017.0,400.0,26.87,66.90
2017.0,500.0,30.46,71.51
2017.0,600.0,33.44,75.13
2017.0,700.0,37.01,77.42
2017.0,800.0,42.85,78.74
2017.0,900.0,47.80,80.29
2017.0,1000.0,65.88,80.82
2018.0,0.0,6.51,15.05
2018.0,100.0,17.57,43.48
2018.0,200.0,22.82,53.14
2018.0,300.0,27.87,59.93
2018.0,400.0,33.65,65.71
2018.0,500.0,40.47,70.66
2018.0,600.0,47.92,74.72
2018.0,700.0,56.28,77.49
2018.0,800.0,66.92,78.31
2018.0,900.0,72.24,80.24
2018.0,1000.0,83.74,78.67
2019.0,0.0,5.70,15.59
2019.0,100.0,15.60,45.10
2019.0,200.0,20.68,55.10
2019.0,300.0,25.98,62.30
2019.0,400.0,32.05,68.48
2019.0,500.0,38.94,73.49
2019.0,600.0,46.43,77.39
2019.0,700.0,54.78,79.97
2019.0,800.0,64.58,81.17
2019.0,900.0,70.72,81.82
2019.0,1000.0,86.84,80.30
2020.0,0.0,7.65,16.05
2020.0,100.0,19.99,45.57
2020.0,200.0,25.32,55.31
2020.0,300.0,29.91,62.01
2020.0,400.0,34.58,67.67
2020.0,500.0,39.19,72.29
2020.0,600.0,43.51,75.78
2020.0,700.0,48.74,77.93
2020.0,800.0,57.19,78.27
2020.0,900.0,63.21,80.03
2020.0,1000.0,76.64,80.56
2021.0,0.0,4.56,15.19
2021.0,100.0,12.27,43.62
2021.0,200.0,16.07,53.10
2021.0,300.0,19.45,59.78
2021.0,400.0,23.19,65.41
2021.0,500.0,26.90,69.93
2021.0,600.0,30.32,73.44
2021.0,700.0,35.17,75.71
2021.0,800.0,43.50,77.50
2021.0,900.0,47.74,80.16
2021.0,1000.0,60.64,83.31
2022.0,0.0,6.26,16.12
2022.0,100.0,17.13,45.34
2022.0,200.0,22.17,54.91
2022.0,300.0,26.93,61.55
2022.0,400.0,31.81,67.17
2022.0,500.0,36.64,71.83
2022.0,600.0,41.13,75.51
2022.0,700.0,46.52,78.04
2022.0,800.0,54.99,79.63
2022.0,900.0,63.90,79.99
2022.0,1000.0,74.07,79.77
2023.0,0.0,7.19,15.90
2023.0,100.0,20.55,45.93
2023.0,200.0,27.54,55.94
2023.0,300.0,34.22,63.01
2023.0,400.0,41.06,68.98
2023.0,500.0,47.61,73.79
2023.0,600.0,53.64,77.68
2023.0,700.0,59.65,80.01
2023.0,800.0,67.81,80.43
2023.0,900.0,74.50,80.68
2023.0,1000.0,84.04,79.66
2024.0,0.0,7.45,27.65
2024.0,100.0,21.85,62.85
2024.0,200.0,29.21,71.25
2024.0,300.0,36.20,76.45
2024.0,400.0,43.37,80.19
2024.0,500.0,50.15,82.90
2024.0,600.0,56.61,84.63
2024.0,700.0,63.15,86.00
2024.0,800.0,71.29,86.25
2024.0,900.0,78.00,86.95
2024.0,1000.0,88.40,84.87
