Year,Snowline_elev
2000.0,727.59
2001.0,772.05
2002.0,750.19
2003.0,746.95
2004.0,730.10
2005.0,718.62
2006.0,720.18
2007.0,706.72
2008.0,715.19
2009.0,732.96
2010.0,704.93
2011.0,706.35
2012.0,731.23
2013.0,752.65
2014.0,704.24
2015.0,750.14
2016.0,763.87
2017.0,725.38
2018.0,716.83
2019.0,741.35
2020.0,724.42
2021.0,753.52
2022.0,753.77
2023.0,730.54
2024.0,717.79
