Year,Elevation,SP,CP
2000.0,0.0,4.782414508027175,43.90787554748522
2000.0,100.0,8.750477845690085,59.98796865577277
2000.0,200.0,14.164351567104603,67.16409403305933
2000.0,300.0,21.95775726840566,73.95782465458639
2000.0,400.0,36.67514527950115,82.58482475143464
2000.0,500.0,48.23833303342551,87.23681666827521
2000.0,600.0,62.68566210105365,90.42970818007922
2000.0,700.0,72.3534021287027,92.1399707481725
2000.0,800.0,79.77720172184013,93.01378231024088
2000.0,900.0,85.35853594789137,93.20937978742069
2000.0,1000.0,90.20264430637431,92.99539226773781
2000.0,1100.0,93.92325850478109,92.7854217815928
2000.0,1200.0,95.41144261144261,92.62619250424149
2000.0,1300.0,96.13487787356321,92.29054174349238
2000.0,1400.0,97.37157252204244,92.83483708167799
2000.0,1500.0,97.85902804212664,92.76505012013315
2000.0,1600.0,97.37882736156352,92.62430654297957
2000.0,1700.0,97.1517781541067,92.85932185026378
2000.0,1800.0,97.91149943630214,92.18895909387749
2000.0,1900.0,97.7791922739245,92.67740989910423
2000.0,2000.0,96.96522356281051,92.27455002796273
2000.0,2100.0,96.37894736842105,90.58706837765837
2000.0,2200.0,97.58868894601542,91.25055637813719
2000.0,2300.0,99.01117318435755,92.510413170934
2000.0,2400.0,99.28571428571429,95.03923638199265
2000.0,2500.0,100.0,97.1563183577318
2001.0,0.0,3.5534510309872944,39.109390393865205
2001.0,100.0,6.009888943405674,54.430534622423146
2001.0,200.0,9.511863842149907,62.83623938676273
2001.0,300.0,16.201160087484123,69.88776244184426
2001.0,400.0,29.935135345195377,80.5519254697438
2001.0,500.0,42.48213964999165,85.57196452305959
2001.0,600.0,58.45094723064125,89.33800695998933
2001.0,700.0,70.64433515330919,91.11815235595368
2001.0,800.0,79.60840970097442,92.1595663354798
2001.0,900.0,85.66263286783065,92.40623683363341
2001.0,1000.0,90.28489525110699,92.38396301475407
2001.0,1100.0,94.1124850913181,92.44497194717151
2001.0,1200.0,95.64387504387504,92.39797212169942
2001.0,1300.0,95.97467672413794,92.34081676404688
2001.0,1400.0,97.21005716500339,93.0174840173338
2001.0,1500.0,97.25314046440808,93.06209311594566
2001.0,1600.0,97.06482084690553,92.66741221753975
2001.0,1700.0,97.038950042337,93.06299279089289
2001.0,1800.0,97.5947012401353,92.53055545240807
2001.0,1900.0,98.1145741878841,93.09683926685217
2001.0,2000.0,98.18523775727466,92.27115626089223
2001.0,2100.0,98.34035087719299,90.7204401536388
2001.0,2200.0,98.47814910025707,90.95845819199582
2001.0,2300.0,99.81564245810056,91.854814716869
2001.0,2400.0,100.0,94.75908706677939
2001.0,2500.0,100.0,96.32290786136943
2002.0,0.0,4.321597465285837,33.570582789482884
