Sen_slope,Area
n10,0.0
n09,0.6409889224264707
n08,10.69140377077206
n07,44.69222434001235
n06,46.77815172775731
n05,35.34371993455881
n04,23.389337623897074
n03,14.401025466911776
n02,20.801064705698526
n01,30.06909230189951
0,0.0
p01,0.0
p02,0.0
p03,0.0
p04,0.0
p05,0.0
p06,0.0
p07,0.0
p08,0.0
p09,0.0
p10,0.0
