Elevation,Tendencia
0.0,0.4180662500211359
100.0,0.272179847450823
200.0,0.19711653792287107
300.0,0.14046456280912803
400.0,-0.11422605019620194
500.0,-0.09258667061388406
600.0,-0.21276878997845114
700.0,-0.26599200663303324
800.0,-0.44234345043614576
900.0,-0.6020782953513399
1000.0,-0.7233270458244078
1100.0,-0.8968803206825631
1200.0,-1.1771204501017163
1300.0,-1.3026952838713708
1400.0,-1.3563807854707575
1500.0,-1.262811144518864
1600.0,-1.1912892645024007
1700.0,-1.2655722341413924
1800.0,-1.204979819465285
1900.0,-1.3056824232354378
2000.0,-1.2885539052442865
2100.0,-1.125477196047071
2200.0,-0.7931146720539678
2300.0,-0.4476623234962605
2400.0,-0.28963307972770763
2500.0,-0.044242613972820775
2600.0,-0.03896509058959105
2700.0,-0.04524256095706392
2800.0,-0.03385621068169305
2900.0,-0.00857042028668896
3000.0,-0.028598109683626697
3100.0,-0.0380703484756155
3200.0,-0.06795173875463253
3300.0,-0.10130207706563334
3400.0,-0.1226833073322933
3500.0,-0.03356367226061205
3600.0,0.0
