Year,Snowline_elev
2000.0,627.8559759608722
2001.0,579.6478517822075
2002.0,596.2649558120157
2003.0,519.8545772922938
2004.0,471.818584541076
2005.0,425.619041412891
2006.0,512.2862357619664
2007.0,480.06573611644694
2008.0,500.0097635109589
2009.0,552.3110771232051
2010.0,441.3708945257897
2011.0,524.0513519699379
2012.0,583.4755363894708
2013.0,553.7055119204967
2014.0,450.80617170261604
2015.0,469.9464722363023
2016.0,582.5246472256683
2017.0,492.047672734375
2018.0,558.1177494433961
2019.0,444.6417864123273
2020.0,443.7165013214711
2021.0,533.0933375308632
2022.0,523.4833280966361
2023.0,482.80012178102373
2024.0,524.3439577292779
