Year,Elevation,SCA,CCA
2000.0,0.0,6.24,40.61
2000.0,100.0,14.39,66.96
2000.0,200.0,22.27,77.92
2000.0,300.0,29.01,84.00
2000.0,400.0,33.19,88.06
2000.0,500.0,37.40,90.91
2000.0,600.0,44.74,92.94
2000.0,700.0,53.49,94.46
2000.0,800.0,61.64,95.28
2000.0,900.0,70.22,96.15
2000.0,1000.0,80.07,96.49
2000.0,1100.0,81.09,97.09
2000.0,1200.0,71.61,97.72
2000.0,1300.0,61.65,98.24
2000.0,1400.0,67.67,98.41
2000.0,1500.0,76.14,98.78
2000.0,1600.0,71.87,98.60
2001.0,0.0,4.85,37.62
2001.0,100.0,10.00,62.85
2001.0,200.0,15.06,74.21
2001.0,300.0,20.35,81.27
2001.0,400.0,24.20,85.78
2001.0,500.0,28.25,88.99
2001.0,600.0,35.26,91.54
2001.0,700.0,44.55,93.68
2001.0,800.0,54.03,94.79
2001.0,900.0,65.86,96.10
2001.0,1000.0,76.42,96.82
2001.0,1100.0,75.63,97.66
2001.0,1200.0,64.84,98.19
2001.0,1300.0,46.32,98.66
2001.0,1400.0,42.07,98.79
2001.0,1500.0,53.15,99.08
2001.0,1600.0,71.13,98.75
2002.0,0.0,6.16,31.83
2002.0,100.0,12.84,55.92
2002.0,200.0,20.82,67.37
2002.0,300.0,30.06,74.78
2002.0,400.0,38.00,80.65
2002.0,500.0,44.77,85.05
2002.0,600.0,52.43,88.44
2002.0,700.0,59.16,91.10
2002.0,800.0,64.74,92.55
2002.0,900.0,71.02,94.07
2002.0,1000.0,82.03,94.56
2002.0,1100.0,82.92,95.54
2002.0,1200.0,78.95,96.34
2002.0,1300.0,68.93,97.30
2002.0,1400.0,60.78,97.75
2002.0,1500.0,72.50,97.87
2002.0,1600.0,90.72,96.16
2003.0,0.0,5.50,24.15
2003.0,100.0,10.63,44.96
2003.0,200.0,17.02,57.45
2003.0,300.0,23.08,65.14
2003.0,400.0,28.83,71.83
2003.0,500.0,34.49,77.66
2003.0,600.0,41.39,82.30
2003.0,700.0,48.94,85.88
2003.0,800.0,57.21,87.96
2003.0,900.0,67.19,90.11
2003.0,1000.0,81.05,91.57
2003.0,1100.0,86.93,93.49
2003.0,1200.0,91.65,95.02
2003.0,1300.0,95.17,96.23
2003.0,1400.0,96.32,96.87
2003.0,1500.0,95.72,97.07
2003.0,1600.0,95.81,94.07
2004.0,0.0,5.31,24.05
2004.0,100.0,10.14,44.34
2004.0,200.0,15.88,56.96
2004.0,300.0,20.68,64.38
2004.0,400.0,25.13,70.72
2004.0,500.0,30.02,75.93
2004.0,600.0,36.36,80.23
2004.0,700.0,43.90,83.81
2004.0,800.0,52.75,86.05
2004.0,900.0,64.43,88.45
2004.0,1000.0,80.20,89.96
2004.0,1100.0,88.55,92.09
2004.0,1200.0,85.61,93.54
2004.0,1300.0,74.27,95.01
2004.0,1400.0,62.23,96.02
2004.0,1500.0,68.50,96.21
2004.0,1600.0,94.10,89.29
2005.0,0.0,6.21,24.51
2005.0,100.0,11.98,45.45
2005.0,200.0,17.83,57.58
2005.0,300.0,23.09,65.04
2005.0,400.0,28.40,71.51
2005.0,500.0,34.26,76.80
2005.0,600.0,41.03,81.20
2005.0,700.0,48.64,84.78
2005.0,800.0,56.37,86.89
2005.0,900.0,66.41,89.10
2005.0,1000.0,80.58,90.48
2005.0,1100.0,89.60,92.08
2005.0,1200.0,93.56,93.31
2005.0,1300.0,95.22,94.59
2005.0,1400.0,95.64,95.44
2005.0,1500.0,94.65,95.48
2005.0,1600.0,96.36,91.69
2006.0,0.0,6.01,23.40
2006.0,100.0,12.31,43.10
2006.0,200.0,20.31,56.67
2006.0,300.0,27.46,65.00
2006.0,400.0,33.90,71.76
2006.0,500.0,40.55,77.61
2006.0,600.0,47.78,81.97
2006.0,700.0,55.12,85.57
2006.0,800.0,62.01,87.72
2006.0,900.0,71.67,89.89
2006.0,1000.0,83.41,91.37
2006.0,1100.0,87.73,93.28
2006.0,1200.0,85.51,94.63
