Sen_slope,Area
n10,2.1879997074142157
n09,1.4321318435049017
n08,1.2781253024509804
n07,2.1254594945465684
n06,3.132801967034314
n05,3.162271267892156
n04,3.1746715098651963
n03,2.768228054534313
n02,7.663449472732843
n01,81.75831208774501
0,0.0
p01,1.0636691158088236
p02,1.2755534018995096
p03,0.8528265818627451
p04,0.21279129583333334
p05,0.45210630680147057
p06,0.4247553697916666
p07,0.2123831029411765
p08,0.8530842450980392
p09,0.21356781047794116
p10,0.4263459952818627
