Elevation,Tendencia
0.0,0.1420403672398372
100.0,0.30638984330516644
200.0,0.2878812262222047
300.0,0.36432506798002046
400.0,0.18242004768184655
500.0,0.09616353410817075
600.0,0.021162566125526937
700.0,-0.049880393592652915
800.0,-0.2120187702670476
900.0,-0.6020723937548134
1000.0,-1.141038679273128
1100.0,-1.647945604130662
1200.0,-1.8129319787967486
1300.0,-2.308366650070014
1400.0,-2.22879781319357
1500.0,-1.7810792102513118
1600.0,-1.136673983078738
1700.0,-0.8435696104806544
1800.0,-0.5547466238017578
1900.0,-0.3051196981068551
2000.0,-0.06752021026641712
2100.0,0.0
2200.0,0.0
