Elevation,Tendencia
0.0,0.0
100.0,0.0
200.0,0.0
300.0,0.0
400.0,1.3234006989358465E-4
500.0,6.441007715443185E-5
600.0,2.9576133910648705E-4
700.0,4.977546175775276E-4
800.0,7.638038581154416E-4
900.0,0.0039047125886612307
1000.0,0.011855085357186174
1100.0,0.04167576416064736
1200.0,0.07354918301234893
1300.0,0.06796554120144703
1400.0,0.1053180335687417
1500.0,0.08589774999258087
1600.0,0.07492266140341765
1700.0,0.032805751041763406
1800.0,-0.10113140172300195
1900.0,-0.2581545804219092
2000.0,-0.5294461382254478
2100.0,-0.9177672794662957
2200.0,-1.5374009511455704
2300.0,-2.149076105538796
2400.0,-3.232364237807563
2500.0,-3.7931412823776007
2600.0,-4.454042492126778
2700.0,-5.0193941310887045
2800.0,-5.8574557322606955
2900.0,-6.132892313474912
3000.0,-2.2839688522846777
3100.0,-2.73728813559322
3200.0,-3.0925925925925926
3300.0,-2.92
3400.0,-3.272727272727273
3500.0,-4.0
