Year,Snowline_elev
2000.0,4428.997276919324
2001.0,4664.157361018896
2002.0,4431.547763422617
2003.0,4487.737304595724
2004.0,4396.553212964003
2005.0,4350.028272580803
2006.0,4407.028840854815
2007.0,4420.435345091396
2008.0,4450.543458430806
2009.0,4506.645735521979
2010.0,4436.588627246558
2011.0,4477.929975048843
2012.0,4447.893328323723
2013.0,4353.248660167926
2014.0,4377.056096624847
2015.0,4398.7182963996065
2016.0,4569.326085828607
2017.0,4410.854726683766
2018.0,4367.572842687766
2019.0,4450.231745963309
2020.0,4512.329920010866
2021.0,4386.017636540835
2022.0,4489.587815863718
2023.0,4711.205027216001
2024.0,4652.735385366194
