Year,Elevation,SCA,CCA
2000.0,0.0,4.98,37.04
2000.0,100.0,13.42,67.98
2000.0,200.0,17.16,74.92
2000.0,300.0,20.41,79.36
2000.0,400.0,24.42,83.00
2000.0,500.0,27.57,86.71
2000.0,600.0,29.90,89.36
2000.0,700.0,31.98,91.66
2000.0,800.0,33.41,93.20
2000.0,900.0,39.02,94.49
2000.0,1000.0,49.88,95.38
2000.0,1100.0,59.67,96.13
2000.0,1200.0,71.49,96.88
2000.0,1300.0,83.32,96.32
2000.0,1400.0,96.88,95.42
2001.0,0.0,5.42,35.73
2001.0,100.0,13.82,66.24
2001.0,200.0,17.32,73.02
2001.0,300.0,19.87,77.37
2001.0,400.0,23.33,81.01
2001.0,500.0,25.80,84.78
2001.0,600.0,28.04,87.73
2001.0,700.0,32.40,90.43
2001.0,800.0,37.68,92.33
2001.0,900.0,47.56,93.90
2001.0,1000.0,59.70,94.98
2001.0,1100.0,71.58,95.76
2001.0,1200.0,81.79,96.39
2001.0,1300.0,85.11,95.66
2001.0,1400.0,97.83,94.54
2002.0,0.0,5.43,28.48
2002.0,100.0,13.31,57.24
2002.0,200.0,16.70,64.45
2002.0,300.0,19.70,69.40
2002.0,400.0,23.96,73.45
2002.0,500.0,27.47,77.52
2002.0,600.0,31.46,80.82
2002.0,700.0,38.30,84.07
2002.0,800.0,46.21,86.83
2002.0,900.0,56.18,89.24
2002.0,1000.0,66.96,90.99
2002.0,1100.0,76.45,92.10
2002.0,1200.0,83.40,92.45
2002.0,1300.0,90.80,91.41
2002.0,1400.0,96.83,90.38
2003.0,0.0,5.77,24.14
2003.0,100.0,13.52,53.09
2003.0,200.0,16.27,61.14
2003.0,300.0,18.36,66.74
2003.0,400.0,20.65,71.26
2003.0,500.0,23.03,75.69
2003.0,600.0,26.03,79.38
2003.0,700.0,29.84,82.64
2003.0,800.0,32.69,85.20
2003.0,900.0,35.85,87.75
2003.0,1000.0,41.43,89.68
2003.0,1100.0,47.72,91.01
2003.0,1200.0,54.10,91.81
2003.0,1300.0,59.72,92.07
2003.0,1400.0,65.05,93.29
2004.0,0.0,5.77,22.36
2004.0,100.0,12.97,49.84
2004.0,200.0,15.61,57.47
2004.0,300.0,17.45,62.79
2004.0,400.0,19.32,66.97
2004.0,500.0,20.67,70.85
2004.0,600.0,21.65,74.15
2004.0,700.0,23.86,77.36
2004.0,800.0,26.94,80.17
2004.0,900.0,32.16,83.12
2004.0,1000.0,40.49,85.47
2004.0,1100.0,47.15,87.01
2004.0,1200.0,55.09,88.23
2004.0,1300.0,63.39,87.24
2004.0,1400.0,66.04,85.52
2005.0,0.0,7.11,21.98
2005.0,100.0,16.04,49.77
2005.0,200.0,19.67,57.63
2005.0,300.0,22.35,63.34
2005.0,400.0,24.90,68.22
2005.0,500.0,26.98,73.17
2005.0,600.0,29.29,77.40
2005.0,700.0,32.24,81.28
2005.0,800.0,35.12,84.43
2005.0,900.0,39.49,87.38
2005.0,1000.0,46.12,89.41
2005.0,1100.0,51.11,90.86
2005.0,1200.0,55.11,91.80
2005.0,1300.0,60.31,91.45
2005.0,1400.0,69.44,90.14
2006.0,0.0,7.08,23.30
2006.0,100.0,16.71,51.93
2006.0,200.0,20.59,59.89
2006.0,300.0,23.55,65.62
2006.0,400.0,26.54,70.14
2006.0,500.0,28.84,74.51
2006.0,600.0,30.80,78.13
2006.0,700.0,34.23,81.55
2006.0,800.0,37.83,84.20
2006.0,900.0,42.85,86.73
2006.0,1000.0,51.10,88.79
2006.0,1100.0,59.40,90.25
2006.0,1200.0,66.17,91.27
2006.0,1300.0,72.88,90.73
2006.0,1400.0,83.65,89.04
2007.0,0.0,6.76,23.26
2007.0,100.0,15.41,52.24
2007.0,200.0,18.73,60.33
2007.0,300.0,21.25,66.29
2007.0,400.0,24.29,71.25
2007.0,500.0,27.35,76.26
2007.0,600.0,31.17,80.43
2007.0,700.0,35.76,84.17
2007.0,800.0,39.87,87.01
2007.0,900.0,44.94,89.70
2007.0,1000.0,52.53,91.64
2007.0,1100.0,61.03,92.82
2007.0,1200.0,68.61,93.56
2007.0,1300.0,73.82,94.02
2007.0,1400.0,79.29,94.52
2008.0,0.0,7.66,23.35
2008.0,100.0,17.91,52.00
2008.0,200.0,21.68,59.95
2008.0,300.0,24.56,65.69
2008.0,400.0,27.42,70.46
2008.0,500.0,29.88,75.15
2008.0,600.0,32.23,79.07
2008.0,700.0,35.34,82.62
2008.0,800.0,37.67,85.42
2008.0,900.0,41.00,88.09
2008.0,1000.0,45.80,90.10
2008.0,1100.0,49.25,91.34
2008.0,1200.0,52.80,92.47
2008.0,1300.0,59.61,92.75
2008.0,1400.0,65.30,93.17
2009.0,0.0,6.67,24.59
2009.0,100.0,17.01,55.12
2009.0,200.0,21.48,63.74
2009.0,300.0,25.23,69.81
2009.0,400.0,29.72,74.63
2009.0,500.0,33.67,79.35
2009.0,600.0,37.86,83.34
2009.0,700.0,43.15,86.93
2009.0,800.0,46.93,89.43
2009.0,900.0,51.30,91.63
2009.0,1000.0,57.57,93.22
2009.0,1100.0,62.84,94.22
2009.0,1200.0,66.91,94.70
2009.0,1300.0,74.24,94.37
2009.0,1400.0,79.13,93.42
2010.0,0.0,6.54,24.05
2010.0,100.0,15.92,53.85
2010.0,200.0,19.70,62.20
2010.0,300.0,22.59,68.11
2010.0,400.0,25.64,72.88
2010.0,500.0,28.55,77.56
2010.0,600.0,31.46,81.52
2010.0,700.0,35.31,85.10
2010.0,800.0,39.62,87.90
2010.0,900.0,46.21,90.63
2010.0,1000.0,55.29,92.72
2010.0,1100.0,62.94,93.96
2010.0,1200.0,71.64,94.90
2010.0,1300.0,77.57,95.15
2010.0,1400.0,85.00,94.52
2011.0,0.0,6.29,23.30
2011.0,100.0,14.58,52.15
2011.0,200.0,17.80,60.31
2011.0,300.0,20.45,66.18
2011.0,400.0,23.54,70.97
2011.0,500.0,26.13,75.71
2011.0,600.0,28.86,79.76
2011.0,700.0,32.68,83.47
2011.0,800.0,36.48,86.49
2011.0,900.0,41.15,89.44
2011.0,1000.0,46.92,91.48
2011.0,1100.0,51.20,92.87
2011.0,1200.0,55.36,93.85
2011.0,1300.0,59.27,94.15
2011.0,1400.0,60.87,93.70
2012.0,0.0,5.59,23.83
2012.0,100.0,12.52,53.17
2012.0,200.0,15.17,61.41
2012.0,300.0,16.84,67.17
2012.0,400.0,18.43,71.79
2012.0,500.0,19.28,76.39
2012.0,600.0,20.02,80.23
2012.0,700.0,21.67,83.60
2012.0,800.0,23.42,86.12
2012.0,900.0,26.82,88.51
2012.0,1000.0,33.26,90.39
2012.0,1100.0,38.85,91.86
2012.0,1200.0,45.14,93.16
2012.0,1300.0,49.44,93.12
2012.0,1400.0,39.39,93.44
2013.0,0.0,5.37,21.01
2013.0,100.0,11.90,47.48
2013.0,200.0,14.54,55.14
2013.0,300.0,16.66,60.68
2013.0,400.0,18.59,65.14
2013.0,500.0,19.99,69.35
2013.0,600.0,21.62,73.05
2013.0,700.0,23.78,76.77
2013.0,800.0,25.62,79.94
2013.0,900.0,28.20,83.15
2013.0,1000.0,33.03,85.68
2013.0,1100.0,36.63,87.46
2013.0,1200.0,40.43,89.04
2013.0,1300.0,42.96,89.38
2013.0,1400.0,39.29,89.45
2014.0,0.0,5.68,23.50
2014.0,100.0,13.34,52.38
2014.0,200.0,16.30,60.45
2014.0,300.0,18.82,66.08
2014.0,400.0,21.81,70.66
2014.0,500.0,24.33,75.13
2014.0,600.0,27.01,78.88
2014.0,700.0,31.39,82.47
2014.0,800.0,36.06,85.27
2014.0,900.0,42.26,88.00
2014.0,1000.0,49.53,90.02
2014.0,1100.0,53.88,91.19
2014.0,1200.0,56.55,91.95
2014.0,1300.0,63.17,91.62
2014.0,1400.0,63.85,91.64
2015.0,0.0,5.18,22.22
2015.0,100.0,11.43,50.23
2015.0,200.0,13.83,58.26
2015.0,300.0,15.58,64.10
2015.0,400.0,17.19,69.06
2015.0,500.0,18.66,73.99
2015.0,600.0,20.06,78.22
2015.0,700.0,22.42,82.11
2015.0,800.0,25.03,85.21
2015.0,900.0,28.85,88.04
2015.0,1000.0,34.36,90.20
2015.0,1100.0,39.45,91.70
2015.0,1200.0,44.73,92.76
2015.0,1300.0,50.92,92.99
2015.0,1400.0,56.63,93.97
2016.0,0.0,4.00,19.71
2016.0,100.0,7.38,43.65
2016.0,200.0,8.06,50.24
2016.0,300.0,8.63,54.77
2016.0,400.0,9.57,58.41
2016.0,500.0,10.73,61.75
2016.0,600.0,11.82,64.58
2016.0,700.0,13.90,67.44
2016.0,800.0,16.73,69.98
2016.0,900.0,21.91,73.01
2016.0,1000.0,30.65,75.92
2016.0,1100.0,36.39,78.07
2016.0,1200.0,43.93,79.68
2016.0,1300.0,49.80,78.94
2016.0,1400.0,41.99,77.87
2017.0,0.0,6.28,23.18
2017.0,100.0,14.08,51.71
2017.0,200.0,16.90,59.57
2017.0,300.0,18.37,65.03
2017.0,400.0,18.85,69.37
2017.0,500.0,18.48,73.62
2017.0,600.0,18.23,77.31
2017.0,700.0,18.74,80.65
2017.0,800.0,19.84,83.32
2017.0,900.0,22.61,85.95
2017.0,1000.0,28.43,87.91
2017.0,1100.0,30.31,89.00
2017.0,1200.0,35.00,89.91
2017.0,1300.0,39.79,90.25
2017.0,1400.0,46.67,91.51
2018.0,0.0,7.01,22.42
2018.0,100.0,15.96,50.73
2018.0,200.0,19.11,58.75
2018.0,300.0,21.71,64.69
2018.0,400.0,25.17,69.60
2018.0,500.0,28.52,74.49
2018.0,600.0,32.14,78.68
2018.0,700.0,37.97,82.60
2018.0,800.0,44.76,85.78
2018.0,900.0,53.33,88.76
2018.0,1000.0,62.83,90.81
2018.0,1100.0,69.05,92.15
2018.0,1200.0,73.13,92.88
2018.0,1300.0,79.41,92.43
2018.0,1400.0,88.58,91.64
2019.0,0.0,6.17,22.25
2019.0,100.0,13.92,49.96
2019.0,200.0,16.74,57.90
2019.0,300.0,19.52,63.58
2019.0,400.0,23.12,68.19
2019.0,500.0,26.72,72.61
2019.0,600.0,30.96,76.38
2019.0,700.0,36.97,79.95
2019.0,800.0,42.79,82.88
2019.0,900.0,49.17,85.79
2019.0,1000.0,56.36,88.06
2019.0,1100.0,63.23,89.44
2019.0,1200.0,68.04,90.59
2019.0,1300.0,73.86,89.96
2019.0,1400.0,83.30,89.18
2020.0,0.0,8.70,23.66
2020.0,100.0,19.24,52.53
2020.0,200.0,22.43,60.50
2020.0,300.0,24.82,66.20
2020.0,400.0,26.75,70.71
2020.0,500.0,28.77,75.25
2020.0,600.0,30.90,79.17
2020.0,700.0,33.81,82.58
2020.0,800.0,36.02,85.17
2020.0,900.0,38.37,87.66
2020.0,1000.0,42.59,89.49
2020.0,1100.0,46.00,90.64
2020.0,1200.0,50.49,91.49
2020.0,1300.0,54.35,91.51
2020.0,1400.0,51.92,92.90
2021.0,0.0,5.03,22.50
2021.0,100.0,10.37,50.03
2021.0,200.0,12.19,57.70
2021.0,300.0,13.36,63.11
2021.0,400.0,14.28,67.36
2021.0,500.0,14.61,71.39
2021.0,600.0,15.62,74.89
2021.0,700.0,17.34,78.08
2021.0,800.0,19.09,80.74
2021.0,900.0,20.93,83.56
2021.0,1000.0,25.00,85.91
2021.0,1100.0,25.72,87.38
2021.0,1200.0,28.15,88.66
2021.0,1300.0,31.12,88.48
2021.0,1400.0,36.87,87.12
2022.0,0.0,8.44,23.72
2022.0,100.0,18.95,51.94
2022.0,200.0,22.57,59.81
2022.0,300.0,25.02,65.53
2022.0,400.0,27.19,70.18
2022.0,500.0,28.93,74.89
2022.0,600.0,30.98,78.76
2022.0,700.0,33.40,82.32
2022.0,800.0,35.31,85.12
2022.0,900.0,37.20,87.72
2022.0,1000.0,41.83,89.58
2022.0,1100.0,45.97,90.69
2022.0,1200.0,50.56,91.57
2022.0,1300.0,57.53,91.72
2022.0,1400.0,66.73,90.96
2023.0,0.0,8.28,22.49
2023.0,100.0,19.52,50.59
2023.0,200.0,23.95,58.65
2023.0,300.0,27.18,64.52
2023.0,400.0,30.36,69.27
2023.0,500.0,32.69,73.92
2023.0,600.0,35.01,77.87
2023.0,700.0,38.05,81.55
2023.0,800.0,40.82,84.66
2023.0,900.0,44.72,87.63
2023.0,1000.0,50.45,89.82
2023.0,1100.0,53.84,91.12
2023.0,1200.0,60.53,91.62
2023.0,1300.0,68.25,91.17
2023.0,1400.0,79.77,90.41
2024.0,0.0,7.73,37.25
2024.0,100.0,18.40,67.66
2024.0,200.0,22.24,74.03
2024.0,300.0,25.83,77.85
2024.0,400.0,30.98,80.89
2024.0,500.0,36.55,84.06
2024.0,600.0,42.61,86.48
2024.0,700.0,49.99,88.66
2024.0,800.0,56.61,90.29
2024.0,900.0,63.35,91.59
2024.0,1000.0,69.99,92.50
2024.0,1100.0,75.39,92.81
2024.0,1200.0,79.72,92.90
2024.0,1300.0,80.40,91.43
2024.0,1400.0,84.72,91.58
