Year,Elevation,SCA,CCA
2000.0,3400.0,0.09,4.11
2000.0,3500.0,3.31,4.02
2000.0,3600.0,1.17,4.43
2000.0,3700.0,1.63,4.76
2000.0,3800.0,2.05,4.86
2000.0,3900.0,2.83,5.00
2000.0,4000.0,3.52,5.13
2000.0,4100.0,1.99,4.31
2000.0,4200.0,1.60,3.77
2000.0,4300.0,2.70,3.64
2000.0,4400.0,1.77,3.90
2000.0,4500.0,1.84,4.06
2000.0,4600.0,2.44,4.43
2000.0,4700.0,3.48,5.49
2000.0,4800.0,5.12,5.96
2000.0,4900.0,4.99,6.41
2000.0,5000.0,4.70,6.24
2000.0,5100.0,4.58,6.77
2000.0,5200.0,4.66,6.84
2000.0,5300.0,4.76,7.17
2000.0,5400.0,6.25,8.40
2000.0,5500.0,9.76,9.81
2000.0,5600.0,17.92,11.27
2000.0,5700.0,24.98,12.46
2000.0,5800.0,31.08,13.54
2000.0,5900.0,47.96,14.37
2000.0,6000.0,47.32,14.43
2000.0,6100.0,50.06,14.09
2000.0,6200.0,45.53,13.60
2001.0,3400.0,0.00,0.52
2001.0,3500.0,1.98,1.26
2001.0,3600.0,0.02,0.92
2001.0,3700.0,0.00,0.92
2001.0,3800.0,0.02,0.97
2001.0,3900.0,0.03,1.20
2001.0,4000.0,0.07,1.17
2001.0,4100.0,0.08,1.00
2001.0,4200.0,0.17,1.08
2001.0,4300.0,1.55,1.34
2001.0,4400.0,0.26,1.48
2001.0,4500.0,0.37,1.60
2001.0,4600.0,0.74,1.81
2001.0,4700.0,1.53,2.53
2001.0,4800.0,2.46,3.00
2001.0,4900.0,3.14,3.48
2001.0,5000.0,3.62,4.09
2001.0,5100.0,4.72,4.46
2001.0,5200.0,6.79,4.79
2001.0,5300.0,9.82,5.14
2001.0,5400.0,16.81,5.61
2001.0,5500.0,28.17,6.29
2001.0,5600.0,44.60,7.25
2001.0,5700.0,55.29,8.10
2001.0,5800.0,62.63,8.10
2001.0,5900.0,79.94,10.22
2001.0,6000.0,80.77,9.85
2001.0,6100.0,81.08,10.34
2001.0,6200.0,80.28,8.25
2002.0,3400.0,0.97,0.74
2002.0,3500.0,8.40,1.35
2002.0,3600.0,5.89,1.47
2002.0,3700.0,6.92,1.81
2002.0,3800.0,7.44,2.00
2002.0,3900.0,8.64,2.07
2002.0,4000.0,8.47,2.21
2002.0,4100.0,4.19,2.13
2002.0,4200.0,3.01,1.77
2002.0,4300.0,3.73,2.44
2002.0,4400.0,3.56,2.76
2002.0,4500.0,4.47,3.24
2002.0,4600.0,5.60,3.51
2002.0,4700.0,7.17,3.98
