Year,Elevation,SCA,CCA
2000.0,0.0,1.92,55.37
2000.0,100.0,1.89,61.64
2000.0,200.0,3.09,65.26
2000.0,300.0,9.76,72.43
2000.0,400.0,11.53,75.85
2000.0,500.0,12.54,82.51
2000.0,600.0,15.50,85.56
2000.0,700.0,50.25,82.25
2000.0,800.0,66.31,81.08
2000.0,900.0,76.12,80.07
2000.0,1000.0,84.74,80.97
2000.0,1100.0,90.14,77.43
2000.0,1200.0,93.83,71.05
2000.0,1300.0,95.17,76.75
2000.0,1400.0,94.36,79.28
2000.0,1500.0,94.51,72.17
2000.0,1600.0,93.68,77.51
2000.0,1700.0,95.78,80.35
2000.0,1800.0,94.25,79.94
2000.0,1900.0,96.19,78.76
2000.0,2000.0,96.82,76.14
2000.0,2100.0,97.00,77.01
2000.0,2200.0,95.08,77.43
2000.0,2300.0,94.16,76.11
2000.0,2400.0,97.96,73.89
2000.0,2500.0,98.52,77.25
2000.0,2600.0,98.62,76.61
2000.0,2700.0,98.81,72.67
2000.0,2800.0,99.43,69.06
2000.0,2900.0,99.37,66.15
2000.0,3000.0,99.39,64.20
2000.0,3100.0,99.23,64.10
2000.0,3200.0,99.39,63.30
2000.0,3300.0,99.11,59.40
2000.0,3400.0,99.50,56.67
2001.0,0.0,0.36,50.87
2001.0,100.0,0.56,51.27
2001.0,200.0,0.62,53.86
2001.0,300.0,3.70,60.03
2001.0,400.0,6.27,62.39
2001.0,500.0,6.72,70.71
2001.0,600.0,11.12,75.15
2001.0,700.0,45.48,73.22
2001.0,800.0,64.67,72.48
2001.0,900.0,74.78,72.95
2001.0,1000.0,83.57,75.96
2001.0,1100.0,90.18,74.29
2001.0,1200.0,94.41,68.81
2001.0,1300.0,95.51,73.39
2001.0,1400.0,95.60,76.78
2001.0,1500.0,97.05,69.57
2001.0,1600.0,96.96,76.46
2001.0,1700.0,97.88,79.99
2001.0,1800.0,98.38,79.83
2001.0,1900.0,98.24,78.94
2001.0,2000.0,98.04,76.61
2001.0,2100.0,97.16,78.04
2001.0,2200.0,96.37,78.55
2001.0,2300.0,98.83,77.50
2001.0,2400.0,98.53,75.32
2001.0,2500.0,98.92,78.82
2001.0,2600.0,98.81,78.01
2001.0,2700.0,99.16,74.00
2001.0,2800.0,99.56,70.84
2001.0,2900.0,99.63,68.67
2001.0,3000.0,99.55,67.20
2001.0,3100.0,99.34,66.80
2001.0,3200.0,99.75,65.87
2001.0,3300.0,99.62,63.32
2001.0,3400.0,99.45,62.85
2002.0,0.0,1.44,46.56
2002.0,100.0,3.75,56.77
2002.0,200.0,2.57,62.34
2002.0,300.0,8.99,62.22
2002.0,400.0,13.73,60.88
2002.0,500.0,17.13,68.41
2002.0,600.0,21.55,72.43
2002.0,700.0,51.99,69.81
2002.0,800.0,68.32,68.69
2002.0,900.0,77.48,68.20
2002.0,1000.0,85.57,69.93
2002.0,1100.0,91.45,66.30
2002.0,1200.0,94.88,60.31
2002.0,1300.0,96.31,67.22
2002.0,1400.0,96.81,71.34
2002.0,1500.0,97.06,61.75
2002.0,1600.0,97.32,68.41
2002.0,1700.0,98.26,71.72
2002.0,1800.0,98.89,71.45
2002.0,1900.0,99.04,69.00
2002.0,2000.0,99.20,65.88
2002.0,2100.0,99.03,68.46
2002.0,2200.0,99.27,69.06
2002.0,2300.0,99.15,68.03
2002.0,2400.0,98.85,65.59
2002.0,2500.0,94.31,70.43
2002.0,2600.0,99.55,69.17
2002.0,2700.0,99.55,65.06
2002.0,2800.0,99.53,61.83
2002.0,2900.0,99.59,59.48
2002.0,3000.0,99.54,57.81
2002.0,3100.0,99.63,58.11
2002.0,3200.0,99.88,59.13
2002.0,3300.0,99.71,57.00
2002.0,3400.0,99.48,54.43
2003.0,0.0,1.04,30.17
2003.0,100.0,1.78,30.87
2003.0,200.0,2.50,34.39
2003.0,300.0,7.39,41.39
2003.0,400.0,10.47,44.63
2003.0,500.0,14.63,52.92
2003.0,600.0,20.44,59.84
2003.0,700.0,53.19,58.40
2003.0,800.0,68.84,57.45
2003.0,900.0,76.91,55.66
2003.0,1000.0,86.53,58.42
2003.0,1100.0,91.51,58.13
2003.0,1200.0,94.91,53.68
2003.0,1300.0,96.26,59.89
2003.0,1400.0,96.29,64.34
2003.0,1500.0,96.79,55.31
2003.0,1600.0,96.81,62.53
2003.0,1700.0,97.85,68.47
2003.0,1800.0,98.42,69.94
2003.0,1900.0,98.75,68.96
2003.0,2000.0,99.12,66.74
2003.0,2100.0,98.64,68.61
2003.0,2200.0,98.79,69.24
2003.0,2300.0,98.31,68.64
2003.0,2400.0,98.67,66.44
2003.0,2500.0,99.05,71.52
2003.0,2600.0,98.62,70.40
