Year,Elevation,SCA,CCA
2000.0,400.0,3.92,74.82
2000.0,500.0,11.11,69.96
2000.0,600.0,18.60,75.47
2000.0,700.0,20.93,77.75
2000.0,800.0,24.68,79.81
2000.0,900.0,28.47,82.51
2000.0,1000.0,32.45,84.76
2000.0,1100.0,35.14,87.32
2000.0,1200.0,40.59,88.81
2000.0,1300.0,48.57,90.30
2000.0,1400.0,50.95,91.16
2000.0,1500.0,58.29,91.82
2000.0,1600.0,71.57,92.87
2000.0,1700.0,82.38,93.87
2000.0,1800.0,86.13,93.01
2000.0,1900.0,89.61,93.79
2000.0,2000.0,89.96,93.34
2000.0,2100.0,90.74,94.32
2001.0,400.0,1.06,63.72
2001.0,500.0,6.25,59.30
2001.0,600.0,12.86,62.82
2001.0,700.0,14.61,66.12
2001.0,800.0,18.73,68.95
2001.0,900.0,22.83,73.46
2001.0,1000.0,27.60,77.07
2001.0,1100.0,31.59,81.90
2001.0,1200.0,40.74,84.66
2001.0,1300.0,50.42,87.22
2001.0,1400.0,55.80,88.66
2001.0,1500.0,65.26,89.31
2001.0,1600.0,78.49,91.21
2001.0,1700.0,87.36,93.23
2001.0,1800.0,92.55,92.27
2001.0,1900.0,97.54,93.59
2001.0,2000.0,98.47,93.85
2001.0,2100.0,99.29,94.96
2002.0,400.0,5.42,50.77
2002.0,500.0,8.22,53.86
2002.0,600.0,16.65,60.15
2002.0,700.0,21.81,62.49
2002.0,800.0,29.43,65.75
2002.0,900.0,34.71,70.11
2002.0,1000.0,39.89,73.01
2002.0,1100.0,41.40,77.13
2002.0,1200.0,45.94,79.98
2002.0,1300.0,50.65,82.88
2002.0,1400.0,55.70,84.22
2002.0,1500.0,63.42,85.30
2002.0,1600.0,76.61,87.40
2002.0,1700.0,88.00,89.85
2002.0,1800.0,91.35,89.25
2002.0,1900.0,93.21,91.24
2002.0,2000.0,93.95,91.28
2002.0,2100.0,93.51,92.01
2003.0,400.0,6.45,49.74
2003.0,500.0,8.51,48.72
2003.0,600.0,16.72,53.03
2003.0,700.0,20.69,54.80
2003.0,800.0,26.24,56.29
2003.0,900.0,30.49,60.74
2003.0,1000.0,35.74,63.66
2003.0,1100.0,37.46,68.02
2003.0,1200.0,41.60,71.24
2003.0,1300.0,47.41,74.22
2003.0,1400.0,52.20,75.90
2003.0,1500.0,59.25,76.92
2003.0,1600.0,72.24,78.78
2003.0,1700.0,85.22,81.42
2003.0,1800.0,90.04,80.46
2003.0,1900.0,94.60,81.63
2003.0,2000.0,96.32,78.20
2003.0,2100.0,96.92,77.62
2004.0,400.0,7.05,44.84
2004.0,500.0,8.35,41.99
2004.0,600.0,15.09,45.39
2004.0,700.0,16.92,46.75
2004.0,800.0,20.97,48.00
2004.0,900.0,25.24,52.08
2004.0,1000.0,30.74,54.52
2004.0,1100.0,34.54,59.58
2004.0,1200.0,40.77,62.88
2004.0,1300.0,48.54,66.31
2004.0,1400.0,54.74,67.93
2004.0,1500.0,62.90,69.25
2004.0,1600.0,75.31,72.27
2004.0,1700.0,87.43,76.57
2004.0,1800.0,91.25,76.04
2004.0,1900.0,94.59,78.01
2004.0,2000.0,96.09,75.31
2004.0,2100.0,96.41,76.27
2005.0,400.0,10.16,46.05
2005.0,500.0,10.95,45.68
2005.0,600.0,18.82,48.37
2005.0,700.0,23.05,49.70
2005.0,800.0,26.80,51.44
2005.0,900.0,30.08,55.71
2005.0,1000.0,33.88,58.45
2005.0,1100.0,34.83,63.50
2005.0,1200.0,40.54,66.32
2005.0,1300.0,46.39,69.31
2005.0,1400.0,52.27,70.90
2005.0,1500.0,61.23,71.97
2005.0,1600.0,72.79,75.17
2005.0,1700.0,84.94,79.74
2005.0,1800.0,89.13,79.43
