Year,Snowline_elev
2000.0,630.58
2001.0,592.70
2002.0,588.87
2003.0,502.61
2004.0,489.11
2005.0,460.75
2006.0,523.18
2007.0,504.13
2008.0,516.16
2009.0,526.04
2010.0,468.62
2011.0,512.37
2012.0,495.74
2013.0,512.40
2014.0,525.82
2015.0,486.07
2016.0,569.43
2017.0,502.88
2018.0,548.77
2019.0,472.40
2020.0,481.10
2021.0,534.60
2022.0,496.43
2023.0,426.35
2024.0,433.17
