Year,Snowline_elev
2000.0,277.67232269605165
2001.0,268.20171747986
2002.0,248.96809048002416
2003.0,264.19636662297654
2004.0,256.5520790652768
2005.0,256.7905526426265
2006.0,262.9255566531767
2007.0,262.84710049282234
2008.0,268.536203148016
2009.0,264.701579930673
2010.0,273.43045468260647
2011.0,258.18861839600515
2012.0,260.25948841509137
2013.0,275.25122405326863
2014.0,271.8875653792197
2015.0,274.1981696170671
2016.0,249.0932993019128
2017.0,247.54733444460626
2018.0,267.21511719553143
2019.0,257.6489436649007
2020.0,278.10990227842217
2021.0,256.036885864934
2022.0,256.89338452002556
2023.0,263.8959246618482
2024.0,264.1038819143682
