Year,Snowline_elev
2000.0,514.0986830546033
2001.0,512.1056570362481
2002.0,462.46466831048207
2003.0,464.67517798307597
2004.0,472.2089624992584
2005.0,430.6462816392157
2006.0,438.7710435656917
2007.0,408.27940915230727
2008.0,441.3836407309144
2009.0,449.8191592226932
2010.0,427.5995974554754
2011.0,430.8883091528673
2012.0,407.3267403149865
2013.0,408.95659033028556
2014.0,481.6701286484043
2015.0,405.027613442268
2016.0,495.3470569530213
2017.0,364.11003861311985
2018.0,441.6042207780434
2019.0,429.92456307190537
2020.0,453.02952549556005
2021.0,484.5287311172802
2022.0,431.27443391171073
2023.0,399.5741730074582
2024.0,418.2635108013011
