Year,Snowline_elev
2000.0,833.07
2001.0,850.02
2002.0,759.64
2003.0,788.07
2004.0,786.43
2005.0,754.84
2006.0,755.31
2007.0,744.07
2008.0,744.20
2009.0,739.70
2010.0,708.01
2011.0,750.72
2012.0,744.95
2013.0,765.89
2014.0,754.85
2015.0,741.92
2016.0,758.37
2017.0,751.99
2018.0,752.64
2019.0,761.42
2020.0,741.71
2021.0,772.67
2022.0,762.36
2023.0,723.84
2024.0,743.14
