Year,Elevation,SCA,CCA
2000.0,0.0,2.14,32.00
2000.0,100.0,4.53,59.29
2000.0,200.0,5.84,66.66
2000.0,300.0,7.17,70.90
2000.0,400.0,8.22,73.44
2000.0,500.0,9.23,73.68
2000.0,600.0,10.45,74.76
2000.0,700.0,11.73,73.99
2000.0,800.0,12.81,73.85
2000.0,900.0,14.09,74.14
2000.0,1000.0,17.37,77.46
2000.0,1100.0,19.70,79.55
2000.0,1200.0,22.98,82.25
2000.0,1300.0,26.69,85.14
2000.0,1400.0,29.25,86.43
2000.0,1500.0,33.37,87.60
2000.0,1600.0,37.52,88.63
2000.0,1700.0,42.02,89.64
2000.0,1800.0,54.19,91.08
2000.0,1900.0,69.28,93.38
2000.0,2000.0,81.58,96.96
2000.0,2100.0,90.76,97.86
2000.0,2200.0,99.36,98.01
2000.0,2300.0,100.00,98.14
2001.0,0.0,0.91,30.00
2001.0,100.0,1.94,55.81
2001.0,200.0,2.50,63.02
2001.0,300.0,3.05,66.98
2001.0,400.0,3.51,70.07
2001.0,500.0,4.14,69.37
2001.0,600.0,4.77,69.88
2001.0,700.0,5.58,68.04
2001.0,800.0,6.57,66.45
2001.0,900.0,7.93,66.14
2001.0,1000.0,10.57,70.86
2001.0,1100.0,12.80,73.17
2001.0,1200.0,15.99,75.89
2001.0,1300.0,19.57,78.77
2001.0,1400.0,23.36,79.88
2001.0,1500.0,27.64,81.11
2001.0,1600.0,34.57,82.41
2001.0,1700.0,40.41,83.74
2001.0,1800.0,47.74,86.46
2001.0,1900.0,55.27,90.81
2001.0,2000.0,62.35,97.27
2001.0,2100.0,79.42,99.02
2001.0,2200.0,96.93,99.11
2001.0,2300.0,91.89,99.18
2002.0,0.0,2.16,28.91
2002.0,100.0,4.71,55.22
2002.0,200.0,5.79,63.18
2002.0,300.0,6.87,68.17
2002.0,400.0,7.71,71.06
2002.0,500.0,8.48,70.84
2002.0,600.0,9.54,71.65
2002.0,700.0,10.37,70.19
2002.0,800.0,11.01,68.72
2002.0,900.0,12.21,68.64
2002.0,1000.0,15.29,73.41
2002.0,1100.0,17.77,76.58
2002.0,1200.0,21.00,79.82
2002.0,1300.0,24.64,82.82
2002.0,1400.0,29.67,84.08
2002.0,1500.0,35.38,85.24
2002.0,1600.0,43.14,86.37
2002.0,1700.0,50.59,87.41
2002.0,1800.0,61.65,89.03
2002.0,1900.0,72.85,91.55
2002.0,2000.0,89.38,95.82
2002.0,2100.0,99.38,96.58
2002.0,2200.0,99.65,97.18
2002.0,2300.0,100.00,96.72
2003.0,0.0,2.84,25.14
2003.0,100.0,5.63,49.51
2003.0,200.0,6.40,57.63
2003.0,300.0,7.07,63.02
2003.0,400.0,7.98,66.68
2003.0,500.0,8.53,65.51
2003.0,600.0,9.42,66.08
2003.0,700.0,10.20,63.66
2003.0,800.0,11.12,61.84
2003.0,900.0,12.61,61.21
2003.0,1000.0,15.72,65.99
2003.0,1100.0,17.98,68.53
2003.0,1200.0,21.37,71.47
2003.0,1300.0,25.67,74.52
2003.0,1400.0,29.28,75.61
2003.0,1500.0,34.05,76.98
2003.0,1600.0,40.67,78.74
2003.0,1700.0,46.42,80.43
2003.0,1800.0,59.00,83.60
2003.0,1900.0,73.87,88.54
2003.0,2000.0,88.72,95.33
2003.0,2100.0,99.78,97.38
2003.0,2200.0,99.90,97.54
2003.0,2300.0,100.00,97.77
2004.0,0.0,2.47,22.81
2004.0,100.0,4.82,45.59
2004.0,200.0,5.51,53.08
2004.0,300.0,6.03,58.06
2004.0,400.0,6.92,61.48
2004.0,500.0,7.20,60.80
2004.0,600.0,7.85,61.33
2004.0,700.0,8.34,58.89
2004.0,800.0,8.76,56.97
2004.0,900.0,9.83,56.47
2004.0,1000.0,12.57,61.03
2004.0,1100.0,15.25,63.89
2004.0,1200.0,19.33,67.50
2004.0,1300.0,24.15,70.97
2004.0,1400.0,29.38,72.75
2004.0,1500.0,35.09,74.53
2004.0,1600.0,43.32,76.65
2004.0,1700.0,51.32,78.53
2004.0,1800.0,61.75,81.77
2004.0,1900.0,76.63,86.96
2004.0,2000.0,87.70,95.16
2004.0,2100.0,93.64,97.70
2004.0,2200.0,85.33,98.39
2004.0,2300.0,100.00,98.59
2005.0,0.0,3.27,23.08
2005.0,100.0,6.60,45.88
2005.0,200.0,7.81,53.80
2005.0,300.0,9.11,59.23
2005.0,400.0,10.78,62.68
2005.0,500.0,12.84,62.42
2005.0,600.0,14.93,63.28
2005.0,700.0,17.52,61.19
2005.0,800.0,20.63,59.61
2005.0,900.0,24.23,58.97
2005.0,1000.0,28.64,62.73
2005.0,1100.0,32.60,64.00
2005.0,1200.0,37.07,65.87
2005.0,1300.0,42.38,67.86
2005.0,1400.0,47.15,68.24
2005.0,1500.0,52.93,68.71
2005.0,1600.0,60.43,69.79
2005.0,1700.0,65.95,71.05
2005.0,1800.0,74.23,73.93
2005.0,1900.0,84.66,79.16
2005.0,2000.0,95.02,85.82
2005.0,2100.0,98.87,87.54
2005.0,2200.0,99.48,87.37
2005.0,2300.0,99.88,87.62
2006.0,0.0,3.40,24.23
2006.0,100.0,6.64,48.05
2006.0,200.0,7.88,56.07
2006.0,300.0,9.03,61.55
2006.0,400.0,10.58,65.68
2006.0,500.0,12.23,64.63
2006.0,600.0,13.87,65.21
2006.0,700.0,15.74,62.43
2006.0,800.0,17.27,59.98
2006.0,900.0,19.71,58.53
2006.0,1000.0,23.47,62.78
2006.0,1100.0,27.36,64.63
2006.0,1200.0,32.24,67.12
2006.0,1300.0,38.26,69.65
2006.0,1400.0,44.08,70.26
2006.0,1500.0,50.58,71.06
2006.0,1600.0,59.18,72.33
2006.0,1700.0,64.97,73.62
2006.0,1800.0,72.90,76.78
2006.0,1900.0,83.68,82.52
2006.0,2000.0,94.73,90.34
2006.0,2100.0,99.01,92.74
2006.0,2200.0,99.78,92.67
2006.0,2300.0,100.00,92.82
2007.0,0.0,3.71,21.75
2007.0,100.0,7.40,43.73
2007.0,200.0,9.04,51.53
2007.0,300.0,10.49,56.81
2007.0,400.0,12.48,60.87
2007.0,500.0,14.86,60.10
2007.0,600.0,17.69,60.98
2007.0,700.0,20.82,58.65
2007.0,800.0,23.88,56.44
2007.0,900.0,27.61,54.98
2007.0,1000.0,32.55,59.52
2007.0,1100.0,37.05,61.11
2007.0,1200.0,42.42,63.33
2007.0,1300.0,48.67,65.67
2007.0,1400.0,53.31,66.08
2007.0,1500.0,58.31,66.76
2007.0,1600.0,64.35,68.03
2007.0,1700.0,68.89,69.31
2007.0,1800.0,75.64,72.95
2007.0,1900.0,85.32,78.83
2007.0,2000.0,94.95,87.02
2007.0,2100.0,98.56,88.94
2007.0,2200.0,98.34,87.97
2007.0,2300.0,98.28,87.32
2008.0,0.0,2.79,19.28
2008.0,100.0,4.98,38.36
2008.0,200.0,5.88,44.84
2008.0,300.0,6.71,49.34
2008.0,400.0,7.73,52.65
2008.0,500.0,8.91,52.44
2008.0,600.0,10.25,53.29
2008.0,700.0,11.57,51.39
2008.0,800.0,13.05,50.05
2008.0,900.0,15.16,49.30
2008.0,1000.0,18.37,53.02
2008.0,1100.0,21.41,54.86
2008.0,1200.0,25.79,57.02
2008.0,1300.0,31.40,59.45
2008.0,1400.0,36.45,60.54
2008.0,1500.0,42.70,61.93
2008.0,1600.0,51.58,64.16
2008.0,1700.0,58.09,66.09
2008.0,1800.0,67.90,70.35
2008.0,1900.0,80.60,77.79
2008.0,2000.0,93.54,87.48
2008.0,2100.0,98.86,90.76
2008.0,2200.0,99.58,90.22
