Elevation,Tendencia
3600.0,0.0
3700.0,0.0031019465005462372
3800.0,0.0
3900.0,0.0
4000.0,0.0
4100.0,0.004627547654543978
4200.0,0.0014790576883064513
4300.0,0.0
4400.0,0.0
4500.0,-6.581335670782881E-4
4600.0,-0.006414538603533216
4700.0,-0.035930445864967235
4800.0,-0.06503879425201244
4900.0,-0.08853891745148251
5000.0,-0.13021863778629064
5100.0,-0.28237783154902096
5200.0,-0.4018795061794268
5300.0,-0.49863435003747897
5400.0,-0.4705605599862298
5500.0,-0.7235055471673341
5600.0,-1.0081723522342856
5700.0,-0.8783183409472676
5800.0,-1.3060909646771084
5900.0,-1.7753858651502843
6000.0,-2.6152520190251223
6100.0,-2.548923734052718
6200.0,-1.9918911091804228
6300.0,-1.2303980699638115
