Year,Elevation,SCA,CCA
2000.0,0.0,0.00,30.30
2000.0,100.0,0.00,29.37
2000.0,200.0,0.00,24.99
2000.0,300.0,0.02,23.38
2000.0,400.0,0.01,22.69
2000.0,500.0,0.01,22.85
2000.0,600.0,0.00,22.92
2000.0,700.0,0.04,23.36
2000.0,800.0,0.03,23.22
2000.0,900.0,0.03,22.61
2000.0,1000.0,0.03,22.39
2000.0,1100.0,0.04,22.49
2000.0,1200.0,0.10,22.35
2000.0,1300.0,0.28,22.88
2000.0,1400.0,0.71,23.70
2000.0,1500.0,1.56,24.54
2000.0,1600.0,2.92,25.37
2000.0,1700.0,4.56,25.92
2000.0,1800.0,6.67,26.17
2000.0,1900.0,9.17,26.39
2000.0,2000.0,11.94,26.48
2000.0,2100.0,15.55,26.63
2000.0,2200.0,19.01,26.73
2000.0,2300.0,22.28,26.81
2000.0,2400.0,25.42,26.84
2000.0,2500.0,28.42,27.00
2000.0,2600.0,31.88,27.16
2000.0,2700.0,35.31,27.57
2000.0,2800.0,39.08,27.63
2000.0,2900.0,42.33,27.45
2000.0,3000.0,45.85,27.54
2000.0,3100.0,49.92,27.75
2000.0,3200.0,53.43,27.73
2000.0,3300.0,57.00,27.74
2000.0,3400.0,60.22,27.88
2000.0,3500.0,63.02,28.21
2000.0,3600.0,65.54,28.39
2000.0,3700.0,68.39,28.72
2000.0,3800.0,70.51,28.94
2000.0,3900.0,73.07,29.43
2000.0,4000.0,75.26,29.93
2000.0,4100.0,77.18,30.31
2000.0,4200.0,78.61,30.42
2000.0,4300.0,79.97,30.63
2000.0,4400.0,82.72,31.31
2000.0,4500.0,85.54,32.17
2000.0,4600.0,87.35,32.66
2000.0,4700.0,88.79,33.07
2000.0,4800.0,90.78,33.52
2000.0,4900.0,92.97,33.99
2000.0,5000.0,94.30,34.31
2000.0,5100.0,97.38,35.67
2000.0,5200.0,97.48,35.70
2000.0,5300.0,98.73,35.77
2000.0,5400.0,99.28,36.14
2000.0,5500.0,99.68,37.04
2000.0,5600.0,99.81,38.36
2000.0,5700.0,99.79,38.73
2000.0,5800.0,99.64,39.03
2001.0,0.0,0.06,31.17
2001.0,100.0,0.01,31.03
2001.0,200.0,0.00,27.91
2001.0,300.0,0.00,24.61
2001.0,400.0,0.00,23.27
2001.0,500.0,0.00,23.33
2001.0,600.0,0.00,22.48
2001.0,700.0,0.00,20.84
2001.0,800.0,0.01,20.23
2001.0,900.0,0.02,19.58
2001.0,1000.0,0.01,18.65
2001.0,1100.0,0.00,17.93
2001.0,1200.0,0.00,17.30
2001.0,1300.0,0.01,17.03
2001.0,1400.0,0.02,16.94
2001.0,1500.0,0.07,16.83
2001.0,1600.0,0.19,17.05
2001.0,1700.0,0.37,17.26
2001.0,1800.0,0.71,17.52
2001.0,1900.0,1.36,17.88
2001.0,2000.0,2.59,18.29
2001.0,2100.0,4.84,18.85
2001.0,2200.0,7.62,19.16
2001.0,2300.0,10.73,19.40
2001.0,2400.0,13.93,19.58
2001.0,2500.0,16.76,19.78
2001.0,2600.0,19.80,19.99
2001.0,2700.0,22.91,20.37
2001.0,2800.0,26.27,20.63
2001.0,2900.0,29.26,20.72
2001.0,3000.0,32.75,20.93
2001.0,3100.0,36.71,21.26
2001.0,3200.0,40.21,21.51
2001.0,3300.0,43.63,21.66
2001.0,3400.0,46.78,21.79
2001.0,3500.0,49.92,22.09
2001.0,3600.0,52.60,22.34
2001.0,3700.0,55.64,22.75
2001.0,3800.0,58.08,23.02
2001.0,3900.0,61.15,23.53
2001.0,4000.0,64.22,23.96
2001.0,4100.0,66.80,24.49
2001.0,4200.0,68.48,24.89
2001.0,4300.0,69.91,25.12
2001.0,4400.0,74.05,25.65
2001.0,4500.0,78.58,26.32
2001.0,4600.0,81.94,26.95
2001.0,4700.0,83.78,27.40
2001.0,4800.0,86.28,27.98
2001.0,4900.0,88.40,28.88
2001.0,5000.0,89.91,29.67
2001.0,5100.0,95.03,31.54
2001.0,5200.0,95.26,32.07
2001.0,5300.0,96.71,32.30
2001.0,5400.0,97.35,32.68
2001.0,5500.0,99.29,33.92
2001.0,5600.0,99.91,35.28
2001.0,5700.0,99.90,35.53
2001.0,5800.0,99.87,35.45
2002.0,0.0,0.00,20.75
2002.0,100.0,0.00,20.75
2002.0,200.0,0.01,18.66
2002.0,300.0,0.05,16.97
2002.0,400.0,0.03,15.78
2002.0,500.0,0.02,16.02
