Elevation,Tendencia
0.0,0.0
100.0,0.0
200.0,0.0
300.0,0.0
400.0,0.0
500.0,0.0
600.0,0.0
700.0,0.0
800.0,0.0
900.0,0.0
1000.0,0.0
1100.0,0.0
1200.0,0.0
1300.0,-0.0023310690517951405
1400.0,-4.342634177178112E-4
1500.0,0.0
1600.0,0.0
1700.0,0.0
1800.0,-8.926405646347955E-4
1900.0,-0.006012852512807732
2000.0,-0.014721338077721031
2100.0,-0.05784090349133794
2200.0,-0.1517056426716645
2300.0,-0.3984496697740372
2400.0,-0.8508338988823733
2500.0,-1.5629999727246524
2600.0,-2.359520860392026
2700.0,-3.1754288144776024
2800.0,-3.8062221120066133
2900.0,-4.330722625717601
3000.0,-4.766676286273607
3100.0,-5.1353087440218355
3200.0,-5.528463849143468
3300.0,-5.9170530642081145
3400.0,-6.288581432757311
3500.0,-6.666090799689099
3600.0,-6.951236729218383
3700.0,-7.237291994627694
3800.0,-7.5364714966762945
3900.0,-7.886517966183799
4000.0,-8.139467910572819
4100.0,-8.423022922442529
4200.0,-8.517735810466654
4300.0,-8.838465642245561
4400.0,-9.19615384615385
4500.0,-9.47531590216834
4600.0,-9.934848326905037
4700.0,-10.222017684159702
4800.0,-10.070671834625324
4900.0,-10.112991362594746
5000.0,-9.332898172323759
