Year,Elevation,SCA,CCA
2000.0,0.0,0.01,34.57
2000.0,100.0,0.00,30.43
2000.0,200.0,0.00,25.93
2000.0,300.0,0.00,23.96
2000.0,400.0,0.00,23.47
2000.0,500.0,0.00,22.78
2000.0,600.0,0.00,22.50
2000.0,700.0,0.00,22.08
2000.0,800.0,0.00,21.94
2000.0,900.0,0.02,21.68
2000.0,1000.0,0.03,21.43
2000.0,1100.0,0.05,21.09
2000.0,1200.0,0.09,21.14
2000.0,1300.0,0.19,21.33
2000.0,1400.0,0.48,21.73
2000.0,1500.0,0.94,22.25
2000.0,1600.0,1.76,22.94
2000.0,1700.0,3.09,23.79
2000.0,1800.0,4.98,24.49
2000.0,1900.0,7.26,24.62
2000.0,2000.0,9.93,24.46
2000.0,2100.0,12.40,24.13
2000.0,2200.0,16.02,23.28
2000.0,2300.0,18.95,22.60
2000.0,2400.0,22.16,22.54
2000.0,2500.0,25.03,22.43
2000.0,2600.0,28.84,22.44
2000.0,2700.0,31.60,22.81
2000.0,2800.0,34.87,23.78
2000.0,2900.0,38.47,24.26
2000.0,3000.0,41.86,23.80
2000.0,3100.0,44.38,23.86
2000.0,3200.0,47.71,23.81
2000.0,3300.0,49.61,23.97
2000.0,3400.0,51.43,24.20
2000.0,3500.0,53.18,24.27
2000.0,3600.0,55.82,24.99
2000.0,3700.0,56.38,25.19
2000.0,3800.0,58.49,25.34
2000.0,3900.0,59.09,26.12
2001.0,0.0,0.00,36.08
2001.0,100.0,0.00,33.12
2001.0,200.0,0.00,28.88
2001.0,300.0,0.00,25.58
2001.0,400.0,0.01,24.20
2001.0,500.0,0.01,22.97
2001.0,600.0,0.01,22.08
2001.0,700.0,0.01,21.12
2001.0,800.0,0.01,20.12
2001.0,900.0,0.01,19.01
2001.0,1000.0,0.01,17.89
2001.0,1100.0,0.01,17.14
2001.0,1200.0,0.02,16.69
2001.0,1300.0,0.02,16.44
2001.0,1400.0,0.05,16.41
2001.0,1500.0,0.10,16.63
2001.0,1600.0,0.13,16.84
2001.0,1700.0,0.18,16.98
2001.0,1800.0,0.43,17.22
2001.0,1900.0,0.98,17.32
2001.0,2000.0,1.79,17.43
2001.0,2100.0,2.96,17.70
2001.0,2200.0,5.09,18.00
2001.0,2300.0,7.61,18.14
2001.0,2400.0,10.80,18.33
2001.0,2500.0,13.48,18.33
2001.0,2600.0,16.32,18.33
2001.0,2700.0,18.42,18.60
2001.0,2800.0,21.03,18.58
2001.0,2900.0,23.88,19.00
2001.0,3000.0,27.05,19.13
2001.0,3100.0,29.41,19.06
2001.0,3200.0,32.84,18.83
2001.0,3300.0,35.12,18.74
2001.0,3400.0,37.66,18.75
2001.0,3500.0,39.27,18.89
2001.0,3600.0,41.18,19.11
2001.0,3700.0,41.71,18.91
2001.0,3800.0,45.11,17.97
2001.0,3900.0,46.26,17.58
2002.0,0.0,0.02,21.93
2002.0,100.0,0.00,20.14
2002.0,200.0,0.01,18.06
2002.0,300.0,0.00,16.91
2002.0,400.0,0.00,15.86
2002.0,500.0,0.00,15.11
2002.0,600.0,0.01,14.52
2002.0,700.0,0.02,13.93
2002.0,800.0,0.02,13.39
2002.0,900.0,0.04,12.87
2002.0,1000.0,0.11,12.62
2002.0,1100.0,0.23,12.47
2002.0,1200.0,0.44,12.60
2002.0,1300.0,0.78,12.88
2002.0,1400.0,1.42,13.36
2002.0,1500.0,2.23,14.01
2002.0,1600.0,3.37,14.99
2002.0,1700.0,4.91,15.84
2002.0,1800.0,6.73,16.97
2002.0,1900.0,8.76,17.87
2002.0,2000.0,11.32,18.17
2002.0,2100.0,13.78,17.95
2002.0,2200.0,16.97,16.90
2002.0,2300.0,20.16,16.21
2002.0,2400.0,23.89,15.89
2002.0,2500.0,27.52,15.70
2002.0,2600.0,30.79,15.73
2002.0,2700.0,33.40,15.85
2002.0,2800.0,36.49,15.96
2002.0,2900.0,40.64,16.03
2002.0,3000.0,44.20,16.35
2002.0,3100.0,46.57,16.62
2002.0,3200.0,49.22,16.90
2002.0,3300.0,50.87,17.10
2002.0,3400.0,53.07,17.43
2002.0,3500.0,54.72,17.55
2002.0,3600.0,56.53,17.81
2002.0,3700.0,56.74,18.18
2002.0,3800.0,58.17,18.01
2002.0,3900.0,57.52,18.44
2003.0,0.0,0.00,15.37
2003.0,100.0,0.00,13.96
2003.0,200.0,0.00,11.78
2003.0,300.0,0.00,10.32
2003.0,400.0,0.00,10.04
2003.0,500.0,0.00,9.61
2003.0,600.0,0.00,9.37
2003.0,700.0,0.00,9.01
2003.0,800.0,0.01,8.73
2003.0,900.0,0.01,8.42
2003.0,1000.0,0.01,8.13
2003.0,1100.0,0.02,8.12
2003.0,1200.0,0.03,8.10
2003.0,1300.0,0.04,8.06
2003.0,1400.0,0.09,8.14
2003.0,1500.0,0.19,8.25
2003.0,1600.0,0.41,8.60
2003.0,1700.0,0.78,8.86
2003.0,1800.0,1.28,9.31
2003.0,1900.0,1.91,9.72
2003.0,2000.0,2.75,10.21
2003.0,2100.0,3.82,10.58
2003.0,2200.0,5.25,10.98
2003.0,2300.0,6.63,11.15
2003.0,2400.0,8.75,11.03
2003.0,2500.0,10.98,10.82
2003.0,2600.0,14.13,10.67
2003.0,2700.0,17.18,10.39
2003.0,2800.0,21.15,9.98
2003.0,2900.0,25.51,9.88
2003.0,3000.0,29.30,9.50
2003.0,3100.0,31.81,9.23
2003.0,3200.0,34.52,9.20
2003.0,3300.0,36.52,9.07
2003.0,3400.0,39.03,8.69
2003.0,3500.0,40.67,9.02
2003.0,3600.0,42.61,9.41
2003.0,3700.0,43.24,9.47
2003.0,3800.0,44.71,9.17
2003.0,3900.0,44.08,8.60
2004.0,0.0,0.00,11.48
2004.0,100.0,0.00,10.55
