Year,Snowline_elev
2000.0,630.579035490196
2001.0,592.7046184751209
2002.0,588.8657168413441
2003.0,502.61196847979875
2004.0,489.10532581175966
2005.0,460.74926682069656
2006.0,523.1819403872499
2007.0,504.1279716572838
2008.0,516.1640599908636
2009.0,526.0436716035176
2010.0,468.61701352271365
2011.0,512.3721192407295
2012.0,495.74380518579176
2013.0,512.3993111064768
2014.0,525.8201171777978
2015.0,486.0655265954786
2016.0,569.4264305755842
2017.0,502.8834301564237
2018.0,548.7665277579687
2019.0,472.39698927657514
2020.0,481.0968095503122
2021.0,534.5999799785639
2022.0,496.4256466271295
2023.0,426.3470411405254
2024.0,444.843931504184
