Year,Elevation,SCA,CCA
2000.0,0.0,1.39,45.11
2000.0,100.0,2.98,61.47
2000.0,200.0,4.03,65.21
2000.0,300.0,5.24,67.69
2000.0,400.0,6.17,70.28
2000.0,500.0,6.45,71.72
2000.0,600.0,7.32,72.87
2000.0,700.0,8.30,74.00
2000.0,800.0,9.77,75.09
2000.0,900.0,12.78,76.46
2000.0,1000.0,17.64,78.43
2000.0,1100.0,24.32,81.02
2000.0,1200.0,30.67,83.47
2000.0,1300.0,37.27,85.51
2000.0,1400.0,45.67,87.22
2000.0,1500.0,55.90,88.59
2000.0,1600.0,65.87,89.41
2000.0,1700.0,75.57,90.27
2000.0,1800.0,79.31,91.72
2000.0,1900.0,89.52,91.16
2000.0,2000.0,89.04,92.83
2000.0,2100.0,85.87,95.27
2000.0,2200.0,79.73,96.84
2000.0,2300.0,73.57,98.97
2000.0,2400.0,100.00,98.87
2001.0,0.0,0.64,37.87
2001.0,100.0,1.26,52.10
2001.0,200.0,1.88,55.42
2001.0,300.0,2.39,57.40
2001.0,400.0,2.87,59.57
2001.0,500.0,3.26,60.76
2001.0,600.0,3.86,61.80
2001.0,700.0,4.68,62.77
2001.0,800.0,5.84,63.56
2001.0,900.0,7.83,64.61
2001.0,1000.0,10.81,66.56
2001.0,1100.0,15.21,69.43
2001.0,1200.0,20.32,72.10
2001.0,1300.0,27.78,74.81
2001.0,1400.0,38.39,77.22
2001.0,1500.0,51.37,79.47
2001.0,1600.0,63.64,80.71
2001.0,1700.0,75.76,82.13
2001.0,1800.0,80.78,84.11
2001.0,1900.0,91.15,82.92
2001.0,2000.0,94.07,85.27
2001.0,2100.0,96.66,90.97
2001.0,2200.0,91.23,94.50
2001.0,2300.0,85.30,99.51
2001.0,2400.0,100.00,99.34
2002.0,0.0,1.68,43.39
2002.0,100.0,3.19,59.51
2002.0,200.0,4.59,63.92
2002.0,300.0,5.55,66.53
2002.0,400.0,6.63,69.44
2002.0,500.0,7.41,71.15
2002.0,600.0,8.78,72.38
2002.0,700.0,10.18,73.52
2002.0,800.0,11.69,74.43
2002.0,900.0,14.00,75.41
2002.0,1000.0,17.18,76.87
2002.0,1100.0,21.31,78.68
2002.0,1200.0,25.31,80.32
2002.0,1300.0,31.69,81.82
2002.0,1400.0,40.98,83.22
2002.0,1500.0,52.61,84.40
2002.0,1600.0,64.23,85.00
2002.0,1700.0,75.60,85.81
2002.0,1800.0,79.08,87.34
2002.0,1900.0,89.32,86.33
2002.0,2000.0,89.86,88.15
2002.0,2100.0,90.15,92.02
2002.0,2200.0,88.02,94.87
2002.0,2300.0,86.61,99.49
2002.0,2400.0,100.00,99.51
2003.0,0.0,2.44,34.08
2003.0,100.0,4.37,48.87
2003.0,200.0,5.75,53.63
2003.0,300.0,6.28,56.61
2003.0,400.0,6.77,59.72
2003.0,500.0,7.03,61.68
2003.0,600.0,7.45,63.19
2003.0,700.0,8.00,64.44
2003.0,800.0,9.03,65.53
2003.0,900.0,10.99,66.61
2003.0,1000.0,14.08,68.29
2003.0,1100.0,18.73,70.47
2003.0,1200.0,23.75,72.46
2003.0,1300.0,31.27,74.32
2003.0,1400.0,42.14,76.30
2003.0,1500.0,55.09,77.89
2003.0,1600.0,67.43,78.86
2003.0,1700.0,80.09,80.39
2003.0,1800.0,87.84,82.80
2003.0,1900.0,93.39,82.06
2003.0,2000.0,93.43,84.21
2003.0,2100.0,92.59,89.01
2003.0,2200.0,92.19,93.67
2003.0,2300.0,92.13,98.82
2003.0,2400.0,100.00,98.75
2004.0,0.0,2.09,32.82
2004.0,100.0,3.75,46.94
2004.0,200.0,4.89,51.05
2004.0,300.0,5.48,53.46
2004.0,400.0,5.88,56.07
2004.0,500.0,6.02,57.66
2004.0,600.0,6.19,59.02
2004.0,700.0,6.49,60.07
2004.0,800.0,7.22,60.90
2004.0,900.0,8.81,61.86
2004.0,1000.0,11.67,63.35
2004.0,1100.0,16.55,65.41
2004.0,1200.0,22.34,67.50
2004.0,1300.0,30.97,69.56
2004.0,1400.0,42.39,71.70
2004.0,1500.0,55.47,73.33
2004.0,1600.0,68.15,74.57
2004.0,1700.0,80.19,76.53
2004.0,1800.0,85.08,79.56
2004.0,1900.0,92.54,78.73
2004.0,2000.0,89.23,81.10
2004.0,2100.0,85.43,86.44
2004.0,2200.0,70.86,92.35
2004.0,2300.0,44.62,99.55
2004.0,2400.0,56.34,99.67
2005.0,0.0,2.40,32.81
2005.0,100.0,4.26,47.35
2005.0,200.0,5.56,51.60
2005.0,300.0,6.49,54.46
2005.0,400.0,7.43,57.52
2005.0,500.0,8.14,59.52
2005.0,600.0,9.40,61.11
2005.0,700.0,10.84,62.47
2005.0,800.0,12.81,63.65
2005.0,900.0,16.13,64.77
2005.0,1000.0,20.94,66.39
2005.0,1100.0,26.94,68.10
2005.0,1200.0,32.55,69.49
2005.0,1300.0,39.82,70.72
2005.0,1400.0,49.36,72.08
2005.0,1500.0,60.28,73.30
2005.0,1600.0,71.20,74.00
2005.0,1700.0,82.13,75.17
2005.0,1800.0,90.17,76.88
2005.0,1900.0,94.72,75.88
2005.0,2000.0,96.41,78.86
2005.0,2100.0,98.00,84.69
2005.0,2200.0,98.06,90.24
2005.0,2300.0,97.88,97.43
2005.0,2400.0,97.66,97.45
2006.0,0.0,2.53,31.24
2006.0,100.0,4.29,45.44
2006.0,200.0,5.96,50.29
2006.0,300.0,6.75,53.08
2006.0,400.0,7.64,56.25
2006.0,500.0,8.22,58.24
2006.0,600.0,9.28,59.91
2006.0,700.0,10.68,61.48
2006.0,800.0,12.57,62.88
2006.0,900.0,15.75,64.22
2006.0,1000.0,20.23,66.02
2006.0,1100.0,26.09,68.05
2006.0,1200.0,31.97,69.68
2006.0,1300.0,39.89,71.25
2006.0,1400.0,50.33,73.03
2006.0,1500.0,62.08,74.45
2006.0,1600.0,72.95,75.11
2006.0,1700.0,83.40,76.51
2006.0,1800.0,91.23,78.67
2006.0,1900.0,95.46,77.94
2006.0,2000.0,96.10,80.87
2006.0,2100.0,96.45,86.26
2006.0,2200.0,97.56,91.43
2006.0,2300.0,97.95,98.07
2006.0,2400.0,98.21,98.58
2007.0,0.0,2.84,29.34
2007.0,100.0,5.24,43.49
2007.0,200.0,7.41,47.21
2007.0,300.0,8.98,50.15
2007.0,400.0,10.50,53.37
2007.0,500.0,11.66,55.50
