Year,Snowline_elev
2000.0,420.09
2001.0,429.95
2002.0,369.95
2003.0,390.84
2004.0,375.51
2005.0,378.37
2006.0,393.57
2007.0,370.73
2008.0,374.57
2009.0,360.26
2010.0,374.21
2011.0,381.67
2012.0,363.81
2013.0,377.94
2014.0,366.22
2015.0,366.78
2016.0,377.93
2017.0,396.46
2018.0,379.68
2019.0,380.65
2020.0,381.89
2021.0,375.32
2022.0,393.20
2023.0,362.81
2024.0,388.35
