Year,Elevation,SP,CP
2000.0,0.0,0.03753395643201564,31.45236940092591
2000.0,100.0,0.01353751993942783,35.41804299498382
2000.0,200.0,0.008982830715577669,40.11040702601887
2000.0,300.0,0.010676874644271146,37.856035513538664
2000.0,400.0,0.015689467334896328,35.00590048636643
2000.0,500.0,0.00849680193381393,32.31360844715699
2000.0,600.0,0.015302082745482306,30.988142453674474
2000.0,700.0,0.03434014958777283,29.53296325878921
2000.0,800.0,0.05905322792305476,28.609434494404933
2000.0,900.0,0.18036479693166962,28.60860204364998
2000.0,1000.0,0.4448599250725133,29.08957756371383
2000.0,1100.0,0.979577286838495,29.739513203206712
2000.0,1200.0,1.9452659631681075,30.690471746865896
2000.0,1300.0,3.7744704536908076,31.75881706733729
2000.0,1400.0,7.081172888009893,32.48198635047656
2000.0,1500.0,10.784383237357163,33.08277147269059
2000.0,1600.0,15.65097351394405,33.34901059041359
2000.0,1700.0,20.782801671580692,33.492230381394556
2000.0,1800.0,26.626106514648136,33.51484971735911
2000.0,1900.0,32.886024181963634,33.422663354653054
2000.0,2000.0,38.531843295666114,33.21900073592411
2000.0,2100.0,44.129490048047565,33.36826550464263
2000.0,2200.0,50.325614051830364,33.248591640987655
2000.0,2300.0,55.81263726638587,32.9274362768446
2000.0,2400.0,60.338914086708975,32.39124539744703
2000.0,2500.0,64.44277892726132,31.86689760809609
2000.0,2600.0,67.80531757072845,31.18276329664798
2000.0,2700.0,69.46951638693557,31.49973105727078
2000.0,2800.0,70.31218159384068,31.4605774491032
2000.0,2900.0,72.50714507542635,31.01819950944072
2000.0,3000.0,74.32359578964922,30.719000554799532
2000.0,3100.0,76.6661037339196,30.726596290843016
2000.0,3200.0,80.76436060815747,30.75498795787711
2000.0,3300.0,84.8654963974923,31.555670866047933
2000.0,3400.0,86.62309176271427,33.698797831072596
2000.0,3500.0,89.38290518883264,33.84244083133845
2000.0,3600.0,92.10062878542698,34.93069069725415
2000.0,3700.0,91.39715340638395,36.367301112417856
2000.0,3800.0,87.64668654218318,35.25852253296159
2000.0,3900.0,92.07054914989251,36.591281495522274
2000.0,4000.0,97.45605802047781,38.3093868588749
2001.0,0.0,0.0,25.49000298489201
2001.0,100.0,0.003282360666833747,28.273536932713846
2001.0,200.0,0.0,32.781869814769884
2001.0,300.0,0.0,30.02102925360126
2001.0,400.0,0.0,28.137226535516863
2001.0,500.0,0.0,26.21383871778826
2001.0,600.0,0.0014535952540970004,24.906560336958147
2001.0,700.0,0.0041949614553245225,23.22739009869273
2001.0,800.0,0.024773549275037606,22.06277384693199
2001.0,900.0,0.06855627681089563,21.644937679548676
2001.0,1000.0,0.18303664257192298,21.856225042913902
2001.0,1100.0,0.3985813298678794,22.17199959358956
2001.0,1200.0,0.7361711508699503,22.5165301072435
2001.0,1300.0,1.4509074233325168,23.132887546480465
2001.0,1400.0,3.0287182026549817,23.63432755178562
2001.0,1500.0,5.1841919502837825,24.089306102039405
2001.0,1600.0,8.633790038956784,24.682105285380043
2001.0,1700.0,13.106006361080688,25.025229235803902
2001.0,1800.0,18.641452441398936,25.05506769602655
2001.0,1900.0,24.44750825976294,24.690116367018533
2001.0,2000.0,29.543269730717412,24.1592315335467
2001.0,2100.0,34.57830686229327,23.76793038944695
2001.0,2200.0,39.93905153212599,23.056094245793133
2001.0,2300.0,45.06338382368143,22.22007825538958
2001.0,2400.0,49.73817943989597,21.42668645865575
2001.0,2500.0,55.3119006145703,20.62587539236158
2001.0,2600.0,59.785822139557,19.86866705779258
2001.0,2700.0,63.03676319705247,19.8722125419512
2001.0,2800.0,65.65817722200909,19.677054364336403
2001.0,2900.0,68.92084472235737,19.210030931592275
2001.0,3000.0,71.92604457405251,20.080529686810262
2001.0,3100.0,75.82340908214235,20.7641516569337
2001.0,3200.0,81.08535155499176,20.9286301887747
2001.0,3300.0,86.79378310096382,21.52535486625069
2001.0,3400.0,90.30514571993822,22.556030259581238
2001.0,3500.0,92.18944581223582,22.56444157234215
2001.0,3600.0,94.44041564566096,22.948346114314543
2001.0,3700.0,92.36300023820863,23.477596404035722
2001.0,3800.0,87.32616768659447,23.731527638635747
2001.0,3900.0,92.81825288254836,23.93691754946096
2001.0,4000.0,98.67363481228668,24.2603550295858
2002.0,0.0,0.004063004918068047,26.649711264389797
2002.0,100.0,0.012348773103331285,30.043630475938343
2002.0,200.0,0.0018179538352954805,34.30988037138511
2002.0,300.0,0.0013073889264157937,31.66123586721515
2002.0,400.0,0.022421293009717014,30.072489637281773
2002.0,500.0,0.01775907188340071,28.80797904057813
2002.0,600.0,0.049930996978231966,28.628701786641884
2002.0,700.0,0.12380014155364695,28.546455634877834
2002.0,800.0,0.26559549339051947,28.297242893847166
2002.0,900.0,0.6762944302568394,28.119691682321474
2002.0,1000.0,1.3309171039786285,28.732862562911244
2002.0,1100.0,2.5972300435588274,29.313158687571736
2002.0,1200.0,4.27545456134752,29.941995314521733
