Year,Snowline_elev
2000.0,653.2870912993383
2001.0,668.5376107224891
2002.0,663.4996295622926
2003.0,651.011798905381
2004.0,645.0131268411695
2005.0,640.3657649125682
2006.0,618.3233368855011
2007.0,618.2990240832341
2008.0,580.8830531881425
2009.0,602.0942022553213
2010.0,636.8031406206853
2011.0,609.0968523622838
2012.0,613.1282340460485
2013.0,597.2059616088262
2014.0,621.9456510130249
2015.0,612.6037760355073
2016.0,628.7262617731188
2017.0,598.0889340522427
2018.0,611.4153073191558
2019.0,603.1113689461163
2020.0,615.7036843142942
2021.0,605.0559806880538
2022.0,616.8070962477306
2023.0,595.345975026781
2024.0,633.2284661251439
