Year,Elevation,SP,CP
2000.0,0.0,0.1415293612268511,39.66373844247542
2000.0,100.0,0.12888482215813946,39.00147591536522
2000.0,200.0,0.08940930137979838,36.69037425599591
2000.0,300.0,0.07468806150682501,34.002248551901346
2000.0,400.0,0.07392161194163215,32.809204225313614
2000.0,500.0,0.10286907858046337,32.50714565278322
2000.0,600.0,0.08218591113659876,32.717448222851694
2000.0,700.0,0.09324411728664768,32.44525726558717
2000.0,800.0,0.15063343526359158,32.756481672542606
2000.0,900.0,0.23059927504828417,33.83949104084889
2000.0,1000.0,0.5262440429571786,35.181404101318996
2000.0,1100.0,1.5050974249851239,37.3506166134297
2000.0,1200.0,4.119933189472534,39.7343911490107
2000.0,1300.0,6.874914205858954,42.58555198181966
2000.0,1400.0,9.529065008191239,44.816251969081904
2000.0,1500.0,12.484523787811387,46.7061664842072
2000.0,1600.0,16.12685590081327,48.703134716989794
2000.0,1700.0,20.06552919999156,50.280106976924856
2000.0,1800.0,24.795446080819694,51.98192556078372
2000.0,1900.0,31.295822169963,53.32360220512471
2000.0,2000.0,36.926631778625804,55.61441213525376
2000.0,2100.0,41.56812083487663,58.366327486258896
2000.0,2200.0,43.68259370355201,61.10174968536286
2000.0,2300.0,47.24150677297181,63.13412794315213
2000.0,2400.0,50.613298867290524,65.13787384410256
2000.0,2500.0,52.85963701857024,67.77018782602528
2000.0,2600.0,56.926690977859245,70.05693196808392
2000.0,2700.0,61.11639127999084,70.13015597309203
2000.0,2800.0,68.59472739876847,68.77976191324899
2000.0,2900.0,73.25240814934791,67.7135710594069
2000.0,3000.0,77.79154455322069,64.94272496018459
2000.0,3100.0,80.0859375,63.75928758741259
2001.0,0.0,0.00265610392140143,28.01501078860834
2001.0,100.0,0.003753793024381561,27.775200654347525
2001.0,200.0,0.01304399575703949,26.13276363296543
2001.0,300.0,0.0015713923515317078,24.26292274908373
2001.0,400.0,0.0,24.03247039278594
2001.0,500.0,0.0022541234965681605,24.011781076957995
2001.0,600.0,0.005726178116602414,23.889350950160633
2001.0,700.0,0.01799322859371688,23.860075402462755
2001.0,800.0,0.035684995035152156,24.215356282189187
2001.0,900.0,0.07231892579175513,24.974983778970003
2001.0,1000.0,0.22817930518266338,25.87123628475612
2001.0,1100.0,0.6127807821495551,27.459623311611622
2001.0,1200.0,1.6503535040753858,29.221243286359197
2001.0,1300.0,3.0583925558939695,31.31040311217319
2001.0,1400.0,4.6250112847435,33.33755899267151
2001.0,1500.0,6.618869871515535,35.28708333176167
2001.0,1600.0,9.23953260415278,37.30691873353511
2001.0,1700.0,11.9740640496839,38.83199598143544
2001.0,1800.0,15.235041147189365,40.184134444043266
2001.0,1900.0,19.68542847323784,41.51374574536961
2001.0,2000.0,25.145149504358503,43.24370758186171
2001.0,2100.0,32.56096057527223,45.29338607333288
2001.0,2200.0,40.16054178043479,47.338397376424034
2001.0,2300.0,48.34284981876625,49.041147235055305
