Year,Elevation,SP,CP
2000.0,0.0,5.781496471470141,26.800429721746998
2000.0,100.0,20.01559982666859,63.891975926401486
2000.0,200.0,28.937295473485232,75.95629639405347
2000.0,300.0,36.07575111490148,82.97820833999495
2000.0,400.0,44.34136204047914,87.77817410451858
2000.0,500.0,54.254695336135306,90.94396739209745
2000.0,600.0,65.67247940296302,92.98130564894613
2000.0,700.0,79.89835371268529,94.48186832588027
2000.0,800.0,88.35781291878853,94.62959747226415
2000.0,900.0,91.67057788207686,93.617144344506
2000.0,1000.0,95.56461731493098,92.72005937759518
2000.0,1100.0,95.95231958762886,92.0402570059534
2000.0,1200.0,96.20091324200914,89.61187214611857
2001.0,0.0,4.656713825919336,26.527107402817983
2001.0,100.0,15.372795857823801,63.80761124941874
2001.0,200.0,21.559022202348284,75.91898916812472
2001.0,300.0,26.570616349519394,82.94886927561672
2001.0,400.0,33.32263269310202,87.91499816014915
2001.0,500.0,43.29755741000183,91.2736270152846
2001.0,600.0,57.00919939409613,93.54255086225972
2001.0,700.0,76.56861807500512,95.08803916317507
2001.0,800.0,85.95470383275261,95.15519734600193
2001.0,900.0,91.9762393663831,94.69433245850131
2001.0,1000.0,93.81932245922208,94.12934936691049
2001.0,1100.0,97.13530927835052,93.42897545844374
2001.0,1200.0,96.65753424657534,91.51681685322136
2002.0,0.0,4.877960377202843,20.34349815825295
2002.0,100.0,16.27645248386129,54.789931725346484
2002.0,200.0,24.54205708788119,68.03296473511112
2002.0,300.0,32.82484942167262,76.75816823071777
2002.0,400.0,42.89005059892607,83.25914034169264
2002.0,500.0,55.53605002944103,88.01357339733005
2002.0,600.0,68.59640891122031,91.24715757088224
2002.0,700.0,82.78632420247284,93.07738580012065
2002.0,800.0,89.69753417314394,93.4499646054525
2002.0,900.0,94.53329422117923,92.73415904710274
2002.0,1000.0,95.98117942283564,92.35123423742269
2002.0,1100.0,96.77448453608247,91.95559118516724
2002.0,1200.0,97.4337899543379,89.83521937661303
2003.0,0.0,4.655631397416852,14.53746062728837
2003.0,100.0,14.344651726091932,45.712248554924265
2003.0,200.0,21.102041369404528,59.298955569594256
2003.0,300.0,28.136284490876463,68.96624421739611
2003.0,400.0,36.63586844279224,76.49825230715254
2003.0,500.0,47.38301760370348,82.19481253840088
2003.0,600.0,59.49170576717035,86.56359080536315
2003.0,700.0,76.60673543274814,89.498683849766
2003.0,800.0,87.98432055749129,90.52363940770294
2003.0,900.0,94.20651217365797,89.67768638213921
2003.0,1000.0,97.07528230865746,89.24425499733582
2003.0,1100.0,98.16752577319588,89.09511368450788
2003.0,1200.0,97.58904109589041,86.61662600863193
2004.0,0.0,4.685069783435303,14.392676451407928
2004.0,100.0,13.827146365040388,45.61619624991339
2004.0,200.0,18.988048537571903,59.09100030207044
2004.0,300.0,23.908151662135992,68.44045057622006
2004.0,400.0,30.472209314332922,75.77241373862103
2004.0,500.0,40.15514405798867,81.21384015613891
2004.0,600.0,52.7112720286696,85.66165804709244
2004.0,700.0,71.37359109228773,88.89509159789861
2004.0,800.0,83.60533369069954,90.1457365771636
2004.0,900.0,91.30918157817541,89.86538365977559
2004.0,1000.0,95.59723964868256,89.49441553366097
2004.0,1100.0,96.83118556701031,89.54530730663123
2004.0,1200.0,96.2420091324201,86.5147091848193
2005.0,0.0,5.3513136998381805,13.856979270186075
2005.0,100.0,15.946089487894579,44.062280586531365
2005.0,200.0,22.124751858100097,57.31068706987289
2005.0,300.0,27.884805358634047,66.82495918984716
2005.0,400.0,35.034192998760844,74.49706973230745
2005.0,500.0,44.895271162006864,80.59871115891353
2005.0,600.0,57.45435401041859,85.51268263279736
2005.0,700.0,74.59389302547989,89.00359052147245
2005.0,800.0,85.7928169391584,90.23156596160314
2005.0,900.0,92.33000880023468,89.72470133450148
2005.0,1000.0,95.64930991217064,89.48728966501083
2005.0,1100.0,96.35438144329896,89.46688320858654
2005.0,1200.0,96.84018264840182,86.59410771251646
2006.0,0.0,5.508718984969994,13.898845905749468
2006.0,100.0,17.048143909512117,44.37262417023453
2006.0,200.0,24.522266712738062,57.9657807575063
2006.0,300.0,31.940701455146314,67.69327656541908
2006.0,400.0,40.71980844692276,75.39749226233978
2006.0,500.0,51.68400641611338,81.36285390770188
2006.0,600.0,63.96246351645916,86.10142968412791
2006.0,700.0,79.29844934763304,89.50633838863622
2006.0,800.0,88.08415974269633,90.4601579509698
2006.0,900.0,93.37929011440305,89.97367966342142
2006.0,1000.0,96.88644918444166,89.6899331396848
2006.0,1100.0,97.7590206185567,88.98248834910285
2006.0,1200.0,96.32420091324201,86.27509851754564
2007.0,0.0,5.892584824443047,14.768157882686834
2007.0,100.0,19.81223541960645,46.62460980266117
2007.0,200.0,29.49452224638712,60.50992238120472
2007.0,300.0,39.541868770321415,70.19417771102454
2007.0,400.0,50.43154946303181,77.70279885477032
2007.0,500.0,62.60386591135205,83.09068197766997
2007.0,600.0,74.0035098089925,87.00620631401213
2007.0,700.0,85.64785846027735,89.2168321251073
2007.0,800.0,91.53082283570089,89.81708234965862
2007.0,900.0,94.93106482839542,89.36899504534733
2007.0,1000.0,96.965495608532,88.5514171293033
2007.0,1100.0,98.03221649484536,87.5656686908629
2007.0,1200.0,97.65296803652969,85.02032901732647
2008.0,0.0,7.201670186100145,14.467428380318664
2008.0,100.0,22.85120720880879,45.51528966010722
2008.0,200.0,32.83965798762848,58.977976546756196
2008.0,300.0,42.459801360979334,68.42541871488827
2008.0,400.0,52.37293473771169,75.85411432976053
2008.0,500.0,63.14426103023289,81.18215235817186
2008.0,600.0,73.92706986367163,85.33980947097308
2008.0,700.0,85.66473119748616,88.05942431643648
2008.0,800.0,91.71951219512195,89.41811553766752
2008.0,900.0,94.94661190965093,89.12497775897003
2008.0,1000.0,96.72898368883313,89.03795654469272
2008.0,1100.0,96.90979381443299,88.31157399583131
2008.0,1200.0,97.3607305936073,85.9707562941337
2009.0,0.0,5.792517061325111,15.586786973337793
2009.0,100.0,19.895878934678503,49.30769566791831
2009.0,200.0,29.536501419405543,63.87462862825116
2009.0,300.0,38.3345592807775,73.80511987001177
2009.0,400.0,48.046816914498145,81.35661209281923
2009.0,500.0,58.17579338490589,86.47582984894547
2009.0,600.0,69.01211807736358,90.13030577091536
2009.0,700.0,82.0608648131703,92.27134872413411
2009.0,800.0,89.67917448405254,92.88016360518928
2009.0,900.0,94.33118216485774,92.48226893356416
2009.0,1000.0,97.05395232120452,92.0413880820199
2009.0,1100.0,98.20103092783505,91.87473520689143
2009.0,1200.0,97.32420091324201,90.35966722962414
2010.0,0.0,5.802978090683031,14.758656035270835
2010.0,100.0,19.067854801613315,46.702132533382965
2010.0,200.0,28.022256549929878,60.60496830456849
2010.0,300.0,36.8288026579962,70.2942200849477
2010.0,400.0,46.926308859975215,77.87437122665297
2010.0,500.0,59.01031451138048,83.3083592211331
2010.0,600.0,71.58089186093767,87.4169273507495
2010.0,700.0,84.72887492315049,90.17582045333985
2010.0,800.0,91.04382203162692,90.98768922357303
2010.0,900.0,94.27544734526253,90.6651611166251
2010.0,1000.0,95.70075282308657,90.31780134408119
2010.0,1100.0,96.1610824742268,89.55055783081478
2010.0,1200.0,97.0958904109589,86.38768999812342
2011.0,0.0,6.057345119518022,14.286896649550025
2011.0,100.0,19.7641248430573,45.16959857219238
2011.0,200.0,29.73173573988631,58.503561298577935
2011.0,300.0,39.681013805234265,67.89035059857761
2011.0,400.0,50.281108013217676,75.42813170149302
2011.0,500.0,62.16220990436742,80.9726080243695
2011.0,600.0,74.07666161746776,85.390327705324
2011.0,700.0,86.46458091399685,88.44091641112594
2011.0,800.0,93.08389171803806,89.51252556331083
2011.0,900.0,96.01701378703432,89.5016013212407
2011.0,1000.0,98.02509410288582,88.96615733658756
2011.0,1100.0,98.83118556701031,88.17998870216077
2011.0,1200.0,98.59360730593608,86.59160567961472
2012.0,0.0,5.862258480127642,15.136206183949351
2012.0,100.0,18.609048788346797,47.80861269118725
2012.0,200.0,26.425083165647,61.97355033835077
2012.0,300.0,34.06106639660288,71.81505125978745
2012.0,400.0,43.177690004130525,79.40308559214336
2012.0,500.0,54.59143976772045,85.02450866992834
2012.0,600.0,67.16170983115971,89.10101850073984
2012.0,700.0,81.79131088189084,91.50009873319001
2012.0,800.0,89.40873760385955,92.31527169351946
2012.0,900.0,93.39571721912584,91.99018349050344
2012.0,1000.0,95.58720200752823,91.61318743100875
2012.0,1100.0,97.32087628865979,91.42266632865778
