Year,Snowline_elev
2000.0,278.54
2001.0,287.95
2002.0,270.31
2003.0,280.99
2004.0,272.53
2005.0,244.56
2006.0,270.06
2007.0,259.73
2008.0,256.55
2009.0,258.42
2010.0,254.82
2011.0,256.68
2012.0,258.73
2013.0,249.38
2014.0,271.67
2015.0,246.29
2016.0,261.91
2017.0,244.44
2018.0,264.85
2019.0,258.82
2020.0,249.95
2021.0,276.36
2022.0,247.75
2023.0,235.26
2024.0,263.34
