Sen_slope,Area
n10,229.74557667187526
n09,177.83339940030675
n08,299.2129137715091
n07,538.6270424768979
n06,626.4535410212612
n05,378.7135618531263
n04,179.73837475226728
n03,131.90637269552676
n02,122.1179329830268
n01,160.6795158041052
0,0.0
p01,0.0
p02,0.0
p03,0.0
p04,0.0
p05,0.0
p06,0.0
p07,0.0
p08,0.0
p09,0.0
p10,0.0
