Year,Elevation,SCA,CCA
2000.0,0.0,3.03,66.85
2000.0,100.0,4.85,69.01
2000.0,200.0,6.43,68.91
2000.0,300.0,6.22,67.76
2000.0,400.0,6.80,68.17
2000.0,500.0,8.84,69.79
2000.0,600.0,11.15,71.28
2000.0,700.0,12.53,72.25
2000.0,800.0,15.06,73.66
2000.0,900.0,18.25,74.91
2000.0,1000.0,22.93,76.71
2000.0,1100.0,28.27,77.98
2000.0,1200.0,34.14,78.88
2000.0,1300.0,40.08,79.64
2000.0,1400.0,46.98,80.54
2000.0,1500.0,53.03,81.20
2000.0,1600.0,58.38,82.29
2000.0,1700.0,59.29,84.59
2000.0,1800.0,62.42,87.04
2000.0,1900.0,70.22,89.05
2000.0,2000.0,73.84,91.34
2000.0,2100.0,51.88,95.04
2000.0,2200.0,0.00,100.00
2000.0,2300.0,0.00,100.00
2001.0,0.0,2.15,58.15
2001.0,100.0,4.03,60.94
2001.0,200.0,4.55,61.38
2001.0,300.0,4.38,60.01
2001.0,400.0,4.55,59.75
2001.0,500.0,5.67,61.36
2001.0,600.0,7.32,62.74
2001.0,700.0,8.63,63.40
2001.0,800.0,10.42,64.52
2001.0,900.0,12.97,65.45
2001.0,1000.0,16.57,67.27
2001.0,1100.0,20.74,68.72
2001.0,1200.0,25.65,70.02
2001.0,1300.0,31.45,71.52
2001.0,1400.0,38.67,73.15
2001.0,1500.0,45.23,74.24
2001.0,1600.0,52.00,76.02
2001.0,1700.0,54.86,79.04
2001.0,1800.0,56.09,82.30
2001.0,1900.0,67.59,85.54
2001.0,2000.0,76.81,90.11
2001.0,2100.0,51.02,92.52
2001.0,2200.0,0.00,100.00
2001.0,2300.0,0.00,100.00
2002.0,0.0,3.77,67.25
2002.0,100.0,5.82,68.84
2002.0,200.0,7.04,69.34
2002.0,300.0,7.44,67.39
2002.0,400.0,8.06,68.04
2002.0,500.0,10.77,69.36
2002.0,600.0,12.90,70.59
2002.0,700.0,14.75,71.23
2002.0,800.0,17.23,72.19
2002.0,900.0,19.81,73.03
2002.0,1000.0,23.48,74.33
2002.0,1100.0,28.22,75.13
2002.0,1200.0,33.42,75.70
2002.0,1300.0,39.21,76.32
2002.0,1400.0,46.47,77.12
2002.0,1500.0,53.34,77.72
2002.0,1600.0,59.71,78.99
2002.0,1700.0,61.40,81.37
2002.0,1800.0,64.52,83.86
2002.0,1900.0,72.87,87.22
2002.0,2000.0,77.52,92.79
2002.0,2100.0,56.80,93.34
2002.0,2200.0,1.65,100.00
2002.0,2300.0,0.00,100.00
2003.0,0.0,5.60,54.40
2003.0,100.0,6.28,56.15
2003.0,200.0,7.92,56.58
2003.0,300.0,7.22,53.67
2003.0,400.0,7.42,54.88
2003.0,500.0,9.44,57.06
