Year,Snowline_elev
2000.0,680.6091454664426
2001.0,654.8669060797505
2002.0,662.0066200254248
2003.0,641.4651510407132
2004.0,639.4048918212679
2005.0,647.6958974370614
2006.0,632.3124016768365
2007.0,619.052831449503
2008.0,622.9813482302709
2009.0,683.2490656155619
2010.0,621.776679595953
2011.0,610.8315831173416
2012.0,655.1754110374688
2013.0,639.2122630063977
2014.0,648.3246028131354
2015.0,661.3586706490787
2016.0,663.0027788752362
2017.0,648.7471384206937
2018.0,618.3572836500476
2019.0,633.530550623794
2020.0,647.0224720194082
2021.0,641.8789701310989
2022.0,636.3215305190387
2023.0,661.7882117517316
2024.0,629.4920202509893
