Year,Elevation,SP,CP
2000.0,0.0,1.7930664980536346,58.76373862341836
2000.0,100.0,2.354824079515548,58.54450628972917
2000.0,200.0,2.9544322759670174,57.75512385423758
2000.0,300.0,3.1022922256281413,59.456846900060036
2000.0,400.0,3.8454037883884706,61.60303732075247
2000.0,500.0,4.587738147872748,63.482237181583365
2000.0,600.0,5.805149557560082,64.88570359232871
2000.0,700.0,7.399774223838119,66.8395699652382
2000.0,800.0,8.968216400753999,68.39841383421442
2000.0,900.0,11.055629446130515,70.07883817593365
2000.0,1000.0,13.583610654088371,71.33997992810428
2000.0,1100.0,16.936813636982894,72.96405493737785
2000.0,1200.0,21.64743549697539,74.78711219029191
2000.0,1300.0,27.428485854272683,76.78405191065013
2000.0,1400.0,33.92075016230751,78.87137112026141
2000.0,1500.0,41.616626168575486,80.86481482231684
2000.0,1600.0,50.486463261380244,83.01688857523901
2000.0,1700.0,60.0725934372372,84.73563130660482
2000.0,1800.0,70.15325114569636,87.01620886428097
2000.0,1900.0,79.01510473208116,88.29572529191377
2000.0,2000.0,87.37888562010423,88.71451624779132
2000.0,2100.0,93.90724611553671,88.03728218257729
2000.0,2200.0,97.76867140733596,86.27100071806036
2000.0,2300.0,99.32578731172981,85.03937362192325
2000.0,2400.0,100.0,84.00509644365236
2001.0,0.0,0.7727649346769523,48.50444817159194
2001.0,100.0,0.9625058667057557,48.1246911473645
2001.0,200.0,1.3369532038847434,47.73009636345774
2001.0,300.0,1.3821214252066878,49.0493885424983
2001.0,400.0,1.7525142831832567,50.529004730785466
2001.0,500.0,2.0805605518599655,51.714554850774306
2001.0,600.0,2.5364522646441165,52.80453958978672
2001.0,700.0,3.3352679445056697,54.06482343786944
2001.0,800.0,4.111871397999224,55.1093078502665
2001.0,900.0,5.219345784201627,56.388627333764134
2001.0,1000.0,6.712237420525741,57.29986352207753
2001.0,1100.0,8.925564977844553,58.521078315868415
2001.0,1200.0,12.355392417621005,60.1715724210669
2001.0,1300.0,17.39270064169634,62.182593113103614
2001.0,1400.0,23.6601295018962,64.56362470185711
2001.0,1500.0,31.558625613156917,67.50896628705165
2001.0,1600.0,42.603135435086266,70.66458906658949
2001.0,1700.0,55.65317779747223,73.31890925084438
2001.0,1800.0,69.63248761588346,76.42647331075332
2001.0,1900.0,81.15225974582846,78.19814110430943
2001.0,2000.0,88.59250345585372,79.26454323821264
2001.0,2100.0,94.35402418000926,79.29009908347217
2001.0,2200.0,97.65581937246394,77.37357998011355
2001.0,2300.0,99.37270652670014,76.64762230770901
2001.0,2400.0,100.0,77.90209073517353
2002.0,0.0,2.439714556699516,59.44979285288826
2002.0,100.0,2.420979675983018,58.85564332662275
2002.0,200.0,3.1418477715063684,58.37940764980867
2002.0,300.0,3.638898086388989,59.340410664115105
2002.0,400.0,4.644318006993052,60.54249360646668
2002.0,500.0,5.375641341264898,61.683938156258655
2002.0,600.0,6.5003524307774185,62.067394849823394
2002.0,700.0,8.221984615807163,63.52036068143722
2002.0,800.0,9.512490422658226,64.63927883790045
2002.0,900.0,11.3194157848472,65.81914965514636
2002.0,1000.0,13.221259163138122,66.68284151516045
2002.0,1100.0,15.916820965577255,67.79732245641749
2002.0,1200.0,20.189778551800636,69.0850811997007
2002.0,1300.0,25.948488892807163,70.71343672040048
2002.0,1400.0,33.146647797398415,72.56598678670645
2002.0,1500.0,41.53800252170183,74.58629661314791
2002.0,1600.0,51.12581744914705,76.93015210980779
2002.0,1700.0,61.80037538597017,78.90178172027072
2002.0,1800.0,72.75459667130674,81.20596606627375
2002.0,1900.0,82.38978633840088,82.33980891314708
2002.0,2000.0,88.63320455109344,83.03734533394922
2002.0,2100.0,95.10153125035212,82.77024136023377
2002.0,2200.0,98.86862721465589,82.8863524266092
2002.0,2300.0,100.0,83.43815742375716
2002.0,2400.0,100.0,84.06795974939382
2003.0,0.0,3.5600076443064266,47.88499091626098
2003.0,100.0,3.551109597459935,45.66982475679954
2003.0,200.0,4.335802236433895,44.38467503624084
2003.0,300.0,4.6423232543903366,45.7499806801844
2003.0,400.0,5.150986200763674,47.631551199403646
2003.0,500.0,5.3423556542535025,49.270738177192825
2003.0,600.0,5.802050643020342,50.23463569209156
2003.0,700.0,6.974216628386429,52.26016221706773
2003.0,800.0,7.657773140557462,53.7047828480924
2003.0,900.0,9.006841835250196,55.10267509043937
2003.0,1000.0,10.482517458035158,56.03318031471345
2003.0,1100.0,12.560767227781,57.06704764562843
2003.0,1200.0,15.901642771046488,58.48236645199851
2003.0,1300.0,20.595576788331854,60.16102450394072
2003.0,1400.0,26.63375564863873,62.20254200194953
2003.0,1500.0,34.30783888794249,64.77554367697122
2003.0,1600.0,44.32507174858053,68.08429375960438
2003.0,1700.0,56.629662265524864,70.99633321097546
