Year,Elevation,SCA,CCA
2000.0,0.0,5.81,26.80
2000.0,100.0,20.02,63.89
2000.0,200.0,28.94,75.96
2000.0,300.0,36.07,82.98
2000.0,400.0,44.33,87.78
2000.0,500.0,54.24,90.94
2000.0,600.0,65.65,92.98
2000.0,700.0,79.88,94.48
2000.0,800.0,88.35,94.63
2000.0,900.0,91.67,93.62
2000.0,1000.0,95.57,92.72
2000.0,1100.0,95.93,92.04
2000.0,1200.0,96.22,89.61
2001.0,0.0,4.66,26.53
2001.0,100.0,15.37,63.81
2001.0,200.0,21.56,75.92
2001.0,300.0,26.58,82.95
2001.0,400.0,33.34,87.91
2001.0,500.0,43.32,91.27
2001.0,600.0,57.04,93.54
2001.0,700.0,76.59,95.09
2001.0,800.0,85.96,95.16
2001.0,900.0,91.99,94.69
2001.0,1000.0,93.86,94.13
2001.0,1100.0,97.13,93.43
2001.0,1200.0,96.63,91.52
2002.0,0.0,4.88,20.34
2002.0,100.0,16.27,54.79
2002.0,200.0,24.54,68.03
2002.0,300.0,32.83,76.76
2002.0,400.0,42.90,83.26
2002.0,500.0,55.54,88.01
2002.0,600.0,68.59,91.25
2002.0,700.0,82.78,93.08
2002.0,800.0,89.69,93.45
2002.0,900.0,94.52,92.73
2002.0,1000.0,95.98,92.35
2002.0,1100.0,96.78,91.96
2002.0,1200.0,97.45,89.84
2003.0,0.0,4.65,14.54
2003.0,100.0,14.34,45.71
2003.0,200.0,21.10,59.30
2003.0,300.0,28.13,68.97
2003.0,400.0,36.64,76.50
2003.0,500.0,47.39,82.19
2003.0,600.0,59.50,86.56
2003.0,700.0,76.62,89.50
2003.0,800.0,87.99,90.52
2003.0,900.0,94.22,89.68
2003.0,1000.0,97.08,89.24
2003.0,1100.0,98.19,89.10
2003.0,1200.0,97.58,86.62
2004.0,0.0,4.68,14.39
2004.0,100.0,13.83,45.62
2004.0,200.0,18.99,59.09
2004.0,300.0,23.91,68.44
2004.0,400.0,30.48,75.77
2004.0,500.0,40.16,81.21
2004.0,600.0,52.71,85.66
2004.0,700.0,71.38,88.90
2004.0,800.0,83.60,90.15
2004.0,900.0,91.30,89.87
2004.0,1000.0,95.58,89.49
2004.0,1100.0,96.84,89.55
2004.0,1200.0,96.27,86.51
2005.0,0.0,5.35,13.86
2005.0,100.0,15.95,44.06
2005.0,200.0,22.13,57.31
2005.0,300.0,27.89,66.82
2005.0,400.0,35.04,74.50
2005.0,500.0,44.90,80.60
2005.0,600.0,57.44,85.51
2005.0,700.0,74.58,89.00
2005.0,800.0,85.80,90.23
2005.0,900.0,92.36,89.72
2005.0,1000.0,95.70,89.49
2005.0,1100.0,96.40,89.47
2005.0,1200.0,96.84,86.59
2006.0,0.0,5.51,13.90
2006.0,100.0,17.05,44.37
2006.0,200.0,24.52,57.97
2006.0,300.0,31.94,67.69
2006.0,400.0,40.72,75.40
2006.0,500.0,51.68,81.36
2006.0,600.0,63.96,86.10
2006.0,700.0,79.31,89.51
2006.0,800.0,88.09,90.46
2006.0,900.0,93.38,89.97
2006.0,1000.0,96.90,89.69
2006.0,1100.0,97.78,88.98
2006.0,1200.0,96.37,86.28
2007.0,0.0,5.89,14.77
2007.0,100.0,19.81,46.62
2007.0,200.0,29.50,60.51
2007.0,300.0,39.54,70.19
2007.0,400.0,50.43,77.70
2007.0,500.0,62.61,83.09
2007.0,600.0,74.00,87.01
2007.0,700.0,85.65,89.22
2007.0,800.0,91.55,89.82
2007.0,900.0,94.95,89.37
2007.0,1000.0,96.99,88.55
2007.0,1100.0,98.02,87.57
2007.0,1200.0,97.54,85.02
2008.0,0.0,7.20,14.47
2008.0,100.0,22.85,45.52
2008.0,200.0,32.84,58.98
2008.0,300.0,42.46,68.43
2008.0,400.0,52.37,75.85
2008.0,500.0,63.14,81.18
2008.0,600.0,73.93,85.34
2008.0,700.0,85.66,88.06
2008.0,800.0,91.72,89.42
2008.0,900.0,94.96,89.12
2008.0,1000.0,96.74,89.04
2008.0,1100.0,96.90,88.31
2008.0,1200.0,97.38,85.97
2009.0,0.0,5.79,15.59
2009.0,100.0,19.89,49.31
2009.0,200.0,29.54,63.87
2009.0,300.0,38.34,73.81
2009.0,400.0,48.05,81.36
2009.0,500.0,58.17,86.48
2009.0,600.0,69.00,90.13
2009.0,700.0,82.06,92.27
2009.0,800.0,89.68,92.88
2009.0,900.0,94.35,92.48
2009.0,1000.0,97.07,92.04
2009.0,1100.0,98.23,91.87
2009.0,1200.0,97.31,90.36
2010.0,0.0,5.80,14.76
2010.0,100.0,19.07,46.70
2010.0,200.0,28.02,60.60
2010.0,300.0,36.83,70.29
2010.0,400.0,46.92,77.87
2010.0,500.0,59.01,83.31
2010.0,600.0,71.57,87.42
2010.0,700.0,84.73,90.18
2010.0,800.0,91.04,90.99
2010.0,900.0,94.27,90.67
2010.0,1000.0,95.68,90.32
2010.0,1100.0,96.15,89.55
2010.0,1200.0,97.13,86.39
2011.0,0.0,6.06,14.29
2011.0,100.0,19.76,45.17
2011.0,200.0,29.73,58.50
2011.0,300.0,39.68,67.89
2011.0,400.0,50.28,75.43
2011.0,500.0,62.16,80.97
2011.0,600.0,74.07,85.39
2011.0,700.0,86.47,88.44
2011.0,800.0,93.09,89.51
2011.0,900.0,96.04,89.50
2011.0,1000.0,98.06,88.97
2011.0,1100.0,98.86,88.18
2011.0,1200.0,98.68,86.59
2012.0,0.0,5.86,15.14
2012.0,100.0,18.61,47.81
2012.0,200.0,26.43,61.97
2012.0,300.0,34.06,71.82
2012.0,400.0,43.18,79.40
2012.0,500.0,54.59,85.02
2012.0,600.0,67.16,89.10
2012.0,700.0,81.79,91.50
2012.0,800.0,89.42,92.32
2012.0,900.0,93.40,91.99
2012.0,1000.0,95.58,91.61
2012.0,1100.0,97.28,91.42
2012.0,1200.0,96.83,90.04
2013.0,0.0,5.30,14.89
2013.0,100.0,16.86,47.05
2013.0,200.0,23.96,61.00
2013.0,300.0,30.28,70.53
2013.0,400.0,37.13,77.97
2013.0,500.0,45.81,83.23
2013.0,600.0,56.58,87.24
2013.0,700.0,73.09,90.11
2013.0,800.0,83.35,91.23
2013.0,900.0,91.15,91.51
2013.0,1000.0,94.69,91.27
2013.0,1100.0,96.88,90.69
2013.0,1200.0,98.19,88.27
2014.0,0.0,5.74,14.54
2014.0,100.0,17.96,45.91
2014.0,200.0,26.15,59.59
2014.0,300.0,35.23,69.12
