Sen_slope,Area
n10,73.95471795257349
n09,154.80890207303887
n08,288.11439806151986
n07,439.706260749326
n06,402.3781896781258
n05,282.50470547150724
n04,149.23607784920364
n03,74.92822271838237
n02,64.93679714914217
n01,82.01001957861521
0,0.0
p01,0.0
p02,0.0
p03,0.0
p04,0.0
p05,0.0
p06,0.0
p07,0.0
p08,0.0
p09,0.0
p10,0.0
