Year,Elevation,SP,CP
2000.0,400.0,3.963480348689687,74.82127530472097
2000.0,500.0,11.121554104323383,69.96165095059033
2000.0,600.0,18.626542675616594,75.46814998750736
2000.0,700.0,20.948103922330915,77.74618688252878
2000.0,800.0,24.682512419958332,79.80844711241579
2000.0,900.0,28.465783441037612,82.5144871017524
2000.0,1000.0,32.460396328686954,84.76359156235833
2000.0,1100.0,35.169602227820185,87.32321179871603
2000.0,1200.0,40.629323358362804,88.80706612184277
2000.0,1300.0,48.618672595494026,90.30294594542319
2000.0,1400.0,50.98126759140864,91.15778271817797
2000.0,1500.0,58.29965287527116,91.81885490590871
2000.0,1600.0,71.5738557440022,92.87153131606668
2000.0,1700.0,82.3804233975068,93.87202650883529
2000.0,1800.0,86.14591137965762,93.00993220146665
2000.0,1900.0,89.56297308064418,93.78762568391208
2000.0,2000.0,89.96428571428571,93.33920187793422
2000.0,2100.0,90.88,94.32394366197178
2001.0,400.0,1.2108235679303714,63.723349956938726
2001.0,500.0,6.313735636934776,59.30416558851481
2001.0,600.0,12.889505959135528,62.81687337215893
2001.0,700.0,14.633606760686272,66.11871675525092
2001.0,800.0,18.74829813474174,68.95356998893948
2001.0,900.0,22.850269977581995,73.46327864411957
2001.0,1000.0,27.622103448038967,77.0737925241619
2001.0,1100.0,31.59620423030226,81.89681129386625
2001.0,1200.0,40.74009720396421,84.66001376123018
2001.0,1300.0,50.42560579184357,87.22198493973653
2001.0,1400.0,55.796649509584405,88.65646536125891
2001.0,1500.0,65.26000313083146,89.31465695951113
2001.0,1600.0,78.4930375730969,91.2132554505645
2001.0,1700.0,87.38750461016448,93.22654555628137
2001.0,1800.0,92.5643303121853,92.2666893103797
2001.0,1900.0,97.55847703602525,93.59228049355569
2001.0,2000.0,98.42857142857143,93.85390250774866
2001.0,2100.0,99.2,94.95857988165682
2002.0,400.0,5.471263113378716,50.77232791957177
2002.0,500.0,8.249430437298502,53.85930492088212
2002.0,600.0,16.674739868828507,60.15202208571018
2002.0,700.0,21.8153828833187,62.49062956747274
2002.0,800.0,29.451826935806412,65.75225353032447
2002.0,900.0,34.72762711549915,70.11297434864834
2002.0,1000.0,39.865295305748134,73.01012657843624
2002.0,1100.0,41.37338017226592,77.12924013586623
2002.0,1200.0,45.93074664409079,79.97618828620884
2002.0,1300.0,50.67124063922178,82.88306043293558
2002.0,1400.0,55.72452306677924,84.21734803444821
2002.0,1500.0,63.44373821279219,85.29540316736342
2002.0,1600.0,76.60390050246089,87.39930917115677
2002.0,1700.0,87.98189865014383,89.84894528013504
2002.0,1800.0,91.3577542799597,89.24757605564537
2002.0,1900.0,93.21298351450304,91.23552550251281
2002.0,2000.0,93.95238095238095,91.27906976744187
2002.0,2100.0,93.48,92.01162790697674
2003.0,400.0,6.2870005320382525,49.7383855601044
2003.0,500.0,8.514527568818716,48.716378225779756
2003.0,600.0,16.708616223978872,53.02905940885773
2003.0,700.0,20.66866972872464,54.80177924617141
2003.0,800.0,26.218289912833843,56.28744635691889
2003.0,900.0,30.477881405536543,60.7441335596279
2003.0,1000.0,35.72081635877743,63.65549000640208
2003.0,1100.0,37.46481362521902,68.02041707772483
2003.0,1200.0,41.59453174890761,71.23794830867084
2003.0,1300.0,47.385452969363286,74.21709671811833
2003.0,1400.0,52.18234084598835,75.89592320879329
2003.0,1500.0,59.26298487510219,76.92286305859531
2003.0,1600.0,72.2173614802874,78.78101971669662
2003.0,1700.0,85.18971748912,81.4152886695547
2003.0,1800.0,90.01972809667679,80.46021879181681
2003.0,1900.0,94.573520763379,81.6349895752367
2003.0,2000.0,96.30952380952381,78.1963470319635
2003.0,2100.0,97.04,77.62191780821914
2004.0,400.0,7.049097581272255,44.844678301732706
2004.0,500.0,8.359341985616267,41.991149411112985
2004.0,600.0,15.096487347655783,45.39151305116554
2004.0,700.0,16.919885726951446,46.74624833684202
2004.0,800.0,20.935552087180085,47.99607176780607
2004.0,900.0,25.229793852169358,52.080907762316734
2004.0,1000.0,30.771120011541562,54.51824874802283
2004.0,1100.0,34.57570350888404,59.57738577048693
2004.0,1200.0,40.777766583740515,62.87907284886184
2004.0,1300.0,48.531261989421225,66.31339406811139
2004.0,1400.0,54.745816651072204,67.9337052323897
2004.0,1500.0,62.92475568332883,69.25318453614739
2004.0,1600.0,75.34937749729906,72.27312677327626
2004.0,1700.0,87.44474441248063,76.57473343676213
2004.0,1800.0,91.26041289023163,76.0387961633072
2004.0,1900.0,94.55952042190728,78.010401515413
2004.0,2000.0,96.13095238095238,75.30900338277387
2004.0,2100.0,96.4,76.27322404371583
2005.0,400.0,10.06966972702345,46.04940387234894
2005.0,500.0,10.938131768206995,45.68387996118085
2005.0,600.0,18.847966713467844,48.367635457073604
2005.0,700.0,23.04368973882205,49.69896933569884
2005.0,800.0,26.811234052634152,51.444342198211885
2005.0,900.0,30.096694313855476,55.71453391967645
2005.0,1000.0,33.88485926862278,58.44814625097649
2005.0,1100.0,34.8296931702379,63.49952313189261
2005.0,1200.0,40.526549096776606,66.32422410018361
2005.0,1300.0,46.38646108404435,69.31374600783275
2005.0,1400.0,52.267509466250225,70.90054359461075
2005.0,1500.0,61.21067514144652,71.96656484373072
2005.0,1600.0,72.76558400356697,75.17454224944333
2005.0,1700.0,84.96667404292984,79.73817499123435
2005.0,1800.0,89.1917019133938,79.42722895887661
2005.0,1900.0,93.99912734998951,80.62441512569102
2005.0,2000.0,95.78571428571429,77.51793868232224
2005.0,2100.0,96.8,77.35890410958905
2006.0,400.0,8.390761633221016,53.67664968766342
2006.0,500.0,10.598181367281144,50.500279815781404
2006.0,600.0,19.25831842748063,54.416962697911465
2006.0,700.0,22.68621176752049,55.908333837175626
2006.0,800.0,28.20937297500679,58.93876301233371
2006.0,900.0,32.42479003149318,62.93073280104734
2006.0,1000.0,37.727040553444944,65.28525064998834
2006.0,1100.0,39.8312083166572,69.94815196734491
2006.0,1200.0,46.37633468582582,72.38128654851036
2006.0,1300.0,53.7737199913315,75.38684487746447
2006.0,1400.0,59.901701542994,76.81822734699853
2006.0,1500.0,68.27484724772582,77.84863747051169
2006.0,1600.0,78.533054378955,80.27890700374833
2006.0,1700.0,87.85656856236629,83.60265181713751
2006.0,1800.0,90.3056797583082,82.84229055442891
2006.0,1900.0,93.06457610077207,83.99511024937574
2006.0,2000.0,94.33333333333333,80.46640574037843
2006.0,2100.0,95.52,79.52876712328766
2007.0,400.0,9.631242923209147,46.385711100799575
2007.0,500.0,14.296946350334796,45.99426734353908
2007.0,600.0,23.045906820789988,49.600338278765285
2007.0,700.0,28.67061532588752,51.398334644205775
2007.0,800.0,34.77679958751107,53.31705066590865
2007.0,900.0,39.26677428659629,58.12051662095244
2007.0,1000.0,44.17365915320724,61.138705864782246
2007.0,1100.0,45.46768752669584,66.84797898085374
2007.0,1200.0,49.680445623790426,69.7834739549023
2007.0,1300.0,54.7138768270072,72.89589430320865
2007.0,1400.0,60.3191598428993,74.58885744994423
2007.0,1500.0,67.87510964122167,75.93963016227693
2007.0,1600.0,77.58466379709499,78.84521391292006
2007.0,1700.0,86.137626318507,82.77501083704428
2007.0,1800.0,90.0948136958711,82.00706314061439
2007.0,1900.0,92.88268548555382,83.53852562688257
2007.0,2000.0,93.75,79.71950424005215
2007.0,2100.0,93.2,80.23013698630139
2008.0,400.0,11.86177919048334,47.33194035774406
2008.0,500.0,13.396845498884023,46.349176578576525
2008.0,600.0,22.416181024368672,50.83430428511157
2008.0,700.0,26.599330123508473,52.40011151150358
2008.0,800.0,31.07445355667193,54.492776836500894
2008.0,900.0,33.92274474678109,58.16137110411805
2008.0,1000.0,36.746022286189294,60.958404083721675
