Year,Snowline_elev
2000.0,4109.87
2001.0,4209.37
2002.0,3082.95
2003.0,2789.83
2004.0,3130.41
2005.0,2736.99
2006.0,2777.28
2007.0,3330.16
2008.0,3076.11
2009.0,3175.94
2010.0,2929.96
2011.0,2470.50
2012.0,2866.68
2013.0,3061.74
2014.0,3461.86
2015.0,2038.83
2016.0,2883.12
2017.0,2633.75
2018.0,3279.57
2019.0,2909.75
2020.0,2779.16
2021.0,3105.43
2022.0,2159.93
2023.0,3376.87
2024.0,2841.50
