Elevation,Tendencia
0.0,0.0
100.0,0.0
200.0,0.0
300.0,0.0
400.0,0.0
500.0,0.0
600.0,0.0
700.0,0.0
800.0,0.0
900.0,0.0
1000.0,0.0
1100.0,0.0
1200.0,-2.0675912610458016E-4
1300.0,-0.00333783355521031
1400.0,-0.01678881656225829
1500.0,-0.043359264449061574
1600.0,-0.11925259211562407
1700.0,-0.2365996160478964
1800.0,-0.3235861111953495
1900.0,-0.48417699688368876
2000.0,-0.783368526556018
2100.0,-1.480533995102056
2200.0,-2.271519893066953
2300.0,-3.0253003887185277
2400.0,-3.760736809888397
2500.0,-4.369723428735839
2600.0,-4.938164310557377
2700.0,-5.323942573053622
2800.0,-5.644440121145842
2900.0,-5.848279290333212
3000.0,-6.056950397163166
3100.0,-6.263196767674951
3200.0,-6.437767976687093
3300.0,-6.715311349550204
3400.0,-7.026728105354761
3500.0,-7.372780677146048
3600.0,-7.629393627423525
3700.0,-8.022439789383636
3800.0,-8.448204107956347
3900.0,-8.74692717384213
4000.0,-9.220783007946729
4100.0,-9.616389554977532
4200.0,-9.735619730262957
4300.0,-9.51256545099874
4400.0,-9.076153651362567
4500.0,-8.883080284276387
4600.0,-8.141449071100274
4700.0,-7.808853109534986
4800.0,-7.037618853667778
4900.0,-5.83922529826436
5000.0,-4.285966731973417
5100.0,-2.334295334295334
5200.0,-2.26917088744802
5300.0,-1.7913518052057098
5400.0,-1.54025551404122
5500.0,-0.8132231993448925
5600.0,-0.25592564870259477
5700.0,-0.3909829332846582
5800.0,-0.6511114382452524
