Year,Snowline_elev
2000.0,4579.46
2001.0,4533.68
2002.0,4536.08
2003.0,4570.82
2004.0,4569.58
2005.0,4558.04
2006.0,4592.14
2007.0,4572.59
2008.0,4618.15
2009.0,4591.81
2010.0,4647.48
2011.0,4602.38
2012.0,4654.95
2013.0,4599.87
2014.0,4582.62
2015.0,4504.97
2016.0,4445.15
2017.0,4612.08
2018.0,4592.86
2019.0,4667.20
2020.0,4710.73
2021.0,4618.34
2022.0,4566.73
2023.0,4748.07
2024.0,4567.68
