Year,Snowline_elev
2000.0,611.80
2001.0,625.95
2002.0,582.82
2003.0,597.83
2004.0,593.03
2005.0,573.56
2006.0,553.76
2007.0,523.21
2008.0,541.42
2009.0,536.22
2010.0,573.98
2011.0,552.77
2012.0,569.86
2013.0,550.22
2014.0,511.28
2015.0,551.41
2016.0,562.33
2017.0,570.62
2018.0,531.83
2019.0,583.01
2020.0,568.85
2021.0,549.87
2022.0,580.30
2023.0,568.48
2024.0,605.46
