Year,Snowline_elev
2000.0,259.28
2001.0,255.32
2002.0,257.73
2003.0,258.83
2004.0,263.61
2005.0,255.33
2006.0,260.48
2007.0,255.27
2008.0,262.97
2009.0,262.98
2010.0,255.13
2011.0,258.30
2012.0,259.29
2013.0,264.37
2014.0,257.28
2015.0,253.83
2016.0,251.63
2017.0,260.62
2018.0,256.87
2019.0,260.22
2020.0,268.93
2021.0,249.93
2022.0,244.42
2023.0,255.08
2024.0,254.81
