Elevation,Tendencia
0.0,-0.03456535195347575
100.0,0.2918887771423167
200.0,0.7128819815984426
300.0,0.42978874727474736
400.0,0.33800696673560654
500.0,0.4858657829311993
600.0,0.46856680095159026
700.0,-0.03603615398200209
800.0,-0.7566603590506049
900.0,-0.7434757139087137
1000.0,-0.6379974192307379
1100.0,-0.45834497382089623
1200.0,-0.28275087399303817
1300.0,-0.250543950988449
1400.0,-0.2355792947404381
1500.0,-0.25909181465166814
1600.0,-0.2598801179503756
1700.0,-0.18511259121907933
1800.0,-0.13048613673161252
1900.0,-0.09031786242140989
2000.0,-0.04183154897098029
2100.0,-0.043998450856178574
2200.0,-0.044444220639924266
2300.0,-0.061318417242563095
2400.0,-0.0559708230827239
2500.0,-0.04264918493010828
2600.0,-0.039118679169303346
2700.0,-0.024348847368534127
2800.0,-0.032328151502963955
2900.0,-0.021088671661787326
3000.0,-0.08163420862075536
3100.0,-0.05809700821392169
3200.0,-0.009089126909162195
3300.0,0.0
3400.0,0.0
