Sen_slope,Area
n10,21.021702317401957
n09,13.421415803615195
n08,16.37712419368874
n07,23.284565198468137
n06,28.786610888970568
n05,35.10141392248773
n04,38.71836901537987
n03,26.22959401850487
n02,14.449598241115199
n01,9.495333288541664
0,0.0
p01,178.1945542785544
p02,84.6501174726715
p03,6.407459531066178
p04,0.2136033697916667
p05,0.0
p06,0.0
p07,0.0
p08,0.0
p09,0.0
p10,0.0
