Year,Elevation,SCA,CCA
2000.0,3100.0,1.17,5.65
2000.0,3200.0,0.85,3.95
2000.0,3300.0,0.68,5.14
2000.0,3400.0,1.38,6.11
2000.0,3500.0,1.21,5.63
2000.0,3600.0,2.22,6.07
2000.0,3700.0,5.76,6.92
2000.0,3800.0,4.50,7.14
2000.0,3900.0,3.55,6.19
2000.0,4000.0,4.20,6.34
2000.0,4100.0,6.42,7.90
2000.0,4200.0,6.59,7.53
2000.0,4300.0,6.89,7.41
2000.0,4400.0,7.94,7.60
2000.0,4500.0,8.64,7.69
2000.0,4600.0,8.88,7.64
2000.0,4700.0,9.54,7.90
2000.0,4800.0,10.55,8.28
2000.0,4900.0,11.29,8.91
2000.0,5000.0,12.09,9.41
2000.0,5100.0,12.07,9.76
2000.0,5200.0,11.77,10.28
2000.0,5300.0,12.77,10.65
2000.0,5400.0,13.73,11.04
2000.0,5500.0,15.59,11.33
2000.0,5600.0,16.90,11.53
2000.0,5700.0,19.07,11.37
2000.0,5800.0,18.63,11.49
2000.0,5900.0,19.17,12.22
2000.0,6000.0,20.77,13.21
2000.0,6100.0,23.90,13.85
2000.0,6200.0,34.65,14.54
2000.0,6300.0,49.88,14.62
2000.0,6400.0,47.92,14.92
2000.0,6500.0,41.28,14.50
2000.0,6600.0,41.17,14.81
2000.0,6700.0,37.31,15.16
2000.0,6800.0,34.62,14.16
2001.0,3100.0,0.00,2.85
2001.0,3200.0,0.00,2.97
2001.0,3300.0,0.04,2.94
2001.0,3400.0,0.08,3.29
2001.0,3500.0,0.07,3.17
2001.0,3600.0,0.11,3.52
2001.0,3700.0,2.34,4.37
2001.0,3800.0,0.26,4.30
2001.0,3900.0,0.50,4.01
2001.0,4000.0,0.33,4.31
2001.0,4100.0,2.65,5.24
2001.0,4200.0,2.13,5.13
2001.0,4300.0,2.02,5.33
2001.0,4400.0,2.72,5.73
2001.0,4500.0,3.65,6.17
2001.0,4600.0,4.88,6.35
2001.0,4700.0,6.83,6.83
2001.0,4800.0,9.09,7.51
2001.0,4900.0,11.60,8.33
2001.0,5000.0,14.65,9.04
2001.0,5100.0,16.88,9.50
2001.0,5200.0,19.51,10.06
2001.0,5300.0,24.88,10.63
2001.0,5400.0,30.63,11.06
2001.0,5500.0,36.77,11.33
2001.0,5600.0,41.07,11.64
2001.0,5700.0,48.59,11.93
2001.0,5800.0,51.74,12.31
2001.0,5900.0,55.71,13.43
2001.0,6000.0,62.88,15.47
2001.0,6100.0,68.78,17.21
2001.0,6200.0,75.20,19.83
2001.0,6300.0,82.31,22.39
2001.0,6400.0,81.00,22.20
2001.0,6500.0,78.05,19.83
2001.0,6600.0,78.79,18.16
2001.0,6700.0,75.87,16.79
2001.0,6800.0,74.65,13.34
2002.0,3100.0,10.93,5.42
2002.0,3200.0,10.72,4.33
2002.0,3300.0,10.56,5.16
2002.0,3400.0,19.27,5.42
2002.0,3500.0,16.08,5.05
2002.0,3600.0,18.58,5.12
2002.0,3700.0,22.97,5.34
2002.0,3800.0,23.89,5.63
2002.0,3900.0,19.88,5.12
2002.0,4000.0,22.67,5.40
2002.0,4100.0,28.83,6.16
2002.0,4200.0,29.57,6.12
2002.0,4300.0,30.54,6.22
2002.0,4400.0,32.94,6.39
2002.0,4500.0,34.71,6.64
2002.0,4600.0,35.51,6.83
2002.0,4700.0,36.67,7.06
2002.0,4800.0,39.03,7.60
2002.0,4900.0,41.03,8.19
2002.0,5000.0,42.68,8.62
2002.0,5100.0,42.66,8.87
2002.0,5200.0,42.23,9.36
2002.0,5300.0,43.77,9.68
2002.0,5400.0,44.55,9.93
2002.0,5500.0,44.36,10.26
2002.0,5600.0,43.67,10.71
2002.0,5700.0,46.11,10.72
2002.0,5800.0,43.91,10.97
2002.0,5900.0,44.39,11.51
2002.0,6000.0,48.42,12.23
2002.0,6100.0,52.00,12.78
2002.0,6200.0,60.63,13.48
2002.0,6300.0,73.41,14.99
2002.0,6400.0,71.09,15.69
2002.0,6500.0,67.56,14.78
2002.0,6600.0,71.73,15.54
2002.0,6700.0,70.02,16.01
2002.0,6800.0,72.98,15.16
2003.0,3100.0,0.28,1.60
2003.0,3200.0,0.47,1.21
2003.0,3300.0,0.74,1.70
2003.0,3400.0,1.25,2.08
2003.0,3500.0,1.59,2.03
2003.0,3600.0,1.82,1.90
2003.0,3700.0,5.26,2.30
2003.0,3800.0,2.39,2.51
2003.0,3900.0,3.73,2.36
2003.0,4000.0,4.18,2.69
2003.0,4100.0,9.18,3.17
2003.0,4200.0,10.05,3.21
2003.0,4300.0,10.88,3.45
2003.0,4400.0,12.59,3.61
2003.0,4500.0,14.38,3.81
2003.0,4600.0,15.59,3.95
2003.0,4700.0,17.27,4.24
2003.0,4800.0,19.91,4.55
2003.0,4900.0,22.55,4.84
2003.0,5000.0,25.66,5.13
2003.0,5100.0,26.76,5.29
2003.0,5200.0,28.20,5.62
2003.0,5300.0,31.49,5.93
2003.0,5400.0,33.83,6.14
2003.0,5500.0,36.34,6.32
2003.0,5600.0,36.38,6.47
2003.0,5700.0,38.93,6.49
2003.0,5800.0,36.71,6.66
2003.0,5900.0,36.09,7.12
2003.0,6000.0,38.01,7.79
2003.0,6100.0,42.03,8.12
2003.0,6200.0,52.64,8.44
2003.0,6300.0,67.43,8.60
2003.0,6400.0,63.08,8.59
2003.0,6500.0,55.75,8.62
2003.0,6600.0,59.31,8.93
2003.0,6700.0,57.94,9.00
2003.0,6800.0,60.52,8.79
2004.0,3100.0,0.00,1.91
2004.0,3200.0,0.00,1.76
2004.0,3300.0,0.14,0.77
2004.0,3400.0,0.25,0.32
2004.0,3500.0,0.30,0.75
2004.0,3600.0,0.60,0.99
2004.0,3700.0,3.80,1.41
2004.0,3800.0,1.38,1.60
2004.0,3900.0,2.06,1.72
2004.0,4000.0,1.80,1.88
2004.0,4100.0,3.54,2.25
2004.0,4200.0,3.82,2.36
2004.0,4300.0,4.41,2.51
2004.0,4400.0,5.29,2.66
2004.0,4500.0,6.28,2.77
2004.0,4600.0,7.13,2.85
2004.0,4700.0,7.91,2.97
2004.0,4800.0,9.03,3.27
2004.0,4900.0,9.81,3.56
2004.0,5000.0,10.55,3.80
2004.0,5100.0,10.72,3.94
2004.0,5200.0,11.12,4.22
2004.0,5300.0,13.05,4.48
2004.0,5400.0,15.05,4.73
2004.0,5500.0,19.03,5.14
2004.0,5600.0,21.33,5.41
2004.0,5700.0,24.86,5.50
2004.0,5800.0,26.05,5.64
2004.0,5900.0,27.92,6.16
2004.0,6000.0,31.27,7.24
2004.0,6100.0,37.62,8.22
2004.0,6200.0,49.89,8.81
2004.0,6300.0,65.90,9.44
2004.0,6400.0,62.46,9.47
2004.0,6500.0,56.20,9.30
2004.0,6600.0,61.20,10.19
2004.0,6700.0,60.52,10.54
2004.0,6800.0,63.33,9.97
2005.0,3100.0,1.68,2.03
2005.0,3200.0,1.70,2.06
2005.0,3300.0,1.56,1.90
2005.0,3400.0,2.06,2.64
2005.0,3500.0,2.27,2.14
2005.0,3600.0,3.14,2.17
2005.0,3700.0,7.01,2.48
2005.0,3800.0,5.10,2.43
2005.0,3900.0,6.25,1.98
2005.0,4000.0,7.18,2.33
2005.0,4100.0,10.99,3.10
2005.0,4200.0,11.89,3.18
2005.0,4300.0,13.28,3.33
2005.0,4400.0,14.94,3.59
2005.0,4500.0,16.11,3.98
2005.0,4600.0,17.27,4.18
2005.0,4700.0,18.78,4.56
2005.0,4800.0,21.14,5.10
2005.0,4900.0,23.75,5.70
2005.0,5000.0,25.48,6.22
2005.0,5100.0,26.23,6.66
2005.0,5200.0,27.07,7.20
2005.0,5300.0,29.74,7.57
2005.0,5400.0,32.21,7.77
2005.0,5500.0,35.94,8.14
2005.0,5600.0,38.07,8.41
2005.0,5700.0,41.39,8.34
2005.0,5800.0,41.71,8.46
2005.0,5900.0,45.73,8.89
2005.0,6000.0,52.74,9.58
2005.0,6100.0,59.67,10.01
2005.0,6200.0,69.61,10.61
2005.0,6300.0,80.78,11.20
2005.0,6400.0,77.56,11.27
2005.0,6500.0,75.29,10.38
2005.0,6600.0,77.45,10.43
2005.0,6700.0,74.58,10.16
2005.0,6800.0,77.10,8.48
2006.0,3100.0,2.49,0.88
2006.0,3200.0,2.45,0.75
2006.0,3300.0,2.97,0.72
2006.0,3400.0,4.13,1.35
2006.0,3500.0,4.44,0.98
2006.0,3600.0,5.62,1.23
2006.0,3700.0,9.14,1.24
2006.0,3800.0,7.56,1.65
2006.0,3900.0,7.87,1.10
2006.0,4000.0,8.69,1.26
2006.0,4100.0,11.97,1.47
2006.0,4200.0,12.13,1.44
2006.0,4300.0,13.14,1.58
2006.0,4400.0,14.22,1.61
2006.0,4500.0,14.89,1.68
2006.0,4600.0,15.63,1.69
2006.0,4700.0,16.87,1.70
2006.0,4800.0,19.02,1.76
2006.0,4900.0,21.08,1.82
2006.0,5000.0,22.72,1.88
2006.0,5100.0,23.47,1.94
2006.0,5200.0,24.34,1.93
2006.0,5300.0,26.71,1.92
2006.0,5400.0,28.56,2.04
2006.0,5500.0,31.00,2.13
2006.0,5600.0,33.08,2.21
2006.0,5700.0,36.84,2.18
2006.0,5800.0,37.08,2.17
2006.0,5900.0,39.17,2.29
2006.0,6000.0,45.26,2.74
2006.0,6100.0,50.54,3.07
2006.0,6200.0,61.20,3.24
2006.0,6300.0,74.52,3.35
2006.0,6400.0,72.23,3.20
2006.0,6500.0,66.68,2.49
2006.0,6600.0,67.32,2.00
2006.0,6700.0,64.93,2.06
2006.0,6800.0,65.91,0.82
2007.0,3100.0,0.22,2.46
2007.0,3200.0,0.11,2.35
2007.0,3300.0,0.63,3.75
2007.0,3400.0,1.37,4.44
2007.0,3500.0,1.87,3.79
2007.0,3600.0,3.60,3.68
2007.0,3700.0,8.12,4.23
2007.0,3800.0,7.93,4.61
2007.0,3900.0,8.16,4.09
2007.0,4000.0,10.55,4.44
2007.0,4100.0,17.05,5.43
2007.0,4200.0,17.46,5.30
2007.0,4300.0,17.87,5.49
2007.0,4400.0,20.06,5.99
2007.0,4500.0,22.18,6.13
2007.0,4600.0,23.49,6.18
2007.0,4700.0,25.15,6.51
2007.0,4800.0,27.74,7.06
2007.0,4900.0,30.20,7.55
2007.0,5000.0,31.98,7.96
